Key,Values
G1i_,"[(6.0792702722356484e-05+1.018372553300554e-16j), (9.26129810311193e-17-4.027929946157486e-17j), (-8.427109285537108e-18-1.2103378147594207e-18j), (-2.2172264024789e-12+3.450866405405288e-17j), (8.964103358677958e-17-4.28529320850926e-17j), (-7.391760814545734e-13+4.847215135549699e-17j), (3.689524971368248e-18-5.829247724669152e-17j), (-1.0408340855860843e-17-2.887625381975908e-17j), (-8.87959858729954e-17-1.0550558496343971e-17j), (-1.7628932275425862e-16+4.8064602247629513e-17j), (-4.3151246464923076e-17+3.648629496809018e-17j), (-5.21709429782095e-19-6.366577117973371e-17j), (-8.500145032286355e-17-1.3960876054787345e-17j), (-1.4544572143893042e-16-5.250851615680661e-17j), (-6.613633252161577e-17-1.1711126917734825e-16j), (4.344872873733797e-17+6.759244543941734e-17j), (-4.119968255444917e-18-2.635867814132398e-17j), (1.619233676905011e-17-1.2972800461731907e-17j), (-2.3418766925686896e-17-6.458038534334566e-17j), (-1.1814103535775926e-16+1.416805872529833e-16j), (-2.07842537915268e-16-1.467033859251346e-16j), (4.9439619065339e-17+2.8185637636898636e-17j), (-5.035018527390166e-17-3.4682472651393053e-17j), (-9.150666335777657e-17+4.802160285794757e-18j), (-1.3696280227746436e-16+9.106940428056398e-18j), (1.968911145233676e-16-1.2275499688831862e-16j), (-8.582470182750695e-17-2.8614625806541734e-17j), (1.3460369971407538e-16+6.359457622175531e-17j), (-9.736538919734693e-17+1.718703731890626e-17j), (-6.743737512859838e-17-1.7406349919135884e-17j), (9.693483822469427e-18-5.895581310049247e-17j), (-4.401860820291148e-17-1.3748869816121395e-16j), (3.118359322660281e-17-8.43942791477515e-18j), (-3.903127820947816e-18+2.005885544568724e-17j), (1.5622974787667815e-16-1.6854557242033755e-17j)]"
G2a,"[(0.5000003105937738+3.723277592495652e-17j), (-0.26603612912330526-1.979829140229933e-18j), (-0.09257758696745433-5.738583525420924e-17j), (-2.3498348891320576e-09+3.603148541548773e-17j), (0.0514506845874795+2.9929405086467533e-17j), (-1.5617537753741833e-08+1.9894709650719867e-16j), (0.02087338592373445-1.4621817265566639e-16j), (-2.0728538939307868e-08+8.464290186238651e-17j), (-0.019973759536551887+7.270841054023955e-17j), (-0.004529375407571575+5.938596386836003e-17j), (-1.0575639805013495e-08-8.349560689275408e-17j), (-0.009533229251527199-1.5641946551473674e-18j), (5.55164518121475e-09-2.4051038965483333e-17j), (0.009354428708128795-1.2372544752045178e-16j), (5.187713927371872e-09-1.4392490276954232e-16j), (0.0012289717046052567+1.217069486310459e-16j), (7.522787600727107e-09-3.8443080534016076e-17j), (0.005077281034821205-1.984054971484655e-17j), (7.605177025637531e-10-1.1336619243259226e-16j), (-0.0048057014898969805-5.991624067585724e-17j), (0.00012433473516472855+7.059657034670212e-17j), (1.9667138516058447e-10-6.933584133772607e-17j), (-0.0001014361256910595-4.3738359766587456e-17j), (-2.9567064750641693e-09-4.1108080552975666e-17j), (-0.002800032925315779-1.0986634651800824e-16j), (-1.7415580203593498e-09-2.113677947236998e-16j), (0.0028818885373071996-2.2235035341299107e-16j), (-1.4100374699470455e-09+1.4495293332647437e-16j), (-0.00033617710674126904-1.12481349782219e-16j), (-1.3853205656594932e-09-4.697961627597944e-17j), (-0.0003206826913717741-2.1645166037297972e-16j), (4.6310781899964486e-10-1.689030340674105e-16j), (0.0014146225675852938-4.1693836940817604e-17j), (1.3758580906039657e-09-5.060817868339006e-17j), (-0.000692519911507958+1.0941069343796867e-16j)]"
G2b,(-0.8599461635088074+2.9362284068553266e-18j)
G2c,"[(0.5000003105937738+3.723277592495652e-17j), (-0.26603612912330526-1.979829140229933e-18j), (-0.09257758696745433-5.738583525420924e-17j), (-2.3498348891320576e-09+3.603148541548773e-17j), (0.0514506845874795+2.9929405086467533e-17j), (-1.5617537753741833e-08+1.9894709650719867e-16j), (0.02087338592373445-1.4621817265566639e-16j), (-2.0728538939307868e-08+8.464290186238651e-17j), (-0.019973759536551887+7.270841054023955e-17j), (-0.004529375407571575+5.938596386836003e-17j), (-1.0575639805013495e-08-8.349560689275408e-17j), (-0.009533229251527199-1.5641946551473674e-18j), (5.55164518121475e-09-2.4051038965483333e-17j), (0.009354428708128795-1.2372544752045178e-16j), (5.187713927371872e-09-1.4392490276954232e-16j), (0.0012289717046052567+1.217069486310459e-16j), (7.522787600727107e-09-3.8443080534016076e-17j), (0.005077281034821205-1.984054971484655e-17j), (7.605177025637531e-10-1.1336619243259226e-16j), (-0.0048057014898969805-5.991624067585724e-17j), (0.00012433473516472855+7.059657034670212e-17j), (1.9667138516058447e-10-6.933584133772607e-17j), (-0.0001014361256910595-4.3738359766587456e-17j), (-2.9567064750641693e-09-4.1108080552975666e-17j), (-0.002800032925315779-1.0986634651800824e-16j), (-1.7415580203593498e-09-2.113677947236998e-16j), (0.0028818885373071996-2.2235035341299107e-16j), (-1.4100374699470455e-09+1.4495293332647437e-16j), (-0.00033617710674126904-1.12481349782219e-16j), (-1.3853205656594932e-09-4.697961627597944e-17j), (-0.0003206826913717741-2.1645166037297972e-16j), (4.6310781899964486e-10-1.689030340674105e-16j), (0.0014146225675852938-4.1693836940817604e-17j), (1.3758580906039657e-09-5.060817868339006e-17j), (-0.000692519911507958+1.0941069343796867e-16j)]"
G2a_,"[(-0.4999996894062263-4.2094042444019795e-17j), (-0.2660361291233052+1.880974656381167e-17j), (-0.09257758696745415-1.1618582711054041e-16j), (-2.349834839575786e-09-1.2821525391537015e-16j), (0.051450684587479485-4.943419393947139e-17j), (-1.561753744041469e-08-2.3192948191613757e-16j), (0.02087338592373469-1.4475449972281096e-16j), (-2.072853896759491e-08-1.5122356720508484e-18j), (-0.01997375953655188+2.2734800642568906e-17j), (-0.0045293754075713104+1.0128435821204864e-16j), (-1.057563950212961e-08+1.2760938860167372e-16j), (-0.009533229251527251+8.455667314842492e-17j), (5.551645032907774e-09+1.0251633471132227e-16j), (0.009354428708128453+4.188481733377353e-17j), (5.187713981143304e-09+2.9282577090260276e-16j), (0.0012289717046054841+1.8979512515054682e-16j), (7.522787527464832e-09+6.78440675480002e-17j), (0.005077281034821244+3.545080643023097e-17j), (7.605176719119799e-10+1.2282175324439055e-16j), (-0.004805701489896896-9.43393776581249e-17j), (0.0001243347351653564+6.827845104991141e-16j), (1.9667156646865395e-10+3.4422381982748677e-16j), (-0.00010143612569100995+1.354845070967476e-17j), (-2.956706538033391e-09-8.066553921071282e-18j), (-0.0028000329253159107+5.802298013233522e-17j), (-1.7415579188628593e-09+6.76273919052093e-17j), (0.002881888537307077-1.8239750335690023e-16j), (-1.4100375278754906e-09+2.384005960219324e-16j), (-0.000336177106741541+9.939645153681919e-18j), (-1.3853207397174276e-09+3.3098233079288095e-17j), (-0.0003206826913717281+3.135085830922932e-17j), (4.6310760579729463e-10+6.301572955704988e-17j), (0.0014146225675849898-1.6653971710252345e-16j), (1.3758579743083323e-09-1.3583017294400713e-16j), (-0.0006925199115081019-1.5613287766700615e-16j)]"
G2b_,(-0.8599451635088071+2.9362284068553266e-18j)
G2d,"[(0.5000003105937738-3.6171353782844434e-17j), (-0.26603612912330526-2.006935147910016e-18j), (-0.09257758696745433+6.022358217999054e-17j), (-2.34983488898118e-09-3.815949513051364e-17j), (0.0514506845874795-3.0352235703726513e-17j), (-1.5617537753901393e-08-1.9579906883197314e-16j), (0.020873385923734448+1.4754640597928104e-16j), (-2.072853893940263e-08-8.395530238707159e-17j), (-0.019973759536551887-7.094026706017868e-17j), (-0.004529375407571578-6.282626869587966e-17j), (-1.057563980472241e-08+8.039908035303074e-17j), (-0.009533229251527197-2.279367399415192e-19j), (5.551645181052014e-09+2.654531757684912e-17j), (0.009354428708128793+1.2452305532319857e-16j), (5.1877139298665725e-09+1.4464445464659441e-16j), (0.0012289717046052582-1.193109142250705e-16j), (7.522787599461624e-09+4.09101790316812e-17j), (0.005077281034821202+1.94046142774455e-17j), (7.605177029701569e-10+1.087597736897456e-16j), (-0.004805701489896978+5.864154887957978e-17j), (0.00012433473516472714-7.094526353195489e-17j), (1.96671383807293e-10+6.810882576903688e-17j), (-0.00010143612569105982+4.5586624906621415e-17j), (-2.9567064748128884e-09+3.9576388735542833e-17j), (-0.002800032925315779+1.1105387457844224e-16j), (-1.7415580208463077e-09+2.1503621208146053e-16j), (0.0028818885373071983+2.2049202393871322e-16j), (-1.4100374693474826e-09-1.4871575373513712e-16j), (-0.0003361771067412682+1.1337253240879905e-16j), (-1.3853205661932079e-09+4.9379231305692277e-17j), (-0.0003206826913717746+2.1105736839870168e-16j), (4.6310782018951274e-10+1.7001385049446457e-16j), (0.0014146225675852947+4.244025164405754e-17j), (1.3758580903711673e-09+4.7628785112720224e-17j), (-0.0006925199115079579-1.0582589686367875e-16j)]"
Ctt_t_dens,"[(0.019344564622874462+1.1713498951640148e-06j), (-0.0018386655227365164-1.0902980174482418e-07j), (-0.0011819884605703448-5.660489117809521e-08j), (0.00019170724399780137+1.0641201438444468e-10j), (-2.33846224400617e-05+8.622362538438805e-13j), (-0.00013704228837701718-2.178106713296956e-11j), (-4.686523629268865e-05-1.6987430655982272e-12j), (5.9281522135820535e-06+7.883706745824949e-14j), (1.6784810595299586e-07+1.218424602390186e-15j), (-7.003783999781452e-06-1.604260183568001e-13j), (-2.6743015205718877e-05+1.5848938211314456e-15j), (-6.642588854918353e-06+3.0755182001299767e-16j), (-3.0171928622724463e-06+2.118972824901038e-17j), (-1.6706410968092912e-07-2.9580304262957023e-18j), (-5.699801290977248e-06-1.0659674666368681e-15j), (-2.394598078671142e-06-3.070706932364801e-17j), (-6.812381747096556e-06+2.38119879260538e-17j), (-1.6195282836218288e-06+1.2031603093903773e-17j), (-1.9772066596228674e-06+2.8143284450527115e-18j), (-2.168067140435467e-07-1.266283535289753e-19j), (-8.894093944199273e-07+1.4436588085071717e-17j), (-1.6711096037445047e-06+1.1892778992369664e-17j), (-8.692298240254673e-07+6.895443980237251e-18j), (-2.0149177215526977e-06+7.09491178323466e-18j), (-5.293022232661925e-07+2.177060032074342e-18j), (-1.0228350262388785e-06-3.4054666184584507e-18j), (-1.0336134190604998e-07-7.364775492206905e-18j), (-5.734245771981565e-07+1.12143932827639e-17j), (-3.4055283501705673e-07+1.3781166216293743e-18j), (-5.970545073174672e-07+1.1491855166790253e-18j), (-3.414940272149462e-07-3.3919566029960677e-18j), (-6.908414994456806e-07-2.28438459836227e-18j), (-2.2540656518076232e-07+1.7628429362897037e-19j), (-7.249645929159949e-07-1.2214317863056443e-18j), (-1.3206714860183752e-07+6.2245859116768935e-18j)]"
Ctt_b_dens,"[(0.011229369497199566-1.53348129241074e-07j), (-0.002062000794749147-1.1099613952020293e-07j), (-0.001395790620329791-5.75536918648532e-08j), (0.00012191844593632691+3.052471112211914e-10j), (-3.4077418407018666e-05-1.1790588122299003e-10j), (-3.730106134718241e-05+1.2320796857707979e-10j), (-6.213265045704555e-05-1.290860333190573e-10j), (4.5278483053154845e-06+3.6980650515020684e-11j), (3.5307570206879285e-07-1.3666378390863442e-11j), (-3.6276916555359587e-06-2.024325567704048e-12j), (-6.846029808434205e-06+1.3971699124944665e-11j), (-7.300636695278561e-06-7.805733510140583e-12j), (-1.0009523877332125e-06+1.9758117465646002e-12j), (4.243737585829535e-07-1.6616260440720124e-12j), (-1.4484262749003818e-06-7.762548760199184e-13j), (-1.0113270862376655e-06-8.279806947160371e-13j), (-1.8080903199918483e-06+5.740311330224903e-13j), (-1.186175277436002e-06-4.09417067299474e-13j), (-6.87374125017493e-07+4.7330361586766117e-14j), (1.6110371541652555e-07-2.7432639253525623e-13j), (-3.090436880076278e-07+4.493345222844863e-14j), (-3.7975671501624207e-07-2.7068804102535124e-14j), (-3.380063927296436e-07-8.621137429022063e-14j), (-5.454112073933381e-07-1.297691044902628e-13j), (-2.379693980720858e-07+1.9202910403431295e-14j), (-3.532436751322464e-07-8.18301910643077e-14j), (1.8528734084732853e-07-1.641716684918771e-13j), (-1.1460499427204702e-07+4.207634944285228e-16j), (-8.641955531376782e-08+1.5723699890949873e-14j), (-1.2375329434075454e-07+6.321184419446062e-15j), (-1.1034167634659901e-07+1.0290373840018379e-14j), (-1.8255489608964587e-07-5.853677321402163e-14j), (-8.421233264801251e-08+2.3269018117883358e-14j), (-2.51612498638223e-07-1.167471376022646e-13j), (-7.892057655179696e-08+2.1102286421943496e-14j)]"
Bt_1b_dens,"[(-0.03991439089768827-6.261520443450757e-05j), (4.454365332996023e-05+1.4844446842195646e-05j), (1.6580717658492133e-05+4.2643976126813165e-06j), (0.003921386645018498-1.2469370264058068e-06j), (-6.759494761394325e-06-3.923978944617424e-06j), (-2.8852516193780243e-05-1.669166894016505e-07j), (-2.1928322704613665e-06-1.564271927221034e-06j), (-0.001307623780595414+2.736756963984779e-07j), (3.3246234728019796e-06+1.5421219825051003e-06j), (1.0298056563828257e-06+3.608362648084552e-07j), (-0.00010177255164174739+7.30685656603283e-08j), (1.5147722585911873e-06+7.321690379594107e-07j), (0.0005864820333352136-7.543701525209943e-08j), (-1.6536135922665436e-06-7.219807166884931e-07j), (9.132603291574511e-05-8.839156111492183e-09j), (-2.8458561964636997e-07-9.715229221264355e-08j), (9.86649710631117e-05-2.301078721298568e-08j), (-8.868545244444836e-07-3.906524852465341e-07j), (-0.0002900406656470545+2.7566314244901307e-08j), (8.625520927266922e-07+3.7072612348287845e-07j), (-1.968919150318965e-08-8.888543145871543e-09j), (-4.8417726227384036e-05+1.5701150732533236e-09j), (3.166963859633295e-08+8.882805835733695e-09j), (-7.126489483159511e-05+8.902279025971266e-09j), (5.000151403625197e-07+2.154645466266928e-07j), (0.00014514825883872758-1.193175382484245e-08j), (-5.188894359293514e-07-2.220597560916033e-07j), (1.2423438724293448e-05-2.919926233845943e-10j), (6.166273494902799e-08+2.5828527264596775e-08j), (2.0407468405239745e-05-6.030268078092683e-10j), (5.4751399921505966e-08+2.4236472804091677e-08j), (4.855329380008585e-05-4.330140221451181e-09j), (-2.5461474538661435e-07-1.0904063306730729e-07j), (-6.046772875220131e-05+4.650485313484164e-09j), (1.2505109658803187e-07+5.3459094926096855e-08j)]"
Bt_1a_dens,"[(-2.9017314984848033e-05-1.0892106356472459e-05j), (-0.005420594597983069+1.2387864681943563e-06j), (-0.0010219530110806751+4.1113490196671785e-07j), (6.745488319858373e-06+3.469882935377268e-06j), (0.0018771275290710874-2.7480176545315775e-07j), (-1.054379313388653e-06-3.1205712696695477e-07j), (0.0006440334349741634-1.2818257830016546e-07j), (-3.3657409391642157e-06-1.5078934630662372e-06j), (-0.0008366960492841875+8.510634939772056e-08j), (-0.00023726134267387168+1.2146944024708909e-08j), (-1.3253579685805178e-07-8.566041812298895e-08j), (-0.0003768411341656567+4.42022979562878e-08j), (1.7034292027534243e-06+7.368324718209172e-07j), (0.0004100685217765924-3.448314001573349e-08j), (2.8964525070700403e-07+1.2254169840486844e-07j), (7.184159350709599e-05-1.235229345373447e-09j), (2.8007527466942667e-07+1.2455237142096128e-07j), (0.00021698662833800574-1.9388492077213088e-08j), (-8.766224066298234e-07-3.758421134614377e-07j), (-0.00021421274084419591+1.6530396846853552e-08j), (2.2521227438904222e-06-8.373292201587903e-10j), (-1.5259910886150657e-07-6.428135948979812e-08j), (-1.0652058742567106e-05-5.677893132382115e-10j), (-2.2002754635033363e-07-9.489024452145742e-08j), (-0.0001228017436233708+9.774921014876004e-09j), (4.453463602780996e-07+1.904790517342829e-07j), (0.0001286742519883045-9.621378926778982e-09j), (3.5242158557343824e-08+1.4909563694621034e-08j), (-1.5023931281050106e-05+1.070232809040424e-09j), (6.088174195397022e-08+2.573642676062263e-08j), (-1.2267931140478427e-05+1.2790813631300913e-09j), (1.5128845233941944e-07+6.47887596356156e-08j), (6.319197364053107e-05-4.752185100063788e-09j), (-1.8590164231373162e-07-7.9449173671156e-08j), (-3.126337163741744e-05+2.2952004585798137e-09j)]"
