Key,Values
G1a,"[(0.18242738806191724+2.712747806824401e-17j), (8.248807238589344e-07+2.3888549226084993e-17j), (-6.934143074833079e-08-1.8909281859893513e-17j), (-0.04253791572786301-3.5487436082007415e-17j), (-5.669911267090315e-07+3.3745634517739706e-17j), (0.0009246882864488472+1.1365380364943832e-16j), (-1.4928707482243147e-07-9.571995261318994e-17j), (0.015968647796136663+8.113961359339013e-18j), (3.257110018618197e-07+4.3741241430593756e-17j), (1.1029984708355651e-07+5.966704780088212e-17j), (0.002249443231165019-2.087292275742705e-17j), (1.4010254943165757e-07-1.16748369342816e-17j), (-0.0066565325337845805-5.7733361867354e-17j), (-1.7638408501306976e-07-7.337945094058489e-17j), (-0.001375283761572017-1.238692472544773e-16j), (-3.884244446859192e-08+8.587115044849453e-17j), (-0.001733964978938145-9.917443492936372e-18j), (-9.423400065112015e-08-1.7104562181052425e-17j), (0.002884105012519722-4.075696790723374e-17j), (9.431810247582183e-08-3.8831203063440456e-17j), (-1.250869102174635e-09+1.1064025158292682e-17j), (0.00045435886894815733+1.802880390282692e-17j), (5.8758928493430066e-09-5.221534974560285e-17j), (0.0009947754723400133+4.480221489635902e-18j), (5.605732444657232e-08-1.7364683925161136e-17j), (-0.0012646504195062511-7.570013285766994e-17j), (-5.6712491063422425e-08-1.0936520674465675e-16j), (7.034391673746578e-06+8.922127128915197e-17j), (8.034770944971173e-09-4.409048204184989e-17j), (-6.486705674350866e-05-4.374027513204065e-17j), (6.585654265779302e-09-6.894710428715316e-17j), (-0.0005029889489053278-6.937479187355415e-17j), (-2.7535165681362644e-08-1.032389799201301e-17j), (0.00045024045953798815-4.9413488182167085e-17j), (1.2831061302745087e-08+5.8771871599705e-17j)]"
G1b,(-0.7297095522476694+3.6498073565932624e-19j)
G1c,"[(0.49999842174958664+5.573905213603468e-17j), (-0.27977894466810865-4.662069341687669e-18j), (-0.09827624489264007-4.686475342674749e-17j), (-3.9261091645311584e-08+9.010081365846105e-18j), (0.0531385358634527+2.200930410145574e-17j), (2.5761573345794427e-07+1.5868753558433614e-16j), (0.023395136414112533-1.32164244825983e-16j), (2.504646503082354e-07+7.663503624195313e-17j), (-0.018624230524703942+7.356311740314148e-17j), (-0.004048290987206701+4.424057717780076e-17j), (-6.227287710370131e-08-8.430283812796335e-17j), (-0.009827593514578693+2.9815559743351372e-18j), (-1.9519546522566635e-07+1.368353524600313e-18j), (0.007544855042530331-1.114922419354862e-16j), (-3.136408889035324e-08-1.2792022837566847e-16j), (0.0004054466403968515+1.1496608786493168e-16j), (-1.2901997106745085e-08-1.5255096467274451e-18j), (0.0045116170278630355+2.0735366548785272e-18j), (1.2024265899978573e-07-1.0534923090111286e-16j), (-0.003238909186027211-7.158444843835543e-17j), (0.00045953163200178814+1.202178481539287e-16j), (2.6182649904801925e-08-6.89310953972048e-17j), (0.00034969769439345056-5.505714157152952e-17j), (2.571512926054945e-08-4.006695693325554e-17j), (-0.002111241116448055-9.575632001557473e-17j), (-6.612777015866932e-08-2.086379357671449e-16j), (0.0016288199199366634-2.1917824543152276e-16j), (-7.05615899587741e-09+1.4287521510453224e-16j), (-0.00030473870765192977-1.1539976873392588e-16j), (-1.1410640091233146e-08-3.535735785819406e-17j), (-0.00040978740480658376-2.0839721007887002e-16j), (-2.226803425468488e-08-1.5450295155223163e-16j), (0.00083237866931986-5.837751072476638e-17j), (2.8241985323336068e-08-4.4871481665675864e-17j), (-0.0003349216084695709+8.180983017760934e-17j)]"
G1d,"[(0.18242738806191724+2.712747806824401e-17j), (8.248807238589344e-07+2.3888549226084993e-17j), (-6.934143074833079e-08-1.8909281859893513e-17j), (-0.04253791572786301-3.5487436082007415e-17j), (-5.669911267090315e-07+3.3745634517739706e-17j), (0.0009246882864488472+1.1365380364943832e-16j), (-1.4928707482243147e-07-9.571995261318994e-17j), (0.015968647796136663+8.113961359339013e-18j), (3.257110018618197e-07+4.3741241430593756e-17j), (1.1029984708355651e-07+5.966704780088212e-17j), (0.002249443231165019-2.087292275742705e-17j), (1.4010254943165757e-07-1.16748369342816e-17j), (-0.0066565325337845805-5.7733361867354e-17j), (-1.7638408501306976e-07-7.337945094058489e-17j), (-0.001375283761572017-1.238692472544773e-16j), (-3.884244446859192e-08+8.587115044849453e-17j), (-0.001733964978938145-9.917443492936372e-18j), (-9.423400065112015e-08-1.7104562181052425e-17j), (0.002884105012519722-4.075696790723374e-17j), (9.431810247582183e-08-3.8831203063440456e-17j), (-1.250869102174635e-09+1.1064025158292682e-17j), (0.00045435886894815733+1.802880390282692e-17j), (5.8758928493430066e-09-5.221534974560285e-17j), (0.0009947754723400133+4.480221489635902e-18j), (5.605732444657232e-08-1.7364683925161136e-17j), (-0.0012646504195062511-7.570013285766994e-17j), (-5.6712491063422425e-08-1.0936520674465675e-16j), (7.034391673746578e-06+8.922127128915197e-17j), (8.034770944971173e-09-4.409048204184989e-17j), (-6.486705674350866e-05-4.374027513204065e-17j), (6.585654265779302e-09-6.894710428715316e-17j), (-0.0005029889489053278-6.937479187355415e-17j), (-2.7535165681362644e-08-1.032389799201301e-17j), (0.00045024045953798815-4.9413488182167085e-17j), (1.2831061302745087e-08+5.8771871599705e-17j)]"
G1f,"[(0.49999842174958664+5.573905213603468e-17j), (-0.27977894466810865-4.662069341687669e-18j), (-0.09827624489264007-4.686475342674749e-17j), (-3.9261091645311584e-08+9.010081365846105e-18j), (0.0531385358634527+2.200930410145574e-17j), (2.5761573345794427e-07+1.5868753558433614e-16j), (0.023395136414112533-1.32164244825983e-16j), (2.504646503082354e-07+7.663503624195313e-17j), (-0.018624230524703942+7.356311740314148e-17j), (-0.004048290987206701+4.424057717780076e-17j), (-6.227287710370131e-08-8.430283812796335e-17j), (-0.009827593514578693+2.9815559743351372e-18j), (-1.9519546522566635e-07+1.368353524600313e-18j), (0.007544855042530331-1.114922419354862e-16j), (-3.136408889035324e-08-1.2792022837566847e-16j), (0.0004054466403968515+1.1496608786493168e-16j), (-1.2901997106745085e-08-1.5255096467274451e-18j), (0.0045116170278630355+2.0735366548785272e-18j), (1.2024265899978573e-07-1.0534923090111286e-16j), (-0.003238909186027211-7.158444843835543e-17j), (0.00045953163200178814+1.202178481539287e-16j), (2.6182649904801925e-08-6.89310953972048e-17j), (0.00034969769439345056-5.505714157152952e-17j), (2.571512926054945e-08-4.006695693325554e-17j), (-0.002111241116448055-9.575632001557473e-17j), (-6.612777015866932e-08-2.086379357671449e-16j), (0.0016288199199366634-2.1917824543152276e-16j), (-7.05615899587741e-09+1.4287521510453224e-16j), (-0.00030473870765192977-1.1539976873392588e-16j), (-1.1410640091233146e-08-3.535735785819406e-17j), (-0.00040978740480658376-2.0839721007887002e-16j), (-2.226803425468488e-08-1.5450295155223163e-16j), (0.00083237866931986-5.837751072476638e-17j), (2.8241985323336068e-08-4.4871481665675864e-17j), (-0.0003349216084695709+8.180983017760934e-17j)]"
G1a_,"[(0.190022885540353-3.580022317665715e-17j), (0.005384849666606004-2.086276665744886e-17j), (-0.0007668598918937524-2.8105020097956666e-17j), (-0.0474426422018146+1.5744287106183493e-17j), (-0.004000527875040051+7.209944447028604e-18j), (0.0023704011857257823+2.0603527638431982e-16j), (-0.0007189190134959766+5.502326025363935e-17j), (0.018873349651619273-2.2436243816214494e-17j), (0.0025148249559334384-2.6819827737374684e-17j), (0.0008577599382127876+1.9471721720228948e-17j), (0.0020852491077904553-2.2734805637967982e-17j), (0.0009163763561702455-3.026216963501616e-17j), (-0.008303786416781912-7.234808300015483e-17j), (-0.0014860507156239575-2.2845662197888154e-17j), (-0.0016347599096153908-1.578466320001924e-16j), (-0.00041984034282422657-6.170880963873614e-17j), (-0.0019108754328740268-2.906670838549819e-17j), (-0.000721092575503847-3.548488964403014e-17j), (0.003788271397442805-4.528573209904949e-17j), (0.0008629459826563694+3.056764996829822e-17j), (5.1557634406481424e-05-2.8291349085528847e-16j), (0.0006350265202171576-4.17919922949572e-17j), (0.00012308063428894252+3.975106547420444e-17j), (0.0011936306072609674+2.2644633178892405e-18j), (0.00047344369069092-3.635356774934386e-17j), (-0.0017372977313987804-3.530112282423542e-17j), (-0.0005476205726279856+9.290257365485166e-17j), (-4.325457759714467e-05-6.344715152084065e-17j), (6.0727402370606137e-05+8.748149622531812e-17j), (-0.00014437381227694817-2.7402674167380824e-17j), (2.5385472631506318e-05-3.660067387911646e-17j), (-0.0006598704311593373-2.2977279840843592e-17j), (-0.00026326153317172355+5.043572981131006e-17j), (0.0006490450128644171+2.5714290783793655e-17j), (0.00013285285575616388+8.827015283644041e-17j)]"
G1b_,(-0.7297095522476692+3.6498073565932624e-19j)
G1c_,"[(-0.5000015782504134-5.1391995326671516e-17j), (-0.27977894466810854+4.5536491244391186e-17j), (-0.09827624489263993-1.047209911185119e-16j), (-3.9261091614011956e-08-1.1544280445965517e-16j), (0.05313853586345267-5.263801547417124e-17j), (2.5761573379286496e-07-2.107950654859678e-16j), (0.02339513641411276-1.522761951255891e-16j), (2.504646503261353e-07-5.60419331779984e-18j), (-0.018624230524703897+9.64939933512099e-18j), (-0.004048290987206456+1.2252919503120291e-16j), (-6.22728767854225e-08+1.1801735639178254e-16j), (-0.00982759351457873+7.884860299400831e-17j), (-1.9519546536767812e-07+6.481969712064684e-17j), (0.007544855042530013+1.4085416812639514e-17j), (-3.1364088845652784e-08+2.814917366241091e-16j), (0.00040544664039704985+1.9492599808573763e-16j), (-1.29019971733122e-08+4.5269056411124856e-17j), (0.004511617027863085+1.3579632210380943e-17j), (1.2024265897624904e-07+1.2423831465971955e-16j), (-0.00323890918602711-9.299744134494414e-17j), (0.0004595316320024326+6.316155678552495e-16j), (2.6182650104466434e-08+3.449391614722312e-16j), (0.0003496976943935048+4.133520782600986e-18j), (2.5715129201845285e-08+6.445043917155919e-18j), (-0.0021112411164481695+4.6818100350596865e-17j), (-6.61277700413562e-08+5.923602349135684e-17j), (0.0016288199199365593-1.9099576521047767e-16j), (-7.0561590604391805e-09+2.4142240037361345e-16j), (-0.0003047387076521909+1.463672932855431e-18j), (-1.141064027121028e-08+2.1109629560964324e-17j), (-0.00040978740480651784+2.820958527535722e-17j), (-2.226803447373559e-08+4.8572695953671656e-17j), (0.00083237866931958-1.4724143128710954e-16j), (2.8241985218112695e-08-1.352702290303711e-16j), (-0.00033492160846968595-1.426471245812022e-16j)]"
G1g,(-0.5000000000455945-1.60760265354832e-17j)
G1h,(-0.499999997875991-1.5805258336677575e-17j)
G1i_,"[(4.559452922453522e-05-1.333445289105719e-17j), (8.033268412693665e-17-7.863361403777017e-17j), (-1.534581129710161e-17+1.339716536651569e-17j), (-9.354461649735413e-13-9.963381450671757e-18j), (-2.7636448372531477e-17+7.308630385362969e-18j), (-3.1208586062647647e-13+2.0222904975721332e-16j), (-7.823527007649617e-17+2.8448677649800116e-17j), (9.367506770274758e-17-1.1415512807335799e-18j), (7.060060643522976e-17+4.99162861172615e-17j), (-2.0309211369004078e-16+5.683901654823682e-17j), (-9.107298248878237e-18-2.401114262252927e-17j), (-4.399874428768163e-17-5.291473198904581e-17j), (-1.734723475976807e-18-5.797865748100269e-17j), (-1.346616950011827e-16-8.449033970783103e-17j), (-1.6241348543832856e-16-1.0811430311630043e-16j), (-7.806392664364101e-17+2.103753382259339e-18j), (-8.239936510889834e-18-2.058735868221115e-17j), (-1.1561960025351797e-17-4.179264374115444e-18j), (-7.806255641895632e-18-3.0641562025288374e-17j), (3.034917064778688e-17-8.568743136705397e-17j), (-1.667191946963286e-16-1.86043343546261e-16j), (1.8214596497756474e-17+4.063049268242902e-17j), (-1.569929659211849e-17-9.926541536350089e-18j), (-5.724587470723463e-17-9.047253490509737e-18j), (-7.478427338810555e-17-5.586717799686171e-17j), (8.174884380540703e-17-4.524569325660794e-18j), (-1.1823237843126165e-16-5.3391928454592756e-17j), (-4.533997960062819e-17-9.220434821349859e-17j), (2.7787561035555114e-17+2.2797288137354896e-17j), (6.827763181227464e-17-5.628205669503181e-17j), (-6.889581154288725e-17-4.72297439164233e-17j), (-7.752045533271357e-17-6.872862665801625e-17j), (1.0653731842790517e-16-1.5828976874455516e-17j), (-3.480288973678469e-17-6.103985672558584e-17j), (6.572983942499496e-17+1.4081193580314472e-16j)]"
G2a,"[(0.4999980659510069+5.494304649295248e-18j), (-0.26842615812165915+3.7225326373456035e-17j), (-0.09599853687282844-7.340211165018104e-17j), (-4.556784463561099e-07+6.182019834313086e-18j), (0.04969208014045806+3.7754351169067816e-17j), (2.9558024340706194e-07+1.881235107059528e-16j), (0.022057361090733495-1.3747641355674212e-16j), (4.4465626048840047e-07+6.77354067728347e-17j), (-0.017309206199150426+7.680870934096471e-17j), (-0.0036784389081738833+5.799114988311628e-17j), (-3.2444469258527945e-08-6.912257817169801e-17j), (-0.009162818760832903-6.034483542930574e-18j), (-2.7671207404605276e-07+8.35161277027931e-18j), (0.007000829314652235-1.1008642716594167e-16j), (-4.984450296522712e-08-1.641465041681449e-16j), (0.00034923340020337674+1.330501595774179e-16j), (-3.6734021855534796e-08+4.157817012747959e-18j), (0.004192932284295968+2.620839372648008e-19j), (1.539948949981032e-07-1.0819357738080148e-16j), (-0.003004058035988799-5.987182296860029e-17j), (0.00042921347376792063+7.657878499169754e-17j), (3.116631845107341e-08-7.863497953943316e-17j), (0.00033270881386843773-4.636830239857927e-17j), (3.864634908369543e-08-3.2207183046237076e-17j), (-0.0019604607288114346-7.40371595201352e-17j), (-8.012171662475281e-08-2.217641494660033e-16j), (0.0015111569593885574-2.014398124552897e-16j), (-6.36016658230319e-09+1.55840679344843e-16j), (-0.0002817589269602116-7.535863417547001e-17j), (-1.1486148888720888e-08-4.0072159453623526e-17j), (-0.0003825468508207665-2.1170942374540232e-16j), (-2.8178193936941367e-08-1.5040876753536112e-16j), (0.0007722115869511867-5.487677690618532e-17j), (3.28896411923077e-08-4.603395640050289e-17j), (-0.00031049318094088566+9.078628432538539e-17j)]"
G2b,(-0.8421948539372085+3.686202830210321e-18j)
G2c,"[(0.4999980659510069+5.494304649295248e-18j), (-0.26842615812165915+3.7225326373456035e-17j), (-0.09599853687282844-7.340211165018104e-17j), (-4.556784463561099e-07+6.182019834313086e-18j), (0.04969208014045806+3.7754351169067816e-17j), (2.9558024340706194e-07+1.881235107059528e-16j), (0.022057361090733495-1.3747641355674212e-16j), (4.4465626048840047e-07+6.77354067728347e-17j), (-0.017309206199150426+7.680870934096471e-17j), (-0.0036784389081738833+5.799114988311628e-17j), (-3.2444469258527945e-08-6.912257817169801e-17j), (-0.009162818760832903-6.034483542930574e-18j), (-2.7671207404605276e-07+8.35161277027931e-18j), (0.007000829314652235-1.1008642716594167e-16j), (-4.984450296522712e-08-1.641465041681449e-16j), (0.00034923340020337674+1.330501595774179e-16j), (-3.6734021855534796e-08+4.157817012747959e-18j), (0.004192932284295968+2.620839372648008e-19j), (1.539948949981032e-07-1.0819357738080148e-16j), (-0.003004058035988799-5.987182296860029e-17j), (0.00042921347376792063+7.657878499169754e-17j), (3.116631845107341e-08-7.863497953943316e-17j), (0.00033270881386843773-4.636830239857927e-17j), (3.864634908369543e-08-3.2207183046237076e-17j), (-0.0019604607288114346-7.40371595201352e-17j), (-8.012171662475281e-08-2.217641494660033e-16j), (0.0015111569593885574-2.014398124552897e-16j), (-6.36016658230319e-09+1.55840679344843e-16j), (-0.0002817589269602116-7.535863417547001e-17j), (-1.1486148888720888e-08-4.0072159453623526e-17j), (-0.0003825468508207665-2.1170942374540232e-16j), (-2.8178193936941367e-08-1.5040876753536112e-16j), (0.0007722115869511867-5.487677690618532e-17j), (3.28896411923077e-08-4.603395640050289e-17j), (-0.00031049318094088566+9.078628432538539e-17j)]"
G2a_,"[(-0.5000019340489931-1.5355234946396026e-17j), (-0.26842615812165915-9.142638706423652e-18j), (-0.09599853687282829-9.239377647955354e-17j), (-4.556784463577173e-07-1.186536179712432e-16j), (0.049692080140458075-8.026105530597934e-17j), (2.955802437332896e-07-2.4712542783180557e-16j), (0.022057361090733727-1.5731731331322685e-16j), (4.446562604717528e-07+9.835679510670221e-18j), (-0.017309206199150388+1.2076178380605888e-17j), (-0.003678438908173662+1.1209187130117607e-16j), (-3.2444468943959695e-08+1.0060939937979256e-16j), (-0.009162818760832943+1.096171219439864e-16j), (-2.767120741867444e-07+6.506369111828894e-17j), (0.00700082931465192+1.5282100049437897e-17j), (-4.984450293189731e-08+3.219288417902314e-16j), (0.0003492334002035768+1.8169663481413176e-16j), (-3.6734021925997667e-08+3.735194958558569e-17j), (0.004192932284295999+2.251068059697067e-17j), (1.5399489497322557e-07+1.1867677423669462e-16j), (-0.0030040580359887107-8.727259077380795e-17j), (0.00042921347376856096+6.765001885741813e-16j), (3.116631862810124e-08+3.5320490153808003e-16j), (0.0003327088138684768+1.7216363037208755e-17j), (3.86463490170322e-08-1.3105274457988433e-17j), (-0.0019604607288115643+2.290983511376109e-17j), (-8.012171651297765e-08+7.200615895107223e-17j), (0.001511156959388437-1.9818720593783318e-16j), (-6.3601666555286764e-09+2.338643507880081e-16j), (-0.0002817589269604687-3.295265822392661e-17j), (-1.1486149078224488e-08+2.974530946842153e-17j), (-0.0003825468508207122+4.4789583305318286e-17j), (-2.8178194157658423e-08+4.26909119942306e-17j), (0.0007722115869508975-1.4632923015533763e-16j), (3.288964106465306e-08-1.324239448916199e-16j), (-0.0003104931809409978-1.4062667208848365e-16j)]"
G2b_,(-0.8421938539372082+3.686202830210321e-18j)
G2d,"[(0.4999980659510069-5.75054065860933e-18j), (-0.26842615812165915-3.689821432205256e-17j), (-0.09599853687282844+7.131617680375663e-17j), (-4.5567844635780714e-07-8.263767878918247e-18j), (0.04969208014045807-4.036241535851278e-17j), (2.9558024340796213e-07-1.8192106385932282e-16j), (0.022057361090733495+1.4018776281679557e-16j), (4.446562604895197e-07-6.737143070702152e-17j), (-0.01730920619915043-8.073152758415329e-17j), (-0.003678438908173886-5.96415156420458e-17j), (-3.2444469257306325e-08+6.43186260642012e-17j), (-0.009162818760832902+9.003160337331586e-18j), (-2.7671207404772374e-07-3.4488995892225878e-18j), (0.007000829314652234+1.1282614494003252e-16j), (-4.984450296343681e-08+1.621885881607659e-16j), (0.00034923340020337934-1.3253225982647956e-16j), (-3.673402185801716e-08-4.2040088382223503e-19j), (0.004192932284295965-3.4288563797450244e-18j), (1.5399489499959434e-07+1.0150405663469974e-16j), (-0.0030040580359887966+6.142573718257898e-17j), (0.0004292134737679204-7.693362558125898e-17j), (3.1166318450848326e-08+7.834363080608133e-17j), (0.0003327088138684368+4.833296538754273e-17j), (3.864634908526036e-08+2.9518898517675297e-17j), (-0.0019604607288114346+7.339020048976879e-17j), (-8.012171662604501e-08+2.2612194689031214e-16j), (0.0015111569593885576+1.9922710038672847e-16j), (-6.360166580781729e-09-1.565477861775268e-16j), (-0.00028175892696021096+7.769017347821912e-17j), (-1.1486148889633513e-08+4.1354504634526794e-17j), (-0.0003825468508207669+2.100490994464213e-16j), (-2.8178193935372655e-08+1.526179467581585e-16j), (0.0007722115869511872+5.538658403559048e-17j), (3.288964119020429e-08+4.386789913499517e-17j), (-0.0003104931809408863-8.942522449285569e-17j)]"
Ctt_t_dens,"[(0.018615816246228756-5.10094975203777e-08j), (-0.0017228596027339805+1.4171824070069951e-08j), (-0.0011113815990521604+7.208119114481259e-09j), (8.109501689895829e-05-1.2830614897074812e-10j), (-1.9893092809409213e-05-4.495139402155437e-12j), (-0.00013383655200198093-2.0799966828152487e-11j), (-3.835087104528845e-05-9.59874769183204e-13j), (-1.514556981646681e-05-2.532882252292523e-14j), (-2.2474571177389836e-06-4.2743309121963035e-16j), (-6.4067943649041455e-06-6.807893395172638e-14j), (-2.1583873284693362e-05-2.9273859215518045e-15j), (-5.132395333413952e-06-1.2616477024401e-16j), (-6.3402321403099344e-06+1.007155394356281e-17j), (-9.318357002352267e-07+4.914695734005587e-18j), (-3.8449317030119e-06+6.722477825883208e-17j), (-1.8421671340838945e-06+1.3637177141409242e-17j), (-4.353022080051861e-06+1.203268520326205e-17j), (-1.143161732948636e-06+7.667421562485485e-18j), (-1.8869149053820064e-06+3.265945132808609e-18j), (-3.2450677475649993e-07-3.966395801663115e-19j), (-5.069001506347938e-07+1.0347036878372126e-17j), (-9.138060372190954e-07+7.954261915822065e-18j), (-5.035624953515921e-07+2.192818379751868e-18j), (-1.0072639341442227e-06+2.448258213777524e-18j), (-2.993096037057855e-07-6.064937062411358e-19j), (-5.206960780046394e-07-4.6244666403770236e-18j), (-8.843395059626638e-08-7.531401343628696e-18j), (-2.272890243293568e-07+1.0476662882675482e-17j), (-1.4062803002839827e-07-1.5669560136378163e-18j), (-2.421357398874359e-07-9.167725920801797e-19j), (-1.405564927333262e-07-5.572215855068798e-18j), (-2.676386123542259e-07-4.304188168546613e-18j), (-9.372964146660696e-08-1.8049869735635106e-18j), (-2.0088915408170741e-07-2.9234692563154562e-18j), (-4.339660465752828e-08+3.828556584029761e-18j)]"
