Key,Values
C8A_v,"[(2.580983040400678e-05+3.0050730291657237e-05j), (0.0032580266512227144-1.2611669098537487e-06j), (0.0007075130980571497-3.3859798900036956e-07j), (-8.442158970157159e-06-1.3075652968839664e-05j), (-0.0006886179515456189+3.1825982569298735e-07j), (3.779437905800383e-06+7.386984826989577e-06j), (-0.00036761110182143757+1.5065098478929686e-07j), (5.61844978015473e-06+9.175783198633544e-06j), (5.494385684390584e-05-8.414371478854634e-08j), (0.0001306998981761493-4.50077239057297e-08j), (-1.943656170717943e-06-5.329773315219596e-06j), (0.00020055765929574424-7.930009831254617e-08j), (-3.920846144013893e-06-6.8591403697177125e-06j), (0.000173536290196099-5.274499241770715e-09j), (7.698591943036616e-07+3.7257594432043026e-06j), (-4.5105182047612034e-05+6.919436952358918e-09j), (1.030499274106352e-06+3.982734695306237e-06j), (-0.00011007212028974385+3.835710383405526e-08j), (2.683008704553396e-06+5.095386101512376e-06j), (-0.0002717445790693919+4.313021144907352e-08j), (-1.3583190976967823e-06+1.2239328319536704e-08j), (-3.632084035069698e-07-2.7756608574934684e-06j), (3.229399277631329e-06+1.1327731689290633e-08j), (-5.598965804669441e-07-3.0403179436243525e-06j), (5.692284640338284e-05-1.2384543157838579e-08j), (-1.7846203443804136e-06-3.623902616916707e-06j), (0.00032259155408508923-5.998404808430497e-08j), (1.8343740407382478e-07+2.1725820647735396e-06j), (2.083274294967557e-05-1.949281925465778e-08j), (2.0173728939921893e-07+2.2582803367193426e-06j), (1.9320575709002705e-05-2.1942065029969538e-08j), (3.2908179403416235e-07+2.409562995962309e-06j), (-3.099608120022302e-05-3.155951907141219e-09j), (1.0188084093023126e-06+2.3552250198387127e-06j), (-0.0003954663869825077+8.805625313305073e-08j)]"
C8A,"[(-0.09776425647407591+3.0050730291596586e-05j), (0.0032572864305621635-1.261166909876349e-06j), (0.0007103525793425306-3.3859798898866176e-07j), (0.030755214834537855-1.3075652968790192e-05j), (-0.0006897901018330618+3.182598256383023e-07j), (-0.00950656547176946+7.386984826903736e-06j), (-0.00036902273687089876+1.5065098486689996e-07j), (-0.01719928691620074+9.175783198588585e-06j), (5.624197897776252e-05-8.414371484321514e-08j), (0.00013038296108254727-4.500772393060388e-08j), (0.005310933068696704-5.32977331520057e-06j), (0.0002018584101049895-7.930009829841067e-08j), (0.011126034940340424-6.8591403696638285e-06j), (0.00017248004250815902-5.2744992048676635e-09j), (-0.0029977076192719207+3.7257594432752378e-06j), (-4.432628124411077e-05+6.919436903029909e-09j), (-0.0034778650276741764+3.9827346953089216e-06j), (-0.00011150754229856859+3.835710385057126e-08j), (-0.007495028436798423+5.095386101495174e-06j), (-0.00027105240768375593+4.313021147803096e-08j), (-2.8636731317305137e-06+1.2239328329046533e-08j), (0.0020348634742810724-2.775660857501795e-06j), (2.3680791073260466e-06+1.1327731724432794e-08j), (0.0024485910088396026-3.0403179436322914e-06j), (5.862304605567513e-05-1.2384543176449481e-08j), (0.004947019497291282-3.6239026168369434e-06j), (0.0003229911408185144-5.998404797931968e-08j), (-0.001502342677936892+2.172582064718564e-06j), (2.2528167879803055e-05-1.949281922013198e-08j), (-0.0015807565920609922+2.25828033673731e-06j), (2.001839154950726e-05-2.194206498350117e-08j), (-0.0018368193221509994+2.4095629959934946e-06j), (-3.3676790557476105e-05-3.1559519444740074e-09j), (-0.0029875071665004726+2.3552250198152986e-06j), (-0.00039844015940164674+8.805625312511024e-08j)]"
C8B_b,"[(-0.09779006630447992-6.065235472432322e-17j), (-7.40220660550962e-07-2.2600227610269124e-17j), (2.8394812853808725e-06+1.1707795263981644e-17j), (0.030763656993508012+4.947156437123703e-17j), (-1.1721502874429112e-06-5.468502768232824e-17j), (-0.009510344909675261-8.584087812674233e-17j), (-1.4116350494611776e-06+7.760310503529024e-17j), (-0.017204905365980898-4.495804867910518e-17j), (1.298122133856685e-06-5.4668809880607586e-17j), (-3.169370936020374e-07-2.4874180016636904e-17j), (0.005312876724867422+1.9026211281119523e-17j), (1.3007508092452678e-06+1.4135503719328055e-17j), (0.011129955786484437+5.38841643363155e-17j), (-1.056247687939972e-06+3.6903051376848345e-17j), (-0.0029984774784662244+7.093526052558815e-17j), (7.789008035012601e-07-4.932900928931222e-17j), (-0.003478895526948283+2.684500899815835e-18j), (-1.4354220088247385e-06+1.6516003027739053e-17j), (-0.007497711445502976-1.720280599332966e-17j), (6.921713856359648e-07+2.8957432928218376e-17j), (-1.5053540340337311e-06+9.50982955712649e-18j), (0.0020352266826845792-8.326766379583449e-18j), (-8.613201703052821e-07+3.5142160979440876e-17j), (0.0024491509054200694-7.9387585451556e-18j), (1.7001996522922817e-06-1.8610901282171892e-17j), (0.004948804117635663+7.976329478329e-17j), (3.9958673342518386e-07+1.0498528834135726e-16j), (-0.0015025261153409658-5.4975886159772755e-17j), (1.6954249301274868e-06+3.452579726498444e-17j), (-0.0015809583293503915+1.796741374833523e-17j), (6.978158405045543e-07+4.646836595488756e-17j), (-0.0018371484039450335+3.118552214576704e-17j), (-2.6807093572530862e-06-3.7332788563870535e-17j), (-0.002988525974909775-2.3414319603379907e-17j), (-2.9737724191390636e-06-7.940488731473988e-18j)]"
C8B_v,"[(2.586496367516895e-05+3.136947727487282e-05j), (0.003260157610596884-1.1563796199383396e-06j), (0.0007071316429122108-3.340882205984887e-07j), (-8.45156248031282e-06-1.3822139178922016e-05j), (-0.0006910151183864109+2.412805476810117e-07j), (3.896877315685122e-06+7.87607950647337e-06j), (-0.0003675274580469735+1.4801766182381195e-07j), (5.695437310512719e-06+9.739047371701628e-06j), (5.7253357792889556e-05-1.7041651358153065e-08j), (0.00013082181729670014-4.16678130905881e-08j), (-2.007622840989312e-06-5.692229655207465e-06j), (0.0002006802488190118-7.389692372358285e-08j), (-3.995176885289329e-06-7.29356452466282e-06j), (0.00017138617493593687-6.623469741668773e-08j), (7.725871844174671e-07+3.984166528279502e-06j), (-4.533270072058015e-05+8.478041750220067e-10j), (1.0535247352049403e-06+4.256846712223347e-06j), (-0.0001103541021780604+2.9329270143817606e-08j), (2.7387956718918677e-06+5.4236716027543205e-06j), (-0.0002697641337573532+9.898493261285338e-08j), (-1.0955698898781695e-06+1.939950539253949e-08j), (-3.3924620629731404e-07-2.9700719594115117e-06j), (3.5401020192481485e-06+1.9786320217014287e-08j), (-5.597976265887763e-07-3.2512136757343547e-06j), (5.73423359182858e-05+2.900533297135039e-10j), (-1.8205530729772325e-06-3.8601251144305815e-06j), (0.00032077616521653354-1.1098621161869675e-07j), (1.4486029285469088e-07+2.3259020681674367e-06j), (2.053600093933617e-05-2.7591187852247972e-08j), (1.6836307167793608e-07+2.4173479898139187e-06j), (1.8927417824689747e-05-3.271861846166501e-08j), (3.1835545769443036e-07+2.5776265179987565e-06j), (-3.154624403509846e-05-1.9641070163243753e-08j), (1.0395140688357638e-06+2.5103532015259415e-06j), (-0.00039377964647995185+1.3416358786329092e-07j)]"
C8B,"[(-0.09776420134080475+3.1369477274812164e-05j), (0.003259417389936333-1.15637961996094e-06j), (0.0007099711241975917-3.340882205867809e-07j), (0.0307552054310277-1.3822139178872545e-05j), (-0.0006921872686738538+2.412805476263267e-07j), (-0.009506448032359576+7.876079506387528e-06j), (-0.0003689390930964347+1.4801766190141504e-07j), (-0.017199209928670384+9.73904737165667e-06j), (5.855147992674624e-05-1.7041651412821875e-08j), (0.0001305048802030981-4.166781311546228e-08j), (0.0053108691020264335-5.6922296551884386e-06j), (0.00020198099962825706-7.389692370944735e-08j), (0.011125960609599148-7.293564524608936e-06j), (0.0001703299272479969-6.623469737978468e-08j), (-0.002997704891281807+3.9841665283504375e-06j), (-4.455379991707889e-05+8.478041256929974e-10j), (-0.003477842002213078+4.256846712226031e-06j), (-0.00011178952418688514+2.932927016033361e-08j), (-0.007494972649831085+5.423671602737118e-06j), (-0.0002690719623717172+9.898493264181081e-08j), (-2.600923923911901e-06+1.939950540204932e-08j), (0.002034887436478282-2.9700719594198384e-06j), (2.678781848942866e-06+1.9786320252156446e-08j), (0.0024485911077934807-3.2512136757422936e-06j), (5.904253557057809e-05+2.9005331110260266e-10j), (0.004946983564562685-3.860125114350818e-06j), (0.0003211757519499587-1.1098621151371146e-07j), (-0.0015023812550481112+2.325902068112461e-06j), (2.2231425869463654e-05-2.7591187817722175e-08j), (-0.0015807899662787135+2.417347989831886e-06j), (1.9625233665194303e-05-3.2718618415196645e-08j), (-0.0018368300484873392+2.577626518029942e-06j), (-3.4226953392351544e-05-1.964107020057654e-08j), (-0.0029874864608409393+2.5103532015025274e-06j), (-0.0003967534188990909+1.3416358785535043e-07j)]"
C12_b,"[(0.2500013833838242+1.493855587026758e-17j), (-0.13405281862194396-3.469446951953614e-18j), (-0.04577309722713918-3.0391935028744226e-17j), (-4.845247121043454e-07+1.6257813012993872e-18j), (0.027117503255054215+2.1988975310721637e-17j), (-3.0072590707976525e-07+9.221403011510297e-17j), (0.009361283442719302-7.303456884405479e-17j), (1.5087606236816177e-08+3.4102889061065185e-17j), (-0.01214989915899283+3.756760527662273e-17j), (-0.0018830689384065442+1.9415471284412875e-17j), (3.510794697455285e-07-3.4183507053219806e-17j), (-0.004240968381577184+1.0333801956502464e-18j), (1.0720324654975074e-07-1.8819757623074353e-18j), (0.007264488681963234-5.735320893406864e-17j), (-2.6448952055997577e-07-6.901977205055959e-17j), (0.0008707304021374215+6.091860956652928e-17j), (-2.1709056635316836e-07-6.191998866459578e-18j), (0.002602499719453257-6.451002926288751e-18j), (-9.929865867252751e-08-5.166153115330282e-17j), (-0.005097814655734753-2.3107058801097313e-17j), (-0.0004305502284381249+5.0706370405728934e-17j), (1.0765152935159613e-07-3.0531803002202456e-17j), (-0.000575476268194058-2.2463313761184045e-17j), (1.0127331377785769e-07-2.1510362869732955e-17j), (-0.0019369048263922176-4.1584422341271264e-17j), (1.1124841413201739e-07-1.0570841595489659e-16j), (0.003920556285451855-1.1480451633024292e-16j), (1.5441479074080353e-08+7.78276945023105e-17j), (0.00031941044161166077-5.456247433033301e-17j), (-2.948949084894986e-08-1.9546967691560125e-17j), (0.0004980778987571102-1.1084611960948676e-16j), (-7.070846370488813e-08-7.401473013004242e-17j), (0.001733311614303262-3.167903222731083e-17j), (-6.901597981587318e-08-2.364779019256795e-17j), (-0.002437658093003002+4.406604204795772e-17j)]"
C12_v,"[(-0.028706050774332158+2.0859287866180537e-05j), (3.473534286769101e-05+3.395015464562606e-05j), (1.270495036948428e-05+1.1286409180958898e-05j), (0.0029093106959128135-1.1308540883732103e-06j), (-5.6474183800013244e-06-7.799739540412746e-06j), (0.00010299079259042975-8.230374333171447e-08j), (-9.87927454922602e-07-1.8426582584436273e-06j), (-0.0008007275372274097+3.054669973788091e-07j), (3.395207272267096e-06+4.6332856578388795e-06j), (6.619847586568117e-07+4.5319763974997194e-07j), (-8.145872639716337e-05+3.326259952002804e-08j), (7.844467395217671e-07+9.696042090063766e-07j), (0.000318965686045987-1.3036120850532074e-07j), (-2.4756748789317053e-06-3.5275085363893062e-06j), (3.9131214983213064e-05-1.8929521680774843e-08j), (-5.06506105807679e-07-3.969400342015335e-07j), (4.860975623601654e-05-2.2695825833508363e-08j), (-7.672347458187247e-07-8.213375165147925e-07j), (-0.0001513575627596689+6.382827289041945e-08j), (1.796776720364361e-06+2.9429669692083205e-06j), (2.2687979139132256e-07+3.470197929716757e-07j), (-2.2401358918005195e-05+1.0993677710793606e-08j), (3.0913157953806415e-07+4.2503623091207193e-07j), (-3.059929889973151e-05+1.53582273427966e-08j), (6.675735737411486e-07+8.407285369425016e-07j), (7.677374021884847e-05-3.239433169659382e-08j), (-1.5316238701605594e-06-2.537355194132323e-06j), (1.4247997709942032e-05-6.0593320738684345e-09j), (-1.2008600804094185e-07-3.513520852152516e-07j), (1.5435450753231422e-05-6.952940113457607e-09j), (-1.9507775434923777e-07-4.897238361186903e-07j), (2.0726868112464253e-05-1.0627695163821386e-08j), (-6.910559022548993e-07-9.52311437559988e-07j), (-3.544497864959881e-05+1.42592959443453e-08j), (7.941843478829526e-07+2.0548975714963784e-06j)]"
C12,"[(0.22129533260949205+2.0859287866195475e-05j), (-0.13401808327907627+3.395015464562259e-05j), (-0.045760392276769694+1.1286409180928506e-05j), (0.002908826171200709-1.1308540883715844e-06j), (0.027111855836674213-7.799739540390757e-06j), (0.00010269006668334998-8.230374323950045e-08j), (0.00936029551526438-1.8426582585166619e-06j), (-0.0008007124496211728+3.0546699741291195e-07j), (-0.012146503951720563+4.633285657876447e-06j), (-0.0018824069536478873+4.531976397693874e-07j), (-8.110764692741784e-05+3.326259948584453e-08j), (-0.004240183934837663+9.6960420900741e-07j), (0.00031907288929253674-1.3036120850720272e-07j), (0.007262013007084302-3.5275085364466593e-06j), (3.886672546265309e-05-1.8929521749794615e-08j), (0.0008702238960316138-3.969400341406149e-07j), (4.839266566966337e-05-2.2695825839700362e-08j), (0.002601732484707438-8.213375165212435e-07j), (-0.00015145686141834145+6.382827283875791e-08j), (-0.005096017879014389+2.9429669691852135e-06j), (-0.0004303233486467336+3.4701979302238204e-07j), (-2.22937073886536e-05+1.0993677680261804e-08j), (-0.00057516713661452+4.250362308896086e-07j), (-3.049802558595365e-05+1.5358227321286238e-08j), (-0.0019362372528184764+8.407285369009172e-07j), (7.68849886329805e-05-3.239433180230224e-08j), (0.003919024661581695-2.5373551942471273e-06j), (1.4263439189016112e-05-6.05933199604074e-09j), (0.0003192903556036198-3.5135208526981406e-07j), (1.5405961262382473e-05-6.9529401330045745e-09j), (0.000497882821002761-4.897238362295364e-07j), (2.0656159648759365e-05-1.0627695237836116e-08j), (0.0017326205584010071-9.523114375916671e-07j), (-3.551399462941468e-05+1.425929592069751e-08j), (-0.002436863908655119+2.0548975715404445e-06j)]"
Cmut1_b,"[(-0.29049108747371954-3.7741973659347476e-17j), (-0.3921968851930862+1.8012230526618834e-17j), (-0.39118510394178524-1.205574164984304e-17j), (-0.39116020188334694-3.7017714426537364e-19j), (-0.3912855032924091-3.1727307998473515e-18j), (-0.39116027796495595+3.751026655032318e-18j), (-0.3911676926577147+2.558046757133636e-18j), (-0.3911602640986507+2.3723556983299187e-18j), (-0.391197165787812+1.3970054493328395e-18j), (-0.39116123870133995+1.0862105576162446e-19j), (-0.3911602736768938+6.66059197163505e-19j), (-0.3911631020002513-1.0056441763633806e-19j), (-0.39116027040457424-6.649880854666087e-20j), (-0.3911764126578287-1.1104131498772121e-19j), (-0.3911602688802907-1.1131834120046714e-18j), (-0.3911605761056384-3.7221992616399255e-19j), (-0.3911602686742022-2.5611600524446287e-19j), (-0.3911617433015756-2.6841046961900857e-19j), (-0.3911602684706008-1.8497785361275997e-18j), (-0.3911692236742806-7.240594894736693e-19j), (-0.3911603661137809+6.830335295427724e-20j), (-0.3911602662416574+1.3278843016000142e-19j), (-0.3911604247662506-2.312661953930596e-19j), (-0.3911602663592648+8.486614277985548e-20j), (-0.39116126613328694+1.9226909308965375e-19j), (-0.3911602676317114+2.1360448276626676e-18j), (-0.3911659125812925+1.589838653103905e-18j), (-0.3911602651079033+3.9694742830456585e-19j), (-0.3911603243803061-7.823322962309542e-20j), (-0.3911602654371261-3.028512251305287e-19j), (-0.39116039012469056-1.3944881569952564e-19j), (-0.3911602658168457-7.844799585286662e-19j), (-0.3911612001988879-3.5484157178885994e-19j), (-0.3911602661255496-4.685347343056277e-19j), (-0.3911628500548509-8.084898818704236e-19j)]"
Cmut1_v,"[(2.3892058943357442e-05+1.0517631094755643e-05j), (6.717742646712393e-06+4.4153723411302267e-07j), (-1.0830309054279793e-06-1.9096009056005715e-07j), (9.579816298422372e-07+7.054831124344505e-07j), (-2.42478710739276e-07-5.185561103477649e-07j), (-2.005021410065125e-06+3.4692343223419377e-08j), (5.294720703048586e-07-9.050701983766253e-08j), (8.030818014292863e-08+4.908254694394298e-07j), (1.3938250471394384e-06-3.86258766822454e-07j), (-7.7688946142091e-07-5.0756087134535275e-08j), (6.903955491324205e-07+2.4844510454593164e-08j), (-3.585693409516119e-07-6.106834278814925e-08j), (4.809955231801165e-07+3.9042192647843314e-07j), (4.073481594356915e-07-2.922305048745347e-07j), (1.3355783318349606e-06+1.6407260232649642e-08j), (5.617313725494719e-07-3.1276356511455066e-08j), (-3.8979367601654064e-07+2.1559197670539383e-08j), (-5.49308420507787e-07-4.357436947679317e-08j), (-2.0164490114748192e-07+3.2066634542201866e-07j), (1.1758021692617389e-06-2.2550370719144176e-07j), (1.0934527059067925e-07-1.9154022074768724e-08j), (-6.527805933724457e-07+1.516073862937851e-08j), (-6.001145641843965e-07-2.2101991007733168e-08j), (-8.073238793540123e-07+2.555571847837231e-08j), (7.41645504736766e-07-3.487570545396784e-08j), (1.318999391448158e-06+2.697571191337798e-07j), (2.970731337322988e-06-1.7353548815066143e-07j), (1.4862692384280613e-06+1.3390151079563345e-08j), (-8.046366384334064e-08-1.4535684407362365e-08j), (1.124236767928012e-06+1.7631217524835478e-08j), (-2.653343326843515e-07-1.935346735364617e-08j), (-1.2104985935982888e-06+3.548489657541146e-08j), (-1.589593748023359e-06-3.4214595144404406e-08j), (2.261611515854433e-07+2.3143543414207174e-07j), (7.231787253034428e-08-1.3301584469768904e-07j)]"
Cmut1,"[(-0.29046719541477617+1.0517631094717901e-05j), (-0.3921901674504395+4.415372341310349e-07j), (-0.39118618697269064-1.9096009057211289e-07j), (-0.3911592439017171+7.054831124340804e-07j), (-0.3912857457711198-5.185561103509376e-07j), (-0.391162282986366+3.46923432271704e-08j), (-0.39116716318564443-9.050701983510448e-08j), (-0.3911601837904705+4.908254694418021e-07j), (-0.39119577196276484-3.86258766821057e-07j), (-0.3911620155908014-5.0756087134426656e-08j), (-0.3911595832813447+2.4844510455259223e-08j), (-0.3911634605695922-6.106834278824981e-08j), (-0.39115978940905105+3.9042192647836664e-07j), (-0.3911760053096693-2.922305048746458e-07j), (-0.3911589333019589+1.640726023153646e-08j), (-0.3911600143742659-3.1276356511827284e-08j), (-0.39116065846787823+2.1559197670283268e-08j), (-0.39116229260999613-4.357436947706158e-08j), (-0.391160470115502+3.206663454201689e-07j), (-0.39116804787211135-2.255037071921658e-07j), (-0.3911602567685103-1.9154022074700422e-08j), (-0.39116091902225075+1.5160738629511298e-08j), (-0.39116102488081483-2.2101991007964435e-08j), (-0.3911610736831442+2.5555718478457175e-08j), (-0.3911605244877822-3.487570545377557e-08j), (-0.39115894863232+2.6975711913591584e-07j), (-0.3911629418499552-1.735354881490716e-07j), (-0.3911587788386649+1.3390151079960292e-08j), (-0.39116040484396997-1.4535684407440598e-08j), (-0.3911591412003582+1.7631217524532628e-08j), (-0.39116065545902323-1.935346735378562e-08j), (-0.3911614763154393+3.548489657462698e-08j), (-0.3911627897926359-3.4214595144759246e-08j), (-0.391160039964398+2.314354341416032e-07j), (-0.3911627777369784-1.3301584469849754e-07j)]"
