Key,Values
G1a,"[(0.19487287091016428+6.092361402963487e-17j), (1.2753847494926066e-06+4.689973433645971e-17j), (-7.605076233758844e-07-1.07449627158683e-17j), (-0.060180597367645264-4.624577541255479e-17j), (4.190582699499365e-08+5.4113742128891256e-17j), (0.01629006591021887+1.489792033992748e-16j), (2.908620499766681e-07-1.1973770976429496e-16j), (0.03280463229413872+3.9735935038213776e-17j), (-5.708628178012589e-07+6.747645762158563e-17j), (-7.321588650243907e-08+4.485797851804634e-18j), (-0.007339059428140518-1.3897397871772828e-17j), (-3.0167030884992703e-07-1.1259527205299747e-17j), (-0.020629979828486925-7.31054629607245e-17j), (8.181630058694454e-07-7.840251011560827e-17j), (0.0020826176658410474-1.2766427404619425e-16j), (9.452538323762247e-08+8.109174872410896e-17j), (0.0036050030651772506-1.6569974170314768e-17j), (3.6351173508383773e-07-2.737891662426846e-17j), (0.013476198954441963-2.4550552966756572e-17j), (-9.129200991699562e-07-3.3638998929357195e-17j), (-7.481641119497283e-08+1.9365617594467574e-17j), (-9.219652748317141e-05+1.7986142452104223e-17j), (-1.306587901361269e-07-6.890848279952956e-17j), (-0.0017206150259182432+2.2941038906789717e-17j), (-4.561440356860289e-07+1.2397726273120196e-17j), (-0.00858963085499291-1.0399579737883194e-16j), (8.28291924911806e-07-1.6888126739709572e-16j), (-0.0010676216702685624+1.0235532589773544e-16j), (7.439503991319102e-08-8.278282601060904e-17j), (-0.0006655905036034465-4.533126178524895e-17j), (1.8257512218717827e-07-6.686890627903372e-17j), (0.0008441462651447002-7.767571346346996e-17j), (6.494054444918878e-07+4.0697491617823976e-17j), (0.005014718646493977-1.534975139418608e-17j), (-4.97578955241281e-07+3.977941784384871e-17j)]"
G1b,(-0.7794914836406575-3.0632545093764017e-19j)
G1c,"[(0.49999821460032834+4.365094738286272e-17j), (-0.2693845470850382+1.2902005852577503e-17j), (-0.09080174208509256-5.670490057492123e-17j), (-8.476450031042776e-07+1.7009816207379115e-17j), (0.05475193014701307+5.723401624597307e-17j), (2.519994100677464e-07+1.7750277993334563e-16j), (0.01842495859142827-1.4330442214827155e-16j), (5.397652497662302e-07+7.158378503950416e-17j), (-0.024349304931303363+7.730361489821647e-17j), (-0.003694564719778671+3.6103531649537793e-17j), (-1.0501237783969646e-08-7.096085620650094e-17j), (-0.008440596102688264+2.944286524655948e-18j), (-3.091416138823968e-07-6.095868233130441e-19j), (0.014307561748090543-1.1677488741184603e-16j), (-4.1018468712801566e-08-1.3473955732708993e-16j), (0.00174363522460526+1.1882855810441129e-16j), (-2.5708019289322285e-08-1.1290176600207699e-17j), (0.005269392834785975-7.995991022080595e-18j), (1.8738939421888513e-07-1.0507822560754855e-16j), (-0.00977313619889839-4.6241222656506764e-17j), (-0.0008306029406063064+1.0574676210623787e-16j), (3.6554778296531836e-08-6.724774810907366e-17j), (-0.001126601008172445-4.311228294934938e-17j), (4.071596876912792e-08-3.7911639619550883e-17j), (-0.004010099338675391-7.813112024807263e-17j), (-1.0863323449527149e-07-2.119103164507348e-16j), (0.007149824416998011-2.29964362981859e-16j), (-1.1767960602409875e-08+1.5386986090939838e-16j), (0.0005468215362731442-1.0343288725511712e-16j), (-3.2836939111197064e-08-3.807810889064657e-17j), (0.000950338804106085-2.1662359406260379e-16j), (-5.560955778613467e-08-1.46792975654888e-16j), (0.003772542661719969-6.567554659830943e-17j), (5.524779220259109e-08-5.171907737062893e-17j), (-0.0037582392643649327+7.990570011218168e-17j)]"
G1d,"[(0.19487287091016428+6.092361402963487e-17j), (1.2753847494926066e-06+4.689973433645971e-17j), (-7.605076233758844e-07-1.07449627158683e-17j), (-0.060180597367645264-4.624577541255479e-17j), (4.190582699499365e-08+5.4113742128891256e-17j), (0.01629006591021887+1.489792033992748e-16j), (2.908620499766681e-07-1.1973770976429496e-16j), (0.03280463229413872+3.9735935038213776e-17j), (-5.708628178012589e-07+6.747645762158563e-17j), (-7.321588650243907e-08+4.485797851804634e-18j), (-0.007339059428140518-1.3897397871772828e-17j), (-3.0167030884992703e-07-1.1259527205299747e-17j), (-0.020629979828486925-7.31054629607245e-17j), (8.181630058694454e-07-7.840251011560827e-17j), (0.0020826176658410474-1.2766427404619425e-16j), (9.452538323762247e-08+8.109174872410896e-17j), (0.0036050030651772506-1.6569974170314768e-17j), (3.6351173508383773e-07-2.737891662426846e-17j), (0.013476198954441963-2.4550552966756572e-17j), (-9.129200991699562e-07-3.3638998929357195e-17j), (-7.481641119497283e-08+1.9365617594467574e-17j), (-9.219652748317141e-05+1.7986142452104223e-17j), (-1.306587901361269e-07-6.890848279952956e-17j), (-0.0017206150259182432+2.2941038906789717e-17j), (-4.561440356860289e-07+1.2397726273120196e-17j), (-0.00858963085499291-1.0399579737883194e-16j), (8.28291924911806e-07-1.6888126739709572e-16j), (-0.0010676216702685624+1.0235532589773544e-16j), (7.439503991319102e-08-8.278282601060904e-17j), (-0.0006655905036034465-4.533126178524895e-17j), (1.8257512218717827e-07-6.686890627903372e-17j), (0.0008441462651447002-7.767571346346996e-17j), (6.494054444918878e-07+4.0697491617823976e-17j), (0.005014718646493977-1.534975139418608e-17j), (-4.97578955241281e-07+3.977941784384871e-17j)]"
G1f,"[(0.49999821460032834+4.365094738286272e-17j), (-0.2693845470850382+1.2902005852577503e-17j), (-0.09080174208509256-5.670490057492123e-17j), (-8.476450031042776e-07+1.7009816207379115e-17j), (0.05475193014701307+5.723401624597307e-17j), (2.519994100677464e-07+1.7750277993334563e-16j), (0.01842495859142827-1.4330442214827155e-16j), (5.397652497662302e-07+7.158378503950416e-17j), (-0.024349304931303363+7.730361489821647e-17j), (-0.003694564719778671+3.6103531649537793e-17j), (-1.0501237783969646e-08-7.096085620650094e-17j), (-0.008440596102688264+2.944286524655948e-18j), (-3.091416138823968e-07-6.095868233130441e-19j), (0.014307561748090543-1.1677488741184603e-16j), (-4.1018468712801566e-08-1.3473955732708993e-16j), (0.00174363522460526+1.1882855810441129e-16j), (-2.5708019289322285e-08-1.1290176600207699e-17j), (0.005269392834785975-7.995991022080595e-18j), (1.8738939421888513e-07-1.0507822560754855e-16j), (-0.00977313619889839-4.6241222656506764e-17j), (-0.0008306029406063064+1.0574676210623787e-16j), (3.6554778296531836e-08-6.724774810907366e-17j), (-0.001126601008172445-4.311228294934938e-17j), (4.071596876912792e-08-3.7911639619550883e-17j), (-0.004010099338675391-7.813112024807263e-17j), (-1.0863323449527149e-07-2.119103164507348e-16j), (0.007149824416998011-2.29964362981859e-16j), (-1.1767960602409875e-08+1.5386986090939838e-16j), (0.0005468215362731442-1.0343288725511712e-16j), (-3.2836939111197064e-08-3.807810889064657e-17j), (0.000950338804106085-2.1662359406260379e-16j), (-5.560955778613467e-08-1.46792975654888e-16j), (0.003772542661719969-6.567554659830943e-17j), (5.524779220259109e-08-5.171907737062893e-17j), (-0.0037582392643649327+7.990570011218168e-17j)]"
G1a_,"[(0.20102362100954752+1.0635459827932177e-19j), (0.003542513861076314-1.2902005852577503e-17j), (0.00026703187114053697+9.20659629299975e-17j), (-0.06456116830264252+6.149940947054971e-17j), (-0.0023180607887941435-2.2612391559900802e-17j), (0.01916390284345503+2.0653972828129316e-16j), (-0.00029957947993388805+9.500321536404233e-17j), (0.03602443234067473-5.830196597378314e-17j), (0.001645353605076916-3.4071053270356977e-17j), (0.00014814299741589053-5.055314273396667e-18j), (-0.009351630282017246-2.5511323771570467e-17j), (0.0002450715591055792-3.588031564569216e-17j), (-0.023025579689759868-6.560814213173432e-17j), (-0.0012629085750770095-1.1213405655970925e-17j), (0.0033822646283344438-1.8811982274613705e-16j), (-0.00012078897445275964-8.695301423333746e-17j), (0.005038743302049655-2.9724066950158107e-17j), (-0.0002534298528392628-1.9576538996293076e-17j), (0.015239065619798028-7.314541059099546e-17j), (0.0010147345317602433+3.553472620321241e-17j), (0.00011470214469627634-2.6766170853130294e-16j), (-0.0009340171798251179-2.7302631364529577e-17j), (0.00015977702004961914+6.402626154024647e-17j), (-0.002775497719736726-1.5556395351035666e-17j), (0.0002998208449526588-7.588100046409799e-17j), (-0.009844027034744627-1.6321932809980017e-17j), (-0.0008489558134039904+1.4807152357541875e-16j), (-0.0005686535850857684-7.891992273978711e-17j), (-0.0001456924343390786+1.0779372889158365e-16j), (-4.249959990980605e-05-3.909416296118628e-17j), (-0.00022076004720747184-4.1118367391512756e-17j), (0.0016910135703290805-1.8012111817831347e-17j), (-0.000354415739775954-5.285485590866834e-18j), (0.005843691912283977-7.246643969265745e-18j), (0.0007315703854289333+1.3278766107516216e-16j)]"
G1b_,(-0.7794914836406572-3.0632545093764017e-19j)
G1c_,"[(-0.5000017853996718-2.537891968301664e-17j), (-0.2693845470850381-5.9631119486702744e-18j), (-0.09080174208509242-9.92060235298988e-17j), (-8.47645003082564e-07-9.932859407228009e-17j), (0.05475193014701305-5.4704775865471733e-17j), (2.5199941037814114e-07-2.2408093480162053e-16j), (0.018424958591428522-1.539296034386295e-16j), (5.39765249766477e-07+2.5011443638153647e-18j), (-0.02434930493130333+5.827586677109586e-18j), (-0.0036945647197784+1.3531716230411703e-16j), (-1.0501237494974776e-08+1.0314817230866183e-16j), (-0.008440596102688295+8.668873995379411e-17j), (-3.091416140341153e-07+7.898533822401001e-17j), (0.014307561748090223+2.2730170245082735e-17j), (-4.101846870599874e-08+2.9009130676102676e-16j), (0.0017436352246054635+1.929879867024198e-16j), (-2.5708019366925518e-08+4.920857097664069e-17j), (0.005269392834786027+1.7401444868392346e-17j), (1.8738939417591023e-07+1.2290561644286666e-16j), (-0.009773136198898295-1.0497787535090897e-16j), (-0.0008306029406056857+6.513719419393243e-16j), (3.65547784822159e-08+3.5126200144800127e-16j), (-0.0011266010081724127+8.604160678209183e-18j), (4.0715968710483145e-08+5.521371031787356e-18j), (-0.004010099338675514+3.262050651166088e-17j), (-1.0863323439573228e-07+7.091760686137846e-17j), (0.007149824416997903-1.8724510332003563e-16j), (-1.1767960627635708e-08+2.391107181861003e-16j), (0.0005468215362728632+4.2825985813177425e-18j), (-3.283693928042499e-08+3.3037260311581066e-17j), (0.0009503388041061304+2.76742604526925e-17j), (-5.5609557993355216e-08+4.1900123680791325e-17j), (0.003772542661719681-1.4205758964991322e-16j), (5.5247792092562026e-08-1.239992599775772e-16j), (-0.0037582392643650464-1.3240819031479223e-16j)]"
G1g,(-0.49999999655508537+4.2436350657440447e-19j)
G1h,(-0.49999999169288156+1.5612511283791264e-18j)
G1i_,"[(0.0002026421181998972+5.3273168704895944e-17j), (-2.7856872285791055e-15+5.732345085982831e-17j), (-1.4873731264778431e-15+1.0034368202800966e-16j), (-8.212754087910668e-11+6.503381853489217e-17j), (1.279244214085016e-16-2.808271161982116e-17j), (-2.7375837707843687e-11+2.238800564605663e-16j), (4.195547417141642e-17+2.3272347150570688e-17j), (-1.3877787807814457e-17-4.588751258701128e-17j), (-4.383988425104082e-17-5.0692834187682955e-17j), (-1.0924087306043165e-16+1.7656147675631712e-17j), (5.551115123125783e-17-1.1814803028216396e-17j), (4.69952407982407e-18-8.270777247349973e-17j), (-5.898059818321144e-17-8.007165224860564e-17j), (-2.208447827552456e-16-4.6336524460986666e-17j), (-6.158268339717665e-17-2.219045182990867e-16j), (-2.2173337325647456e-17-7.431296596400749e-17j), (2.42861286636753e-17+1.0719289924366367e-17j), (3.393976316353256e-17-5.324790977836247e-17j), (8.673617379884035e-17-6.579452726153589e-17j), (1.2241320153719149e-17+8.187380730359515e-17j), (-1.0997378155293324e-16-1.2811799400149785e-16j), (1.4094628242311558e-18-2.474446071378147e-17j), (-1.596762984692763e-17+5.097222893629666e-19j), (1.1709383462843448e-17+2.820693971389515e-17j), (-7.372405366311979e-17-1.47482028367571e-18j), (1.0234868508263162e-16-7.614757882892729e-17j), (1.4543343946119523e-17+3.398568422923635e-17j), (5.074066167232161e-17-6.281696044753717e-18j), (-9.902249257788239e-17+5.052204015452589e-17j), (7.19910242530375e-17-1.2406637586852905e-16j), (8.035579224452893e-17-9.56312225860282e-17j), (-7.719519468096792e-17-6.174162423103079e-17j), (-6.36175741738367e-17+2.2954633125717795e-17j), (-4.9439619065339e-17-4.141144771055056e-17j), (2.0015727356798019e-16+6.479240854173347e-17j)]"
