Key,Values
C8A_v,"[(0.00015700117236096985+9.503038539377737e-06j), (0.004740906586856709+9.488318095717473e-07j), (0.0005560203512495418+9.327765994234865e-07j), (-2.805252261577135e-05-3.921601440709776e-06j), (-0.0017500988941418776+4.894099944574272e-07j), (-3.945240353311453e-06+1.9482418538785645e-06j), (-0.00032090866377272354+9.298481271881328e-09j), (7.404267718963888e-06+2.711846476675339e-06j), (0.0009345245644613919-4.058849731554805e-07j), (0.00013568218859651084-1.247308094659616e-07j), (4.5619706175941235e-06-1.1433488026501655e-06j), (0.00021757419333183405-1.1707616860856008e-07j), (-1.36520222406862e-06-1.9813394461147756e-06j), (-0.0006006870423366326+2.7984704740291133e-07j), (-2.549541654872065e-06+4.414002283629461e-07j), (-8.229804674692338e-05+6.961557232882517e-08j), (-3.27436191464244e-06+6.582655049546958e-07j), (-0.00017049624392807518+1.1132717555262943e-07j), (-6.171450487897558e-07+1.42652891172604e-06j), (0.0004305225668728533-1.932328066363559e-07j), (4.7117889008326125e-05-1.9629397538054503e-08j), (9.123257432080522e-07-9.188014713075104e-08j), (6.113004228192153e-05-3.068226651459619e-08j), (2.0334075721338264e-06-3.5664298252990975e-07j), (0.00015212823051636136-8.803479730259787e-08j), (1.0773037913299788e-06-9.696674402775234e-07j), (-0.0003208718215880654+1.3969321889143402e-07j), (2.361411536551551e-07-1.2860476062443995e-07j), (-3.445517321522808e-05+8.084324373081572e-10j), (-9.259313668215685e-08-5.856393761632682e-08j), (-5.652091866819878e-05+9.93033615747498e-09j), (-1.2683003439236677e-06+1.9896767822632284e-07j), (-0.00016197091861516128+7.038201936266877e-08j), (-1.0660206685271675e-06+6.044638497832583e-07j), (0.00019009324171733973-5.5198058931938485e-08j)]"
C8A,"[(-0.09727943428272116+9.503038539347276e-06j), (0.004740268894481962+9.488318095482975e-07j), (0.0005564006050612297+9.32776599428859e-07j), (0.03006224616120686-3.921601440686653e-06j), (-0.0017501198470553751+4.894099944303703e-07j), (-0.008148978195462746+1.9482418538040748e-06j), (-0.00032105409479771187+9.298481331750183e-09j), (-0.016394911879350396+2.711846476655471e-06j), (0.0009348099958702925-4.058849731892187e-07j), (0.00013571879653976205-1.2473080946820448e-07j), (0.0036740916846878533-1.1433488026432168e-06j), (0.00021772502848625903-1.1707616860293032e-07j), (0.010313624712019394-1.9813394460782228e-06j), (-0.0006010961238395674+2.798470474421126e-07j), (-0.0010438583745753958+4.4140022842677824e-07j), (-8.234530943854218e-05+6.961557228827929e-08j), (-0.0018057758945032678+6.582655049629808e-07j), (-0.0001706779997956171+1.1132717556631888e-07j), (-0.006738716622269771+1.4265289117383152e-06j), (0.0004309790269224383-1.932328066195364e-07j), (4.715529721392361e-05-1.962939754773731e-08j), (4.7010589484793754e-05-9.188014713974411e-08j), (6.119537167698959e-05-3.0682266480141945e-08j), (0.0008623409205312555-3.566429825413803e-07j), (0.00015235630253420437-8.803479730879674e-08j), (0.0042958927312877855-9.696674402255255e-07j), (-0.0003212859675505213+1.3969321897587465e-07j), (0.0005340469762879364-1.286047606756176e-07j), (-3.449237073518467e-05+8.084324786995702e-10j), (0.00033270265866504106-5.856393759366119e-08j), (-5.661220622929237e-05+9.930336190909434e-09j), (-0.0004233414329162738+1.989676782651607e-07j), (-0.00016229562133740722+7.038201934232002e-08j), (-0.0025084253439155157+6.044638497909331e-07j), (0.00019034203119496038-5.5198058951828195e-08j)]"
C8B_b,"[(-0.09743643545508214-3.0461807014817437e-17j), (-6.376923747463033e-07-2.3449867168229854e-17j), (3.802538116879422e-07+5.37248135793415e-18j), (0.030090298683822632+2.3122887706277397e-17j), (-2.0952913497496825e-08-2.7056871064445628e-17j), (-0.008145032955109434-7.44896016996374e-17j), (-1.4543102498833404e-07+5.986885488214748e-17j), (-0.01640231614706936-1.9867967519106888e-17j), (2.8543140890062944e-07-3.373822881079281e-17j), (3.6607943251219534e-08-2.242898925902317e-18j), (0.003669529714070259+6.948698935886414e-18j), (1.5083515442496351e-07+5.6297636026498735e-18j), (0.010314989914243462+3.655273148036225e-17j), (-4.090815029347227e-07+3.920125505780414e-17j), (-0.0010413088329205237+6.383213702309713e-17j), (-4.726269161881124e-08-4.054587436205448e-17j), (-0.0018025015325886253+8.284987085157384e-18j), (-1.8175586754191887e-07+1.368945831213423e-17j), (-0.0067380994772209815+1.2275276483378286e-17j), (4.564600495849781e-07+1.6819499464678597e-17j), (3.7408205597486416e-08-9.682808797233787e-18j), (4.6098263741585705e-05-8.993071226052111e-18j), (6.532939506806344e-08+3.445424139976478e-17j), (0.0008603075129591216-1.1470519453394859e-17j), (2.2807201784301445e-07-6.198863136560098e-18j), (0.004294815427496455+5.199789868941597e-17j), (-4.14145962455903e-07+8.444063369854786e-17j), (0.0005338108351342812-5.117766294886772e-17j), (-3.719751995659551e-08+4.139141300530452e-17j), (0.00033279525180172323+2.2665630892624475e-17j), (-9.128756109358913e-08+3.343445313951686e-17j), (-0.0004220731325723501+3.883785673173498e-17j), (-3.247027222459439e-07-2.0348745808911988e-17j), (-0.0025073593232469884+7.67487569709304e-18j), (2.487894776206405e-07-1.9889708921924356e-17j)]"
C8B_v,"[(0.00015420369968214412+9.641607885972566e-06j), (0.0047370801173741315+1.0377287691229205e-06j), (0.0005562176543203519+9.234558033715813e-07j), (-2.6526905190523794e-05-3.9984621380659995e-06j), (-0.001747529795113463+4.253495649204801e-07j), (-4.731819437472922e-06+1.9882424584812942e-06j), (-0.0003207132049398748+6.2675083932357e-09j), (6.339596167491311e-06+2.766967859658246e-06j), (0.0009326681167779044-3.576807102904698e-07j), (0.00013543275482530317-1.1854056218424257e-07j), (5.03743220140466e-06-1.1656782675415835e-06j), (0.00021724842165298278-1.0927319297147925e-07j), (-5.859608137759271e-07-2.021528093305533e-06j), (-0.0005992529350244734+2.4175225813611903e-07j), (-2.7428713944959905e-06+4.4936606410685794e-07j), (-8.206965763686165e-05+6.349641493791235e-08j), (-3.5493467520338087e-06+6.70556422696252e-07j), (-0.00017012495390751544+1.0167342230720249e-07j), (-1.1751541439766876e-06+1.4551546633607713e-06j), (0.00042936965757581636-1.6222710257850054e-07j), (4.696048659402934e-05-1.5348350705741795e-08j), (9.611000437205915e-07-9.329506862597095e-08j), (6.093524601621912e-05-2.540212292616146e-08j), (2.1842357814179916e-06-3.6308231373589436e-07j), (0.00015172471920994447-7.724451142097878e-08j), (1.4543366408595804e-06-9.889209412973499e-07j), (-0.00031996529149776697+1.1515631089293635e-07j), (2.780184040989524e-07-1.311558707342725e-07j), (-3.4339714669678964e-05-2.3020470909052334e-09j), (-7.947754321967319e-08-5.984544394019472e-08j), (-5.633538331125896e-05+4.921019684217417e-09j), (-1.354968242955443e-06+2.0244764121746656e-07j), (-0.00016148155717975253+5.7143554673552615e-08j), (-1.2996722289555227e-06+6.163068472959842e-07j), (0.00018955121103805854-4.052482215445944e-08j)]"
C8B,"[(-0.0972822317554+9.641607885942105e-06j), (0.004736442424999385+1.0377287690994706e-06j), (0.0005565979081320399+9.234558033769538e-07j), (0.03006377177863211-3.998462138042876e-06j), (-0.0017475507480269605+4.2534956489342323e-07j), (-0.008149764774546908+1.9882424584068045e-06j), (-0.0003208586359648631+6.267508453104554e-09j), (-0.01639597655090187+2.766967859638378e-06j), (0.000932953548186805-3.5768071032420805e-07j), (0.00013546936276855439-1.1854056218648548e-07j), (0.0036745671462716637-1.1656782675346349e-06j), (0.00021739925680740776-1.0927319296584948e-07j), (0.010314403953429686-2.02152809326898e-06j), (-0.0005996620165274082+2.417522581753203e-07j), (-0.0010440517043150198+4.493660641706901e-07j), (-8.211692032848046e-05+6.349641489736647e-08j), (-0.0018060508793406591+6.705564227045369e-07j), (-0.00017030670977505736+1.0167342232089194e-07j), (-0.0067392746313649585+1.4551546633730465e-06j), (0.00042982611762540135-1.6222710256168103e-07j), (4.699789479962683e-05-1.5348350715424603e-08j), (4.705936378530629e-05-9.329506863496402e-08j), (6.1000575411287186e-05-2.5402122891707216e-08j), (0.0008624917487405396-3.630823137473649e-07j), (0.00015195279122778748-7.724451142717764e-08j), (0.004296269764137315-9.88920941245352e-07j), (-0.00032037943746022286+1.1515631097737699e-07j), (0.0005340888535383801-1.3115587078545015e-07j), (-3.437691218963556e-05-2.3020470495138203e-09j), (0.00033271577425850353-5.984544391752909e-08j), (-5.6426670872352555e-05+4.92101971765187e-09j), (-0.00042342810081530554+2.0244764125630442e-07j), (-0.00016180625990199846+5.7143554653203866e-08j), (-0.002508658995475944+6.163068473036591e-07j), (0.0001898000005156792-4.052482217434915e-08j)]"
C12_b,"[(0.24999910730016417+2.182547369143136e-17j), (-0.1346922735425191+6.451002926288751e-18j), (-0.04540087104254628-2.8352450287460615e-17j), (-4.238225015521388e-07+8.504908103689558e-18j), (0.027375965073506536+2.861700812298654e-17j), (1.259997050338732e-07+8.875138996667282e-17j), (0.009212479295714135-7.165221107413577e-17j), (2.698826248831151e-07+3.579189251975208e-17j), (-0.012174652465651681+3.865180744910823e-17j), (-0.0018472823598893356+1.8051765824768897e-17j), (-5.250618891984823e-09-3.548042810325047e-17j), (-0.004220298051344132+1.472143262327974e-18j), (-1.545708069411984e-07-3.0479341165652206e-19j), (0.007153780874045271-5.838744370592302e-17j), (-2.0509234356400783e-08-6.736977866354496e-17j), (0.00087181761230263+5.941427905220564e-17j), (-1.2854009644661142e-08-5.6450883001038495e-18j), (0.0026346964173929875-3.9979955110402976e-18j), (9.369469710944257e-08-5.253911280377427e-17j), (-0.004886568099449195-2.3120611328253382e-17j), (-0.0004153014703031532+5.2873381053118935e-17j), (1.8277389148265918e-08-3.362387405453683e-17j), (-0.0005633005040862225-2.155614147467469e-17j), (2.035798438456396e-08-1.8955819809775442e-17j), (-0.0020050496693376956-3.9065560124036314e-17j), (-5.431661724763574e-08-1.059551582253674e-16j), (0.0035749122084990054-1.149821814909295e-16j), (-5.883980301204938e-09+7.693493045469919e-17j), (0.0002734107681365721-5.171644362755856e-17j), (-1.6418469555598532e-08-1.9039054445323284e-17j), (0.0004751694020530425-1.0831179703130189e-16j), (-2.7804778893067334e-08-7.3396487827444e-17j), (0.0018862713308599845-3.2837773299154716e-17j), (2.7623896101295545e-08-2.5859538685314465e-17j), (-0.0018791196321824664+3.995285005609084e-17j)]"
C12_v,"[(-0.0359677537049779-8.420931868553604e-05j), (0.0002578972994904149+1.1162874197350576e-05j), (9.69508867761083e-05+3.6080775118410576e-06j), (0.003225919380191654+2.380316884730437e-06j), (-4.129650979362231e-05-2.419509928066984e-06j), (4.9885212300607576e-05+8.266427524987753e-07j), (-2.003152463254393e-05-4.048619127967869e-07j), (-0.0009189088001213843-2.4252666037298538e-08j), (1.2078130989781476e-05+1.4610140611277816e-06j), (2.6291592269785482e-06+1.0294447694854434e-07j), (-4.995032859131444e-05-1.6289292447584388e-07j), (7.326674197839683e-06+2.4542373287559587e-07j), (0.0003809154715284874-1.3178691880561048e-07j), (-3.964694545735096e-06-1.1096210687553896e-06j), (1.820398411096734e-05-5.129062345276084e-09j), (-3.496072087115532e-07-1.3556321646327805e-07j), (2.590994493875147e-05+3.318431276271259e-08j), (-3.2233016153668124e-06-2.5318801195828516e-07j), (-0.00018853248887551352+1.099066190262644e-07j), (9.203174850998971e-07+9.137229429210203e-07j), (-4.887490147778401e-07+1.290351734543964e-07j), (-8.505288671907574e-06+2.0112340716922606e-08j), (-4.212217359798835e-07+1.5117843768226707e-07j), (-1.3758889797996512e-05+2.5404479038220836e-09j), (1.2252659707482782e-06+2.991861671587183e-07j), (9.980805718598107e-05-7.11923656744184e-08j), (2.2566245615716462e-08-7.30407180956545e-07j), (6.15924158636964e-06-1.3416659819686036e-08j), (5.657753519745567e-07-1.064917771614829e-07j), (5.459911223552093e-06-1.643992111099086e-08j), (7.389106740141308e-07-1.6263505125729714e-07j), (7.472617847917482e-06-1.408609837677019e-08j), (1.1966379621161512e-07-3.9438852040239735e-07j), (-4.891132481393098e-05+3.672213804410202e-08j), (-8.762898985246209e-07+4.608994147492013e-07j)]"
C12,"[(0.21403135359518627-8.420931868551422e-05j), (-0.13443437624302867+1.1162874197357027e-05j), (-0.04530392015577017+3.6080775118127053e-06j), (0.003225495557690102+2.380316884738942e-06j), (0.027334668563712913-2.419509928038367e-06j), (5.001121200564145e-05+8.266427525875266e-07j), (0.00919244777108159-4.048619128684391e-07j), (-0.0009186389174965011-2.4252666001506645e-08j), (-0.0121625743346619+1.4610140611664334e-06j), (-0.001844653200662357+1.0294447696659611e-07j), (-4.995557921020642e-05-1.6289292451132432e-07j), (-0.004212971377146293+2.45423732877068e-07j), (0.0003807609007215462-1.3178691880591528e-07j), (0.007149816179499537-1.109621068813777e-06j), (1.818347487661094e-05-5.129062412645863e-09j), (0.0008714680050939185-1.3556321640386377e-07j), (2.589709092910681e-05+3.31843127570675e-08j), (0.0026314731157776206-2.5318801196228315e-07j), (-0.00018843879417840408+1.0990661897372529e-07j), (-0.004885647781964096+9.137229428978996e-07j), (-0.0004157902193179311+1.2903517350726978e-07j), (-8.487011282759309e-06+2.0112340683298733e-08j), (-0.0005637217258222024+1.5117843766071093e-07j), (-1.3738531813611948e-05+2.5404478848662638e-09j), (-0.0020038244033669475+2.991861671196527e-07j), (9.975374056873343e-05-7.119236578037355e-08j), (0.003574934774744621-7.304071810715272e-07j), (6.153357606068435e-06-1.3416659742751105e-08j), (0.0002739765434885467-1.0649177721319934e-07j), (5.443492753996494e-06-1.6439921130029915e-08j), (0.00047590831272705664-1.6263505136560893e-07j), (7.444813069024414e-06-1.4086098450166679e-08j), (0.001886390994656196-3.943885204352351e-07j), (-4.888370091782968e-05+3.672213801824248e-08j), (-0.001879995922080991+4.608994147891542e-07j)]"
Cmut1_b,"[(-0.2892342902230619+8.674885887185673e-18j), (-0.39070004031233724+3.3681438121847258e-18j), (-0.38976998877942054-8.528054561957505e-18j), (-0.38974568709537705-1.2513884620975714e-18j), (-0.3898726601227133-1.523906737458414e-18j), (-0.38974573699103654+3.2485353515066776e-18j), (-0.38975126155984136+1.6401986479256074e-18j), (-0.389745722375592+2.425571026000976e-18j), (-0.38978580503697857+8.036355214000406e-19j), (-0.38974628914422044-1.2913705431107322e-19j), (-0.38974574172212506+5.104372341702426e-19j), (-0.38974781037037537+1.5041008782248492e-19j), (-0.38974573470216384-1.3910635328385558e-19j), (-0.3897638109627488-1.6612321263193916e-19j), (-0.38974574195906403-6.088798478666139e-19j), (-0.3897459524322393-3.1913024364080183e-19j), (-0.38974574194986483-2.1005026304518786e-19j), (-0.3897470772417794-2.542927769577651e-19j), (-0.38974573896468945-1.7544704073883745e-18j), (-0.38975565895911335-5.473710098637499e-19j), (-0.3897458370922674+8.128725713326064e-20j), (-0.38974574185447153-9.035317147202964e-20j), (-0.3897459218252806-2.3218312836675743e-19j), (-0.38974574193333583-4.793968954698336e-20j), (-0.3897469441317008+1.277022858204114e-19j), (-0.3897457407509402+1.932889931717857e-18j), (-0.38975181170533235+1.1007522520820001e-18j), (-0.38974574181363686-2.4066044478505646e-19j), (-0.3897458214880895-7.914940390079603e-20j), (-0.3897457418189332-1.515431373429968e-19j), (-0.38974595161716796-1.4441727071095232e-19j), (-0.38974574191436523-4.01390637684649e-19j), (-0.38974707886882703-1.4982599791544142e-19j), (-0.38974574149747765-4.553934799714339e-19j), (-0.3897484912368759-5.9375388331564e-19j)]"
Cmut1_v,"[(-6.616261561476802e-05+1.0454462660458868e-06j), (4.885368543116435e-06+6.366700260195912e-08j), (1.8053310898152376e-06-1.6679565940072374e-08j), (7.224806097102456e-07+1.9884857417279665e-07j), (-4.606999757235594e-07-3.08911614819418e-07j), (-1.1022158068902765e-07+4.36326142400396e-08j), (-1.3784021337769247e-08-6.649019530658763e-09j), (5.376005024733925e-07+9.599297860878225e-08j), (3.324841270892316e-08-1.933463120339777e-07j), (1.1469433137499647e-08-5.323880876752742e-09j), (-3.418674960738954e-08+1.5368146510210398e-08j), (-3.0107587125366195e-08-8.421101558438284e-09j), (2.9778243188867196e-07+5.379369505582313e-08j), (1.312272736699334e-07-1.2364748744908156e-07j), (-1.4212897144308355e-08+2.4869885818697584e-09j), (1.9537873739147838e-08-3.665684667814505e-09j), (-1.1335285764121438e-08+5.393001280613273e-09j), (-5.887204547328226e-09-9.387668379000665e-09j), (1.9070498785141493e-07+2.9600188052475892e-08j), (1.3119779989272642e-07-8.23941410769364e-08j), (1.862656179306486e-08-1.6406487366244962e-09j), (-9.838041057736613e-09+3.4559696975764805e-10j), (1.9210305561574274e-08-2.5465030115793386e-09j), (3.1213863331988817e-10+2.097575942782622e-09j), (1.3957885707642633e-08-1.0494491322027443e-08j), (1.324274963789089e-07+1.5413595812986645e-08j), (9.86808089479841e-08-5.147402868595053e-08j), (-1.1074790466196198e-08+2.924550795169289e-10j), (1.5841908603794537e-08-8.952244876859003e-10j), (-8.900526339383344e-09+2.341851190430674e-10j), (1.8983237158177002e-08-2.2765010807515937e-09j), (1.1767880086370975e-08+1.4210137625380007e-09j), (3.423149564934335e-08-1.5156380312056032e-08j), (1.0276527167985614e-07+7.875031750552365e-09j), (4.002650773635212e-08-1.9060329389164648e-08j)]"
Cmut1,"[(-0.28930045283867667+1.0454462660545617e-06j), (-0.39069515494379414+6.366700260532727e-08j), (-0.38976818344833075-1.6679565948600428e-08j), (-0.3897449646147673+1.9884857417154527e-07j), (-0.38987312082268905-3.089116148209419e-07j), (-0.38974584721261724+4.363261424328814e-08j), (-0.38975127534386267-6.649019529018565e-09j), (-0.38974518477508957+9.599297861120782e-08j), (-0.3897857717885659-1.9334631203317408e-07j), (-0.3897462776747873-5.323880876881879e-09j), (-0.38974577590887466+1.5368146510720834e-08j), (-0.3897478404779625-8.421101558287875e-09j), (-0.38974543691973196+5.379369505568402e-08j), (-0.38976367973547515-1.2364748744924768e-07j), (-0.38974575617196117+2.4869885812608786e-09j), (-0.38974593289436554-3.6656846681336353e-09j), (-0.3897457532851506+5.393001280403223e-09j), (-0.389747083128984-9.387668379254958e-09j), (-0.3897455482597016+2.9600188050721422e-08j), (-0.38975552776131345-8.239414107748377e-08j), (-0.3897458184657056-1.640648736543209e-09j), (-0.3897457516925126+3.4559696966729485e-10j), (-0.38974590261497505-2.5465030118115216e-09j), (-0.3897457416211972+2.0975759427346825e-09j), (-0.3897469301738151-1.0494491321899741e-08j), (-0.38974560832344385+1.5413595814919534e-08j), (-0.3897517130245234-5.147402868484978e-08j), (-0.38974575288842733+2.9245507927626845e-10j), (-0.3897458056461809-8.952244877650497e-10j), (-0.3897457507194595+2.3418511889152423e-10j), (-0.3897459326339308-2.276501080896011e-09j), (-0.38974573014648517+1.42101376213661e-09j), (-0.3897470446373314-1.5156380312205858e-08j), (-0.38974563873220597+7.875031750096972e-09j), (-0.38974845121036816-1.90603293897584e-08j)]"
