C,full,bubble,vertex,vertex_T
C1,0.6850344134937643,0.6745093747459942,0.010525038747770134,-6.9407211670915e-06
C4,-0.11482001137897302,-0.11482001137886914,-1.038768072642604e-13,-5.438012243161626e-17
C5,0.25705057590270985,0.25,0.007050575902709864,0.0
C6,0.24001511909230863,0.25,-0.00998488090769138,0.0
C7,0.1833297552643287,0.25,-0.06667024473567128,0.0
C8A,0.005615024025747345,4.364276440036537e-14,0.005615024025703702,0.0
C8B,0.005611257677080281,4.364276440036537e-14,0.005611257677036638,0.0
C9,8.728552880073073e-14,8.728552880073073e-14,0.0,0.0
C10,-0.002931654286428113,0.0,-0.002931654286428113,0.0
C11,0.01703545681040124,0.0,0.01703545681040124,0.0
C12,-0.12272539289198833,-0.12272539289197643,-1.1913536378351004e-14,0.0
C13,0.5,0.5,0.0,0.0
Ct1,0.5652278102392719,0.5640677273082232,0.0011600829310487236,5.821513604174691e-06
Ct2,0.5661105327421054,0.5640677273082232,0.0020428054338822374,6.7195230938531185e-06
Ctt,0.4664654302835562,0.46906349189227015,-0.002598061608713958,-1.053573271549635e-05
Cμ1,-0.43637786712991417,-0.4263929862222467,-0.009984880907667469,-0.009984880907689854
Cμ2,-0.4363778671299356,-0.42639298622224664,-0.009984880907688978,-0.009984880907699811
Cμt1,-0.3637683260449503,-0.36376832604494563,-4.6423562360741405e-15,-2.0052457957997483e-14
Cμt2,-0.36376832604494075,-0.3637683260449457,4.926029843974432e-15,-2.004415676406392e-14
