C,full,bubble,vertex,vertex_T
C1,0.6850344134937645,0.6745093747459944,0.010525038747770056,-6.9407211670915e-06
C4,-0.11482001137897245,-0.11482001137886864,-1.038046838143291e-13,-1.6618660799637903e-16
C5,0.25705057590270974,0.25,0.007050575902709719,0.0
C6,0.24001511909230866,0.25,-0.009984880907691347,0.0
C7,0.1833297552643287,0.25,-0.06667024473567128,0.0
C8A,0.005615024025747348,4.351568032034392e-14,0.005615024025703833,0.0
C8B,0.005611257677080065,4.351568032034392e-14,0.00561125767703655,0.0
C9,8.703136064068784e-14,8.703136064068784e-14,0.0,0.0
C10,-0.002931654286428176,0.0,-0.002931654286428176,0.0
C11,0.01703545681040107,0.0,0.01703545681040107,0.0
C12,-0.12272539289198792,-0.12272539289197595,-1.1960891298053584e-14,0.0
C13,0.5,0.5,0.0,0.0
Ct1,0.5652278102392722,0.5640677273082234,0.0011600829310487565,5.821513604174691e-06
Ct2,0.5661105327421057,0.5640677273082234,0.0020428054338822426,6.7195230938531185e-06
Ctt,0.4664654302835564,0.46906349189227037,-0.002598061608713968,-1.053573271549635e-05
Cμ1,-0.4363778671299114,-0.4263929862222468,-0.009984880907664594,-0.00998488090768701
Cμ2,-0.43637786712993265,-0.42639298622224664,-0.009984880907685989,-0.009984880907696857
Cμt1,-0.3637683260449503,-0.3637683260449457,-4.626796981762994e-15,-2.0047687468438546e-14
Cμt2,-0.3637683260449409,-0.36376832604494586,4.918250706769864e-15,-2.0051825326030037e-14
