C,full,bubble,vertex,vertex_T
C1,0.7126577051681554,0.7272439147981686,-0.014586209630013197,6.9407211670915e-06
C4,0.0034593134288415975,-3.746199914304795e-15,0.0034593134288453437,-2.2491432605405927e-07
C5,0.2385250951355542,0.25,-0.011474904864445808,0.0
C6,0.25831178755095213,0.25,0.008311787550952134,0.0
C7,0.1833297552643287,0.25,-0.06667024473567128,0.0
C8A,0.02957938498308325,0.029579384983113487,-3.023570494892732e-14,0.0
C8B,0.02957938498307765,0.029579384983113487,-3.583723244773089e-14,0.0
C9,0.05915876996622697,0.05915876996622697,0.0,0.0
C10,0.003159945205681372,0.0,0.003159945205681372,0.0
C11,-0.01978669241539795,0.0,-0.01978669241539795,0.0
C12,0.005848233181720173,4.8305077677018744e-14,0.005848233181671868,0.0
C13,0.5,0.5,0.0,0.0
Ct1,0.6185965991096082,0.6204330513415548,-0.0018364522319466103,-5.821513604174691e-06
Ct2,0.6180398984969405,0.6204330513415548,-0.00239315284461432,-6.7195230938531185e-06
Ctt,0.5305781259926109,0.52930958013423,0.001268545858380832,1.053573271549635e-05
Cμ1,-0.4180811986713274,-0.4263929862222663,0.008311787550938862,0.008311787550953962
Cμ2,-0.4180811986712695,-0.4263929862222663,0.008311787550996739,0.008311787550960964
Cμt1,-0.3637683260449641,-0.36376832604497283,8.737129130500152e-15,5.6978125559728396e-15
Cμt2,-0.3637683260449839,-0.36376832604497283,-1.1056546930642701e-14,5.654828467424095e-15
