C,full,bubble,vertex,vertex_T
C1,0.6850344134937643,0.6745093747459939,0.010525038747770313,-6.9407211670915e-06
C4,-0.11482001137897345,-0.11482001137886971,-1.0373982197931546e-13,4.6381561720921596e-17
C5,0.25705057590271,0.25,0.007050575902710021,0.0
C6,0.2400151190923086,0.25,-0.00998488090769141,0.0
C7,0.1833297552643287,0.25,-0.06667024473567128,0.0
C8A,0.005615024025747508,4.382595119942848e-14,0.005615024025703682,0.0
C8B,0.005611257677080444,4.382595119942848e-14,0.005611257677036618,0.0
C9,8.765190239885696e-14,8.765190239885696e-14,0.0,0.0
C10,-0.0029316542864280598,0.0,-0.0029316542864280598,0.0
C11,0.01703545681040143,0.0,0.01703545681040143,0.0
C12,-0.12272539289198883,-0.12272539289197698,-1.1848220629923097e-14,0.0
C13,0.5,0.5,0.0,0.0
Ct1,0.5652278102392717,0.564067727308223,0.0011600829310487275,5.821513604174691e-06
Ct2,0.5661105327421052,0.564067727308223,0.0020428054338822417,6.7195230938531185e-06
Ctt,0.46646543028355597,0.4690634918922699,-0.002598061608713964,-1.053573271549635e-05
Cμ1,-0.4363778671299169,-0.4263929862222466,-0.00998488090767031,-0.009984880907692695
Cμ2,-0.43637786712993853,-0.42639298622224664,-0.009984880907691873,-0.009984880907702706
Cμt1,-0.3637683260449503,-0.36376832604494563,-4.639771498094932e-15,-2.005190284648517e-14
Cμt2,-0.36376832604494064,-0.3637683260449456,4.926039322389653e-15,-2.0044156764063803e-14
