C,full,bubble,vertex,vertex_T
C1,0.6850344134937644,0.6745093747459942,0.010525038747770186,-6.9407211670915e-06
C4,-0.11482001137897263,-0.11482001137886894,-1.0368999961391121e-13,-5.720451144237496e-17
C5,0.25705057590270985,0.25,0.007050575902709839,0.0
C6,0.24001511909230863,0.25,-0.009984880907691373,0.0
C7,0.1833297552643287,0.25,-0.06667024473567128,0.0
C8A,0.005615024025747377,4.3562864798890484e-14,0.005615024025703814,0.0
C8B,0.005611257677080094,4.3562864798890484e-14,0.005611257677036531,0.0
C9,8.712572959778097e-14,8.712572959778097e-14,0.0,0.0
C10,-0.0029316542864280927,0.0,-0.0029316542864280927,0.0
C11,0.01703545681040121,0.0,0.01703545681040121,0.0
C12,-0.12272539289198817,-0.12272539289197622,-1.1950638447789207e-14,0.0
C13,0.5,0.5,0.0,0.0
Ct1,0.5652278102392719,0.5640677273082232,0.0011600829310487555,5.821513604174691e-06
Ct2,0.5661105327421054,0.5640677273082232,0.0020428054338822487,6.7195230938531185e-06
Ctt,0.4664654302835562,0.46906349189227015,-0.0025980616087139686,-1.053573271549635e-05
Cμ1,-0.43637786712991417,-0.42639298622224675,-0.009984880907667438,-0.009984880907689854
Cμ2,-0.4363778671299356,-0.4263929862222467,-0.009984880907688879,-0.009984880907699747
Cμt1,-0.3637683260449503,-0.3637683260449457,-4.6256780851209886e-15,-2.0047687468438546e-14
Cμt2,-0.3637683260449408,-0.36376832604494574,4.9181403908611945e-15,-2.0051825326029898e-14
