C,full,bubble,vertex,vertex_T
C1,0.6850344134937651,0.6745093747459945,0.010525038747770617,-6.9407211670915e-06
C4,-0.1148200113789725,-0.11482001137886869,-1.0382239533057841e-13,-2.8058404188852484e-17
C5,0.25705057590270985,0.25,0.007050575902709877,0.0
C6,0.24001511909230863,0.25,-0.009984880907691378,0.0
C7,0.1833297552643287,0.25,-0.06667024473567128,0.0
C8A,0.00561502402574334,3.990092663486732e-14,0.005615024025703439,0.0
C8B,0.0056112576770764215,3.990092663486732e-14,0.00561125767703652,0.0
C9,7.980185326973464e-14,7.980185326973464e-14,0.0,0.0
C10,-0.0029316542864280793,0.0,-0.0029316542864280793,0.0
C11,0.017035456810401254,0.0,0.017035456810401254,0.0
C12,-0.12272539289198826,-0.12272539289197637,-1.1889516206263372e-14,0.0
C13,0.5,0.5,0.0,0.0
Ct1,0.5652278102392723,0.5640677273082233,0.0011600829310489467,5.821513604174691e-06
Ct2,0.5661105327421059,0.5640677273082233,0.0020428054338825323,6.7195230938531185e-06
Ctt,0.46646543028355614,0.4690634918922701,-0.002598061608713948,-1.053573271549635e-05
Cμ1,-0.4363778671299166,-0.4263929862222484,-0.009984880907668178,-0.00998488090769052
Cμ2,-0.43637786712993815,-0.4263929862222484,-0.009984880907689753,-0.009984880907700486
Cμt1,-0.36376832604495224,-0.3637683260449475,-4.6944583795789775e-15,-1.834738090622512e-14
Cμt2,-0.3637683260449427,-0.3637683260449475,4.856081340311426e-15,-1.8345051497857567e-14
