C,full,bubble,vertex,vertex_T
C1,0.6850344134937643,0.674509374745994,0.010525038747770193,-6.9407211670915e-06
C4,-0.11482001137897303,-0.11482001137886921,-1.0382645794233086e-13,-6.302915105974207e-19
C5,0.2570505759027099,0.25,0.007050575902709915,0.0
C6,0.2400151190923086,0.25,-0.009984880907691387,0.0
C7,0.1833297552643287,0.25,-0.06667024473567128,0.0
C8A,0.005615024025747311,4.361778438231123e-14,0.005615024025703693,0.0
C8B,0.005611257677080246,4.361778438231123e-14,0.005611257677036628,0.0
C9,8.723556876462246e-14,8.723556876462246e-14,0.0,0.0
C10,-0.002931654286428066,0.0,-0.002931654286428066,0.0
C11,0.0170354568104013,0.0,0.0170354568104013,0.0
C12,-0.12272539289198842,-0.1227253928919765,-1.191934920595085e-14,0.0
C13,0.5,0.5,0.0,0.0
Ct1,0.5652278102392718,0.5640677273082231,0.0011600829310487223,5.821513604174691e-06
Ct2,0.5661105327421053,0.5640677273082231,0.0020428054338822387,6.7195230938531185e-06
Ctt,0.4664654302835561,0.46906349189227003,-0.00259806160871396,-1.053573271549635e-05
Cμ1,-0.4363778671299155,-0.4263929862222467,-0.009984880907668801,-0.009984880907691186
Cμ2,-0.4363778671299371,-0.4263929862222467,-0.00998488090769042,-0.009984880907701253
Cμt1,-0.36376832604495035,-0.3637683260449457,-4.639068935087164e-15,-2.0051347734972858e-14
Cμt2,-0.36376832604494075,-0.3637683260449457,4.926111724637745e-15,-2.0044156764063847e-14
