C,full,bubble,vertex,vertex_T
C1,0.7126577051681554,0.7272439147981686,-0.014586209630013237,6.9407211670915e-06
C4,0.00345931342884156,-3.754207759234509e-15,0.003459313428845314,-2.2491432608067482e-07
C5,0.23852509513555414,0.25,-0.011474904864445842,0.0
C6,0.25831178755095213,0.25,0.008311787550952146,0.0
C7,0.1833297552643287,0.25,-0.06667024473567128,0.0
C8A,0.029579384983083233,0.029579384983113455,-3.0221766895311746e-14,0.0
C8B,0.029579384983077633,0.029579384983113455,-3.5823507083552624e-14,0.0
C9,0.05915876996622691,0.05915876996622691,0.0,0.0
C10,0.003159945205681359,0.0,0.003159945205681359,0.0
C11,-0.019786692415397995,0.0,-0.019786692415397995,0.0
C12,0.005848233181720138,4.827754729973379e-14,0.00584823318167186,0.0
C13,0.5,0.5,0.0,0.0
Ct1,0.6185965991096082,0.6204330513415548,-0.0018364522319466033,-5.821513604174691e-06
Ct2,0.6180398984969405,0.6204330513415548,-0.002393152844614323,-6.7195230938531185e-06
Ctt,0.5305781259926109,0.52930958013423,0.001268545858380834,1.053573271549635e-05
Cμ1,-0.41808119867132665,-0.42639298622226623,0.008311787550939566,0.008311787550954667
Cμ2,-0.4180811986712688,-0.4263929862222663,0.008311787550997466,0.00831178755096169
Cμt1,-0.3637683260449641,-0.36376832604497283,8.735966865771244e-15,5.6989227789974606e-15
Cμt2,-0.3637683260449838,-0.3637683260449728,-1.105636466059697e-14,5.654828467424073e-15
