C,full,bubble,vertex,vertex_T
C1,0.9157091214123602,0.9772439147981687,-0.06153479338580857,6.9407211670915e-06
C4,0.22942975504201288,0.2500000000000127,-0.020570244957999844,0.0007040626929255159
C5,0.20660993762679342,0.25,-0.0433900623732066,0.0
C6,0.2654156219582226,0.25,0.015415621958222598,0.0
C7,0.1833297552643287,0.25,-0.06667024473567128,0.0
C8A,-0.09084076046578944,-0.09084076046581621,2.6772515934216214e-14,0.0
C8B,-0.09084076046574574,-0.09084076046581621,7.047109110037868e-14,0.0
C9,-0.18168152093163242,-0.18168152093163242,0.0,0.0
C10,0.02795791490094971,0.0,0.02795791490094971,0.0
C11,-0.05880568433142919,0.0,-0.05880568433142919,0.0
C12,0.21118534450360862,0.24999999999994113,-0.03881465549633251,0.0
C13,0.5,0.5,0.0,0.0
Ct1,0.8608933636136739,0.8704330513414833,-0.009539687727809398,-5.821513604174691e-06
Ct2,0.8603612023152944,0.8704330513416265,-0.010071849026332059,-6.7195230938531185e-06
Ctt,0.7858239317492938,0.77930958013423,0.006514351615063779,1.053573271549635e-05
Cμ1,-0.5019194457752958,-0.5173350677334908,0.015415621958194965,0.015415621958226662
Cμ2,-0.3200352827527239,-0.3354509047110338,0.015415621958309872,0.015415621958237742
Cμt1,-0.27282624453373117,-0.2728262445337602,2.9027461088226374e-14,2.0466436155949443e-14
Cμt2,-0.45471040755622677,-0.45471040755621717,-9.602823332477345e-15,2.037923559936399e-14
