Key,Values
C5_b,0.25
C5_v,"[(-0.03658059394957915+1.1669821491566271e-13j), (0.001801013176499001+4.6612415762291897e-14j), (0.000929289099089309+8.54484722405315e-15j), (-0.004448183994318348+2.3160490391167938e-14j), (0.0008577280675553891+1.878776153184584e-14j), (-0.0005993522045657263+5.609501783275271e-15j), (0.00043977393677171735+3.374228839604584e-15j), (-0.001452943761366125+9.084034209539856e-15j), (0.00047216186621241974+9.788154253096495e-15j), (0.0002074660427707656+1.348381711393655e-15j), (-0.00021964664875143646+2.1268496493061072e-15j), (0.00023978513800583702+1.758020177315236e-15j), (-0.0006251196287785238+4.301893290421736e-15j), (0.00028614615720523747+5.852875970754196e-15j), (-9.202854005505698e-05+7.994317701129037e-16j), (0.00011524212059304715+6.910053508297251e-16j), (-0.00010892386101505708+9.280652926177807e-16j), (0.0001459547360022606+1.1383936912864553e-15j), (-0.00029906266134950484+2.18546978437617e-15j), (0.0001888506393584387+3.796635982307951e-15j), (6.791443704275935e-05+3.917293333468887e-16j), (-5.552275531965609e-05+3.208302983899096e-16j), (7.428710419150829e-05+4.375815322754474e-16j), (-6.68935759464679e-05+4.524962618932317e-16j), (0.00010030687660160417+8.89325459576961e-16j), (-0.0001521626778424224+1.1832483065387824e-15j), (0.00014046253717856636+2.665636116876321e-15j), (-4.119714519242692e-05+1.445464022372313e-16j), (4.9295353484797526e-05+2.3539136878834137e-16j), (-4.282842683782318e-05+1.9374371065363377e-16j), (5.7478711547889925e-05+3.646684762048564e-16j), (-5.186611868277629e-05+2.9649907367152915e-16j), (8.310834649132618e-05+8.464981492385434e-16j), (-8.965223571286995e-05+7.282768693440055e-16j), (0.00013353820614244228+2.243696443100383e-15j)]"
C5,"[(0.21341940605042084+1.1669821491566271e-13j), (0.251801013176499+4.6612415762291897e-14j), (0.2509292890990893+8.54484722405315e-15j), (0.24555181600568166+2.3160490391167938e-14j), (0.2508577280675554+1.878776153184584e-14j), (0.24940064779543428+5.609501783275271e-15j), (0.2504397739367717+3.374228839604584e-15j), (0.24854705623863388+9.084034209539856e-15j), (0.2504721618662124+9.788154253096495e-15j), (0.2502074660427708+1.348381711393655e-15j), (0.24978035335124857+2.1268496493061072e-15j), (0.2502397851380058+1.758020177315236e-15j), (0.24937488037122146+4.301893290421736e-15j), (0.25028614615720524+5.852875970754196e-15j), (0.24990797145994495+7.994317701129037e-16j), (0.25011524212059305+6.910053508297251e-16j), (0.24989107613898495+9.280652926177807e-16j), (0.25014595473600226+1.1383936912864553e-15j), (0.2497009373386505+2.18546978437617e-15j), (0.2501888506393584+3.796635982307951e-15j), (0.25006791443704274+3.917293333468887e-16j), (0.24994447724468036+3.208302983899096e-16j), (0.2500742871041915+4.375815322754474e-16j), (0.24993310642405353+4.524962618932317e-16j), (0.2501003068766016+8.89325459576961e-16j), (0.24984783732215757+1.1832483065387824e-15j), (0.2501404625371786+2.665636116876321e-15j), (0.24995880285480757+1.445464022372313e-16j), (0.2500492953534848+2.3539136878834137e-16j), (0.2499571715731622+1.9374371065363377e-16j), (0.2500574787115479+3.646684762048564e-16j), (0.24994813388131723+2.9649907367152915e-16j), (0.25008310834649133+8.464981492385434e-16j), (0.24991034776428714+7.282768693440055e-16j), (0.2501335382061424+2.243696443100383e-15j)]"
C6_b,0.25
C6_v,"[(0.009952917981914979+1.969892253680526e-14j), (-0.004244974855095326+1.1333432106620696e-14j), (-0.0016870609690228678+4.608405233424113e-15j), (0.0022868795649719532+2.716965778497798e-15j), (-0.0014590967598082285+3.1493123635690768e-15j), (0.0005144875205884337+8.252620179638194e-16j), (-0.0006329058285091517+2.0633864432890542e-15j), (0.0009114930964231276+1.1584847147403478e-15j), (-0.000702349131628118+1.1114858930833616e-15j), (-0.0002531788747832586+1.0112362556618256e-15j), (0.00021024209909725598+4.986818311948859e-16j), (-0.0003095200750503669+1.0178423772830054e-15j), (0.00043508625516716897+7.085342238258079e-16j), (-0.00039546689603439775+4.15095068509348e-16j), (9.313835102657978e-05+3.3432870353756463e-16j), (-0.00013063286174116247+5.039433125765166e-16j), (0.00010916070566201154+3.6603723923507494e-16j), (-0.00017656207397221188+5.221667564192303e-16j), (0.00022493205417670013+5.282710519424435e-16j), (-0.00024786145809269024+1.5440519252932093e-16j), (-7.30842700131803e-05+2.571288118415049e-16j), (5.636537909198467e-05+2.5162819023043587e-16j), (-8.060436698988378e-05+2.664397161401592e-16j), (6.799357522455733e-05+3.008564329791232e-16j), (-0.00011602927163188815+2.737602422555873e-16j), (0.00012439257345112922+4.555260729093216e-16j), (-0.00017494155443930674+2.308835000203314e-17j), (4.109968655887271e-05+1.9437997208836917e-16j), (-5.168622348378296e-05+1.5738799550039034e-16j), (4.3023079429950225e-05+2.0755520960156878e-16j), (-6.071324024597818e-05+1.547992940769866e-16j), (5.2386766998269784e-05+2.793207780913255e-16j), (-9.346057037770156e-05+1.7927837521443115e-16j), (8.142730425116291e-05+4.904124368284737e-16j), (-0.00015706981572863156-1.834333349043653e-16j)]"
C6,"[(0.259952917981915+1.969892253680526e-14j), (0.2457550251449047+1.1333432106620696e-14j), (0.24831293903097712+4.608405233424113e-15j), (0.252286879564972+2.716965778497798e-15j), (0.24854090324019176+3.1493123635690768e-15j), (0.2505144875205884+8.252620179638194e-16j), (0.24936709417149086+2.0633864432890542e-15j), (0.25091149309642313+1.1584847147403478e-15j), (0.24929765086837188+1.1114858930833616e-15j), (0.24974682112521673+1.0112362556618256e-15j), (0.25021024209909726+4.986818311948859e-16j), (0.24969047992494964+1.0178423772830054e-15j), (0.2504350862551672+7.085342238258079e-16j), (0.2496045331039656+4.15095068509348e-16j), (0.2500931383510266+3.3432870353756463e-16j), (0.24986936713825883+5.039433125765166e-16j), (0.250109160705662+3.6603723923507494e-16j), (0.2498234379260278+5.221667564192303e-16j), (0.2502249320541767+5.282710519424435e-16j), (0.2497521385419073+1.5440519252932093e-16j), (0.24992691572998682+2.571288118415049e-16j), (0.250056365379092+2.5162819023043587e-16j), (0.2499193956330101+2.664397161401592e-16j), (0.2500679935752246+3.008564329791232e-16j), (0.2498839707283681+2.737602422555873e-16j), (0.25012439257345115+4.555260729093216e-16j), (0.2498250584455607+2.308835000203314e-17j), (0.25004109968655885+1.9437997208836917e-16j), (0.24994831377651622+1.5738799550039034e-16j), (0.25004302307942994+2.0755520960156878e-16j), (0.24993928675975402+1.547992940769866e-16j), (0.25005238676699826+2.793207780913255e-16j), (0.2499065394296223+1.7927837521443115e-16j), (0.25008142730425115+4.904124368284737e-16j), (0.24984293018427137-1.834333349043653e-16j)]"
C7_b,0.25
C7_v,(-0.046096718609173054+7.926915188770493e-15j)
C7,(0.20390328139082695+7.926915188770493e-15j)
C8A_b,"[(-0.09743548261517394-2.967702749435485e-17j), (-2.6714403565418485e-07-2.4005870070221512e-17j), (3.6551785339850073e-07+4.679455539241817e-18j), (0.03009002336048523+1.750174311431188e-17j), (-1.6485660198809772e-07-2.323273165676774e-17j), (-0.00814502659961925-7.286896276150987e-17j), (-2.431546907652121e-07+5.631303829276565e-17j), (-0.016402127886231424-1.98442687551035e-17j), (3.04843056181748e-07-3.134133920637671e-17j), (1.5662901227291085e-07+3.739355967375904e-18j), (0.0036696170493137567+1.0071881328170292e-17j), (2.2869480304332343e-07+2.2096264543087214e-18j), (0.010314854357368973+3.589604931331064e-17j), (-3.5153024050862036e-07+3.9805513477567485e-17j), (-0.00104146473093727+6.224167101146489e-17j), (-1.107718313868653e-07-4.013469669567631e-17j), (-0.0018026092787032974+6.6808814218964566e-18j), (-2.1854992511436769e-07+1.502164739819467e-17j), (-0.006738004087615291+1.4983481924296797e-17j), (3.556304962952634e-07+1.6562679381709185e-17j), (4.850455236795441e-08-8.82740614269693e-18j), (4.625212093342532e-05-7.311985845792005e-18j), (8.023342107263242e-08+3.5988721726884964e-17j), (0.0008604135866635879-1.1616177616138496e-17j), (2.229602325781965e-07-7.205169448055084e-18j), (0.0042947560265337754+4.754345971192837e-17j), (-2.8992235024376247e-07+7.650465755171869e-17j), (0.0005336655774448455-5.359309900285181e-17j), (-1.792989600141335e-08+4.041500848111893e-17j), (0.00033265368780550084+2.162452294275922e-17j), (-7.305160407822352e-08+3.159739280152407e-17j), (-0.0004221719968735676+3.879809261580157e-17j), (-2.893648017533315e-07-1.0935913009723226e-17j), (-0.002507328834710386+1.0939565434689069e-17j), (1.1881396033484584e-07-1.8296078376720603e-17j)]"
C8A_v,"[(7.345812117280249e-05+3.075966040889367e-05j), (0.00467997373195959-1.86688542536282e-06j), (0.0005561171664666396-1.6076322620126735e-06j), (-9.698546948412276e-06-1.056863243636165e-05j), (-0.0017174753627332653-7.06795460781193e-07j), (-5.6908272689030456e-06+3.946134018634785e-06j), (-0.000313769893952613+4.4666785655694467e-07j), (-9.166321441754079e-08+6.4963941556866865e-06j), (0.0009168529922610031+1.017999958426445e-06j), (0.00013223726850980865+8.632078134159552e-08j), (5.205626661665842e-06-2.051602800382809e-06j), (0.00021238375449284642+2.3501013291583883e-09j), (2.7293349208107476e-06-4.419222309751533e-06j), (-0.0005898624886126267-9.759148087636885e-07j), (-2.6320223596632444e-06+6.756611018854897e-07j), (-8.070015742363151e-05-1.756923764434494e-07j), (-3.528169659543262e-06+1.0838851997905559e-06j), (-0.00016680000053691469-1.861195848791408e-07j), (-3.1008630448219595e-06+3.029820284530947e-06j), (0.00042316396833711546+8.615524528480676e-07j), (4.646817726179681e-05+1.3901859563553493e-07j), (7.94804480998047e-07-8.97561193089814e-08j), (6.020814028306962e-05+1.6715494174093073e-07j), (2.0878345581941856e-06-5.487014246769826e-07j), (0.00014923348773401946+2.770496185330003e-07j), (2.581072101408425e-06-1.9909061794118985e-06j), (-0.00031554005851977453-7.028299751652293e-07j), (4.310514519682433e-07-2.5758530269653385e-07j), (-3.406785453704716e-05-1.0161755282640639e-07j), (7.566169248986131e-08-1.436550318587573e-07j), (-5.581198767877809e-05-1.6157908005730733e-07j), (-1.2338290507366134e-06+2.86011557635788e-07j), (-0.0001592909253396812-3.80929425921334e-07j), (-1.8882172915378362e-06+1.1971754684730617e-06j), (0.00018724111235523858+4.381134043406613e-07j)]"
C8A,"[(-0.09736202449400114+3.075966040886399e-05j), (0.004679706587923936-1.866885425386826e-06j), (0.0005564826843200381-1.607632262007994e-06j), (0.030080324813536816-1.0568632436344149e-05j), (-0.0017176402193352534-7.067954608044257e-07j), (-0.008150717426888153+3.946134018561916e-06j), (-0.0003140130486433782+4.466678566132577e-07j), (-0.016402219549445842+6.496394155666842e-06j), (0.0009171578353171848+1.0179999583951037e-06j), (0.00013239389752208158+8.632078134533488e-08j), (0.0036748226759754227-2.051602800372737e-06j), (0.00021261244929588974+2.3501013313680148e-09j), (0.010317583692289784-4.4192223097156364e-06j), (-0.0005902140188531353-9.75914808723883e-07j), (-0.0010440967532969333+6.756611019477314e-07j), (-8.081092925501837e-05-1.756923764835841e-07j), (-0.0018061374483628405+1.0838851997972368e-06j), (-0.00016701855046202905-1.8611958486411914e-07j), (-0.006741104950660113+3.0298202845459306e-06j), (0.0004235195988334107+8.615524528646303e-07j), (4.6516681814164765e-05+1.3901859562670752e-07j), (4.7046925414423365e-05-8.975611931629339e-08j), (6.028837370414225e-05+1.6715494177691944e-07j), (0.0008625014212217821-5.487014246885988e-07j), (0.00014945644796659764+2.770496185257951e-07j), (0.004297337098635184-1.990906179364355e-06j), (-0.0003158299808700183-7.028299750887247e-07j), (0.0005340966288968138-2.5758530275012695e-07j), (-3.408578443304857e-05-1.0161755278599138e-07j), (0.0003327293494979907-1.4365503183713278e-07j), (-5.588503928285632e-05-1.6157908002570993e-07j), (-0.00042340582592430417+2.860115576745861e-07j), (-0.00015958029014143455-3.809294259322699e-07j), (-0.002509217052001924+1.1971754684840013e-06j), (0.00018735992631557343+4.3811340432236524e-07j)]"
