Key,Values
G1a,"[(0.19465489389529184-6.558465949347981e-19j), (2.8412897752206937e-06+6.501249234612383e-17j), (-2.2648354886847633e-06-1.0055224205281566e-17j), (-0.05979013107839056-8.09983918920375e-18j), (-2.863466808569016e-06+5.751847511082517e-17j), (0.015627662843042994+1.5667762877886227e-16j), (1.3256556804243462e-06-1.0865918662686692e-16j), (0.0323762323014494+2.5159106967854675e-17j), (2.5762651457366488e-06+3.609392692199647e-17j), (-4.252803658856186e-07-1.251114605005586e-17j), (-0.006684491545987076-1.9960592040636582e-17j), (-6.588707715035515e-07-4.2661443786954e-18j), (-0.020226866568224703-5.055948338441891e-17j), (-2.2216256164846797e-06-6.939491947238777e-17j), (0.0015298673651715938-1.2209296329914315e-16j), (-5.416781407976888e-08+7.056046829960765e-17j), (0.0030487127509976593-1.3416692476864858e-17j), (1.6071540055571562e-07-2.1261653662322403e-17j), (0.013122781861911171-2.5133930555531376e-17j), (1.8465607739238556e-06-3.671180595490697e-17j), (3.198484656416866e-07+2.3568877904372866e-17j), (0.0003048942356311381+1.145237512032263e-17j), (3.577457940356695e-07-7.605033997438629e-17j), (-0.0012545904060065809+1.3790969874831088e-17j), (2.5022980753482166e-07+5.087505153749053e-18j), (-0.008291570547550725-9.261425258643205e-17j), (-1.4920769323255023e-06-1.5001548940985722e-16j), (-0.0013044231969432853+9.261317834626441e-17j), (-4.5323273279625893e-07-8.559001810165712e-17j), (-0.000983283230148073-3.323841481054797e-17j), (-5.981834691987056e-07-5.748243103276541e-17j), (0.0004225303730215085-7.565387939722299e-17j), (-5.886314669184812e-07+2.2736024128553646e-17j), (0.004781737782247598-2.8098561327556925e-17j), (1.5109647381641882e-06+3.073450923467336e-17j)]"
G1b,(-0.778619575581167-3.865198845596321e-19j)
G1c,"[(0.4999965778952663+2.6549377810819485e-17j), (-0.2697295256338025+2.336455681706262e-17j), (-0.09070229458155356-5.426543795812742e-17j), (9.613568415279165e-07+7.267198580307075e-18j), (0.05482779755388227+3.98960988486248e-17j), (3.8804493817658106e-08+1.812002255998936e-16j), (0.018470727479885297-1.5073120702979725e-16j), (-3.795832460008192e-07+7.377944829438124e-17j), (-0.024298731466449175+6.944314914769656e-17j), (-0.0037885471162402403+4.6057594321296647e-17j), (-1.8733672887320714e-07-7.25355407066689e-17j), (-0.008513586938235002+1.938011383317839e-18j), (1.4351584211835767e-07-1.8136001104674136e-18j), (0.014208169412627682-1.177878545672564e-16j), (2.1376752851251933e-07-1.3536123225350049e-16j), (0.001801017194186543+1.2050907147176382e-16j), (1.9457739104686056e-07-1.3183406079523142e-17j), (0.005309962361322471-3.903127820947816e-18j), (-3.5880365216546436e-08-9.864603298270333e-17j), (-0.00966242262872117-5.865533753146579e-17j), (-0.0008352326394907699+1.0980087386341145e-16j), (-1.7019371265715054e-07-6.580884840838358e-17j), (-0.0011157333504741955-5.038999003215833e-17j), (-1.7050753270056338e-07-4.1043788787484975e-17j), (-0.0039991512813752645-8.079976905577489e-17j), (-1.60821821670503e-08-2.0879891545410537e-16j), (0.007019665530606435-2.3165588777752585e-16j), (1.2263482648031693e-07+1.5300933012666847e-16j), (0.00049838038099714-1.068752291527586e-16j), (1.4029184619165404e-07-3.603646087556257e-17j), (0.0008748119769855101-2.1667780417122806e-16j), (1.5173559651538463e-07-1.4513549076399623e-16j), (0.003736435103030136-5.827586677109586e-17j), (4.1638996469466454e-08-4.7002334699173956e-17j), (-0.0035201191165649725+8.782037597132586e-17j)]"
G1d,"[(0.19465489389529184-6.558465949347981e-19j), (2.8412897752206937e-06+6.501249234612383e-17j), (-2.2648354886847633e-06-1.0055224205281566e-17j), (-0.05979013107839056-8.09983918920375e-18j), (-2.863466808569016e-06+5.751847511082517e-17j), (0.015627662843042994+1.5667762877886227e-16j), (1.3256556804243462e-06-1.0865918662686692e-16j), (0.0323762323014494+2.5159106967854675e-17j), (2.5762651457366488e-06+3.609392692199647e-17j), (-4.252803658856186e-07-1.251114605005586e-17j), (-0.006684491545987076-1.9960592040636582e-17j), (-6.588707715035515e-07-4.2661443786954e-18j), (-0.020226866568224703-5.055948338441891e-17j), (-2.2216256164846797e-06-6.939491947238777e-17j), (0.0015298673651715938-1.2209296329914315e-16j), (-5.416781407976888e-08+7.056046829960765e-17j), (0.0030487127509976593-1.3416692476864858e-17j), (1.6071540055571562e-07-2.1261653662322403e-17j), (0.013122781861911171-2.5133930555531376e-17j), (1.8465607739238556e-06-3.671180595490697e-17j), (3.198484656416866e-07+2.3568877904372866e-17j), (0.0003048942356311381+1.145237512032263e-17j), (3.577457940356695e-07-7.605033997438629e-17j), (-0.0012545904060065809+1.3790969874831088e-17j), (2.5022980753482166e-07+5.087505153749053e-18j), (-0.008291570547550725-9.261425258643205e-17j), (-1.4920769323255023e-06-1.5001548940985722e-16j), (-0.0013044231969432853+9.261317834626441e-17j), (-4.5323273279625893e-07-8.559001810165712e-17j), (-0.000983283230148073-3.323841481054797e-17j), (-5.981834691987056e-07-5.748243103276541e-17j), (0.0004225303730215085-7.565387939722299e-17j), (-5.886314669184812e-07+2.2736024128553646e-17j), (0.004781737782247598-2.8098561327556925e-17j), (1.5109647381641882e-06+3.073450923467336e-17j)]"
G1f,"[(0.4999965778952663+2.6549377810819485e-17j), (-0.2697295256338025+2.336455681706262e-17j), (-0.09070229458155356-5.426543795812742e-17j), (9.613568415279165e-07+7.267198580307075e-18j), (0.05482779755388227+3.98960988486248e-17j), (3.8804493817658106e-08+1.812002255998936e-16j), (0.018470727479885297-1.5073120702979725e-16j), (-3.795832460008192e-07+7.377944829438124e-17j), (-0.024298731466449175+6.944314914769656e-17j), (-0.0037885471162402403+4.6057594321296647e-17j), (-1.8733672887320714e-07-7.25355407066689e-17j), (-0.008513586938235002+1.938011383317839e-18j), (1.4351584211835767e-07-1.8136001104674136e-18j), (0.014208169412627682-1.177878545672564e-16j), (2.1376752851251933e-07-1.3536123225350049e-16j), (0.001801017194186543+1.2050907147176382e-16j), (1.9457739104686056e-07-1.3183406079523142e-17j), (0.005309962361322471-3.903127820947816e-18j), (-3.5880365216546436e-08-9.864603298270333e-17j), (-0.00966242262872117-5.865533753146579e-17j), (-0.0008352326394907699+1.0980087386341145e-16j), (-1.7019371265715054e-07-6.580884840838358e-17j), (-0.0011157333504741955-5.038999003215833e-17j), (-1.7050753270056338e-07-4.1043788787484975e-17j), (-0.0039991512813752645-8.079976905577489e-17j), (-1.60821821670503e-08-2.0879891545410537e-16j), (0.007019665530606435-2.3165588777752585e-16j), (1.2263482648031693e-07+1.5300933012666847e-16j), (0.00049838038099714-1.068752291527586e-16j), (1.4029184619165404e-07-3.603646087556257e-17j), (0.0008748119769855101-2.1667780417122806e-16j), (1.5173559651538463e-07-1.4513549076399623e-16j), (0.003736435103030136-5.827586677109586e-17j), (4.1638996469466454e-08-4.7002334699173956e-17j), (-0.0035201191165649725+8.782037597132586e-17j)]"
G1a_,"[(0.2009158921632034+1.986630088363828e-17j), (0.003452714625056202-2.851556534214856e-17j), (0.00022893606180744567+6.981989180541368e-17j), (-0.06431818254835721+4.394456025599159e-17j), (-0.002324421115639309-7.78423278526702e-18j), (0.01864776533572788+1.3163042312234965e-16j), (-0.00024423870570077+8.004122538374236e-17j), (0.03573446108239522-5.648104901646239e-17j), (0.0016823489831839435-2.295902920816026e-17j), (0.00010619424829437218-1.5326049681259198e-17j), (-0.00877759240710546-2.73402502772726e-17j), (0.00020804390910073598-2.8922141156830535e-17j), (-0.022736864743349152-6.177957438961676e-17j), (-0.0013101951673583595-7.985966850870859e-18j), (0.002802057162785616-1.8822375301627226e-16j), (-0.00010645260887647939-7.68438771806899e-17j), (0.0045019536721114745-3.3138941988335807e-17j), (-0.00023949268559710568-2.8336146184176915e-17j), (0.014971318262943716-7.00306686944446e-17j), (0.0010574144404332357+3.526472386587084e-17j), (0.00012145321324295117-2.8731331383676935e-16j), (-0.00043484304444120524-3.023664976901786e-17j), (0.00016782058872617984+5.790939404158323e-17j), (-0.0022876644136729856-1.365929747521913e-17j), (0.00031273437688257485-7.557880026068359e-17j), (-0.009605771007782059-2.2491359754187874e-17j), (-0.0008728604992882549+1.4499509991099113e-16j), (-0.0009742638511520558-7.86954007411588e-17j), (-0.00016439978904072801+1.172553960087018e-16j), (-0.0004940345471843242-4.1775100321447537e-17j), (-0.00024834926892733806-4.263520222721258e-17j), (0.0012372027294887049-2.1949075590583602e-17j), (-0.00039886218473588885+7.860465750519907e-19j), (0.0056546842054486434-1.0202460171634837e-17j), (0.0007531700866208458+1.1896513158175164e-16j)]"
G1b_,(-0.778619575581167-3.865198845596321e-19j)
G1c_,"[(-0.5000034221047337-3.4300770706933245e-17j), (-0.26972952563380237+4.2825985813177425e-18j), (-0.0907022945815534-9.02289515251812e-17j), (9.613568415378376e-07-9.848266789268538e-17j), (0.05482779755388227-5.982593706457123e-17j), (3.8804494150704896e-08-2.28252853572606e-16j), (0.01847072747988555-1.285592726024687e-16j), (-3.795832459979102e-07+8.620168277423309e-18j), (-0.024298731466449112+5.068645156369733e-18j), (-0.003788547116239979+1.1797337422285033e-16j), (-1.8733672855233814e-07+1.054627851695998e-16j), (-0.008513586938235038+8.264331059770758e-17j), (1.4351584195843406e-07+7.653315571462742e-17j), (0.01420816941262738+2.5875829040514357e-17j), (2.1376752854552386e-07+2.8631548185585524e-16j), (0.001801017194186752+1.832030620957381e-16j), (1.945773909796469e-07+4.5793254723972546e-17j), (0.0053099623613225184+1.3227266504323154e-17j), (-3.5880365254791456e-08+1.134381163731177e-16j), (-0.009662422628721083-1.0595365730614592e-16j), (-0.0008352326394901225+6.437913056001077e-16j), (-1.7019371248758005e-07+3.4876851594947754e-16j), (-0.0011157333504741595+1.525506338004995e-18j), (-1.7050753276408598e-07-6.470272925838787e-19j), (-0.003999151281375388+3.41528810644969e-17j), (-1.608218205293945e-08+7.082394520061908e-17j), (0.007019665530606299-1.794795052596082e-16j), (1.2263482640284804e-07+2.386496531934411e-16j), (0.0004983803809968647+2.222614453595284e-18j), (1.4029184600807293e-07+2.890302732647267e-17j), (0.0008748119769855489+2.9788454689039234e-17j), (1.5173559630003704e-07+2.861850572016651e-17j), (0.0037364351030298388-1.3582342715812157e-16j), (4.163899635160121e-08-1.3225687581969913e-16j), (-0.003520119116565083-1.486712229020748e-16j)]"
G1g,(-0.49999998066794393-2.8193962223218973e-18j)
G1h,(-0.49999998502861576-2.5057116875220546e-18j)
