C,full,bubble,vertex,vertex_T
C1,0.6882074690213165,0.6738296253839614,0.014377843637355106,-1.4254776336593402e-05
C4,-0.11504467443533853,-0.11504467443533925,7.198342632295117e-16,-7.525423035550764e-18
C5,0.2562572123558655,0.25,0.0062572123558655435,0.0
C6,0.24079776457522473,0.25,-0.009202235424775287,0.0
C7,0.18431998649626025,0.25,-0.06568001350373975,0.0
C8A,0.005085179556774858,8.977894173864723e-15,0.00508517955676588,0.0
C8B,0.005082742812103484,8.977894173864723e-15,0.005082742812094506,0.0
C9,1.7955788347729446e-14,1.7955788347729446e-14,0.0,0.0
C10,-0.0029436919810290826,0.0,-0.0029436919810290826,0.0
C11,0.015459447780640831,0.0,0.015459447780640831,0.0
C12,-0.12271552641132905,-0.12271552641132956,5.170967313411259e-16,0.0
C13,0.5,0.5,0.0,0.0
Ct1,0.5639939320762989,0.5638189591673652,0.00017497290893365557,7.34956595833456e-06
Ct2,0.566768437830961,0.5638189591673652,0.0029494786635957245,7.2625734467054405e-06
Ctt,0.46509206617642007,0.46917363613274216,-0.0040815699563220825,-9.150200330671321e-06
Cμ1,-0.43545648286627636,-0.42625424744150064,-0.009202235424775742,-0.009202235424776162
Cμ2,-0.4354564828662756,-0.42625424744150064,-0.009202235424774937,-0.009202235424775385
Cμt1,-0.3638028442104212,-0.3638028442104213,9.517372742900099e-17,-4.180639815806513e-15
Cμt2,-0.3638028442104212,-0.3638028442104213,9.530768365097763e-17,-4.194080917733749e-15
