Key,Values
C8A_v,"[(-0.007484305083506146+3.090062847760903e-05j), (0.003077574612521854-1.0032550798663982e-06j), (0.001257853215315901+1.3523962583107816e-06j), (-0.0014232735139343981-1.431202237011498e-05j), (-0.00046155022151056165+8.957855487947364e-07j), (0.0054599017666599305+8.218281708011988e-06j), (-0.0007556400384815864-2.0044131067400063e-07j), (0.0034698934397699006+1.0127456681932677e-05j), (0.00011110423105325259-1.3624257646293092e-06j), (0.0002814934613491547-9.974528221778074e-07j), (-0.005272717891142299-5.916376786322989e-06j), (0.0002443082468009264+3.41348266230264e-07j), (-0.0031601100983131127-7.576590659831045e-06j), (-0.00015739588944386844+1.7236995345668318e-06j), (0.004697328399599109+4.137462017164928e-06j), (1.4964252672655667e-05+9.035487232620253e-07j), (0.004188544131199467+4.420988269248711e-06j), (0.00012463168806477504-5.6245846860332e-07j), (0.0032228657698742465+5.631592985041533e-06j), (0.0003283510122877415-1.3929571189040617e-06j), (5.053235553060693e-05-8.116023509020305e-07j), (-0.0038461877951041063-3.080919094048759e-06j), (-0.000191880308160278-6.933563210299511e-07j), (-0.003996878159637032-3.389339853948392e-06j), (-0.0005136261466361658+1.2028968947209684e-07j), (-0.004066225157514888-4.014246991295563e-06j), (-4.215352578294237e-05+1.4647884042423834e-06j), (0.0033206445784295054+2.3972203586937853e-06j), (-0.00014876335894238485+5.546630877200753e-07j), (0.0038116548626833755+2.5168538415675897e-06j), (0.0006130284835347167+1.1569608346615413e-06j), (0.004591747068037869+2.710030698898112e-06j), (0.0004320737096991384-3.554085468963705e-08j), (0.004276994501235378+2.6162192960778615e-06j), (-0.0005344846815540785-3.1311871199818918e-06j)]"
C8A,"[(-0.10527738395714058+3.0900628477551846e-05j), (0.0034129611857140014-1.0032550798914846e-06j), (0.0006463822175854618+1.3523962583277862e-06j), (0.029340754802110677-1.4312022370060792e-05j), (-0.0004368085298300528+8.95785548735837e-07j), (-0.0040334060628327085+8.218281707930207e-06j), (-0.0006851152297881323-2.0044131058856452e-07j), (-0.013728549423671526+1.0127456681877872e-05j), (0.0004445841067542383-1.3624257646920115e-06j), (0.0009232653594375054-9.974528222034691e-07j), (8.581895029145109e-07-5.916376786307034e-06j), (-1.7518280676072774e-05+3.4134826625368095e-07j), (0.007958163404533921-7.576590659759221e-06j), (-0.000804950091114152+1.7236995346035365e-06j), (0.0017743827401668641+4.137462017226415e-06j), (-0.0005372728797527101+9.035487232040248e-07j), (0.0007641507491845953+4.4209882692463225e-06j), (0.0005857967372357521-5.624584685941094e-07j), (-0.004263356236018204+5.631592985021279e-06j), (0.000810137474733408-1.392957118864912e-06j), (0.0005393000796218789-8.116023508884886e-07j), (-0.0019099753101277715-3.080919094043816e-06j), (0.0002026083146797854-6.933563209920451e-07j), (-0.0016010630392541037-3.3893398539628943e-06j), (-0.0007103601563756055+1.2028968944758053e-07j), (0.0008763521209755138-4.0142469912147105e-06j), (-0.0006297057174100775+1.4647884043549182e-06j), (0.0019455922157339193+2.3972203586363712e-06j), (-0.0004600781916411995+5.546630877601636e-07j), (0.002328420503121314+2.5168538415880477e-06j), (-7.97661372742087e-05+1.1569608347174152e-06j), (0.0027912021913682615+2.7100306989370273e-06j), (0.0006124000110444006-3.554085473427423e-08j), (0.0012887136879212334+2.616219296045228e-06j), (0.0012438527005263354-3.1311871199883004e-06j)]"
C8B_b,"[(-0.09779307887363443-5.718194795328939e-17j), (0.0003353865731921474-2.5086421875803e-17j), (-0.0006114709977304391+1.7004563567852347e-17j), (0.030764028316045074+5.418752677811374e-17j), (2.4741691680508875e-05-5.889954471426451e-17j), (-0.009493307829492639-8.178125825745141e-17j), (7.052480869345403e-05+8.543611589431516e-17j), (-0.017198442863441427-5.480477032437568e-17j), (0.0003334798757009857-6.270218799902629e-17j), (0.0006417718980883507-2.56617404864972e-17j), (0.005273576080645214+1.5954613689988966e-17j), (-0.0002618265274769992+2.34169602428736e-17j), (0.011118273502847033+7.182378471829141e-17j), (-0.0006475542016702836+3.670459501329583e-17j), (-0.0029229456594322446+6.148730339671754e-17j), (-0.0005522371324253658-5.800055751860009e-17j), (-0.0034243933820148715-2.3885017267225562e-18j), (0.00046116504917097706+9.210677816713627e-18j), (-0.00748622200589245-2.025405134337964e-17j), (0.0004817864624456665+3.91497430426788e-17j), (0.0004887677240912719+1.3541898289776663e-17j), (0.0019362124849763348+4.942649862911616e-18j), (0.0003944886228400634+3.790597904122671e-17j), (0.002395815120382928-1.450231574353789e-17j), (-0.00019673400973943973-2.451630104411833e-17j), (0.004942577278490402+8.085305125510891e-17j), (-0.0005875521916271351+1.125347890284717e-16j), (-0.0013750523626955861-5.741379988748244e-17j), (-0.0003113148326988146+4.008824411006515e-17j), (-0.0014832343595620615+2.0457953695619247e-17j), (-0.0006927946208089254+5.587398095764653e-17j), (-0.0018005448766696074+3.89151833058216e-17j), (0.00018032630134526224-4.463717878023291e-17j), (-0.0029882808133141446-3.2633689182860294e-17j), (0.0017783373820804138-6.4088256673806656e-18j)]"
C8B_v,"[(-0.007484081811784072+3.290788182590106e-05j), (0.0030749943472337827-1.0341913401154164e-06j), (0.0012583377832477817+1.4514745538877436e-06j), (-0.0014233423391485946-1.536295156610046e-05j), (-0.00045870262593174834+8.985358407252297e-07j), (0.005460010700236955+8.87699233623911e-06j), (-0.0007556924210215901-2.137410896009948e-07j), (0.0034699877334398496+1.0901064749966088e-05j), (0.0001083457629855423-1.4030033517928096e-06j), (0.00028124978861955997-1.0771969168137334e-06j), (-0.005272871086227092-6.403382296939391e-06j), (0.00024412104729236417+3.7311988892618295e-07j), (-0.0031602146289563663-8.167585427220058e-06j), (-0.00015481221814333564+1.797546531447527e-06j), (0.004697482566809233+4.485558304659048e-06j), (1.5294417324083242e-05+9.71982031842368e-07j), (0.004188700729777019+4.789655655334284e-06j), (0.0001249763783309661-6.178497250514945e-07j), (0.0032229742365806916+6.076549554488159e-06j), (0.00032599404139148895-1.4438363717234067e-06j), (5.020002799497973e-05-8.708629026265159e-07j), (-0.0038462972663416296-3.3431434840981533e-06j), (-0.00019226718474787553-7.412010058294076e-07j), (-0.003997021249558959-3.674137770171611e-06j), (-0.0005141464871030903+1.4388582061447301e-07j), (-0.004066330735547469-4.334361202268317e-06j), (-3.99804520911976e-05+1.526193430169323e-06j), (0.0033206930523163687+2.603596867939648e-06j), (-0.0001484253442061398+5.911473018728058e-07j), (0.003811737725622235+2.7323015995453694e-06j), (0.0006135310818096341+1.2400129930248147e-06j), (0.0045918827185406404+2.9386650417321372e-06j), (0.00043274044140041343-5.662224746123599e-08j), (0.004277092097272232+2.826575331374226e-06j), (-0.0005365756014683138-3.334114924849931e-06j)]"
C8B,"[(-0.10527716068541851+3.2907881825843874e-05j), (0.00341038092042593-1.0341913401405028e-06j), (0.0006468667855173426+1.4514745539047482e-06j), (0.02934068597689648-1.5362951566046275e-05j), (-0.00043396093425123947+8.985358406663302e-07j), (-0.004033297129255684+8.876992336157329e-06j), (-0.0006851676123281361-2.1374108951555869e-07j), (-0.013728455130001578+1.0901064749911283e-05j), (0.000441825638686528-1.4030033518555119e-06j), (0.0009230216867079107-1.0771969168393951e-06j), (7.049944181223081e-07-6.403382296923437e-06j), (-1.7705480184635023e-05+3.731198889495999e-07j), (0.007958058873890667-8.167585427148234e-06j), (-0.0008023664198136193+1.7975465314842317e-06j), (0.001774536907376988+4.485558304720535e-06j), (-0.0005369427151012825+9.719820317843674e-07j), (0.0007643073477621477+4.789655655331895e-06j), (0.0005861414275019431-6.178497250422839e-07j), (-0.004263247769311759+6.0765495544679045e-06j), (0.0008077805038371555-1.443836371684257e-06j), (0.0005389677520862517-8.708629026129739e-07j), (-0.0019100847813652948-3.3431434840932105e-06j), (0.00020222143809218787-7.412010057915016e-07j), (-0.0016012061291760314-3.6741377701861136e-06j), (-0.0007108804968425301+1.438858205899567e-07j), (0.0008762465429429326-4.3343612021874645e-06j), (-0.0006275326437183327+1.5261934302818578e-06j), (0.0019456406896207826+2.603596867882234e-06j), (-0.0004597401769049544+5.911473019128941e-07j), (0.0023285033660601735+2.7323015995658274e-06j), (-7.926353899929126e-05+1.2400129930806886e-06j), (0.002791337841871033+2.9386650417710525e-06j), (0.0006130667427456757-5.662224750587317e-08j), (0.001288811283958087+2.8265753313415925e-06j), (0.0012417617806121-3.3341149248563396e-06j)]"
C12_b,"[(0.25005928745563466+1.7941949765604294e-17j), (-0.13405810111517888-6.451002926288751e-18j), (-0.04575833007103694-3.2016699151913905e-17j), (-0.00018081792416434293+6.23677059226303e-18j), (0.0271311709052073+1.934623251528822e-17j), (0.0001713505177449085+8.967950734418682e-17j), (0.00934585370375628-7.605678239985814e-17j), (0.00016691984859799127+3.42766619363041e-17j), (-0.012160338721188655+3.99257450017787e-17j), (-0.0018691013276343443+2.4055358560271218e-17j), (-0.00010176695312050341-3.5654131470276336e-17j), (-0.004230986661963893+3.5575383784680614e-19j), (-0.00011473580427511182+5.644282750587432e-19j), (0.007264102993909475-5.646728931256579e-17j), (2.606535732894681e-05-6.632897576251031e-17j), (0.0008624495241743586+6.033585089881832e-17j), (4.1590012108696166e-05-7.344725462833148e-18j), (0.0026034732353226475-3.889575293791747e-18j), (9.866330020708619e-05-5.0735603345307086e-17j), (-0.005087289454804228-2.7321894746634712e-17j), (-0.0004255730521752579+5.194461701969457e-17j), (1.9704381807218525e-05-3.371030781110372e-17j), (-0.0005756001362177037-2.4452994154284396e-17j), (-3.3874958537214115e-05-1.745357611704091e-17j), (-0.0019483744836886765-4.1180199875232735e-17j), (-0.00012217343757561777-1.0579543962694955e-16j), (0.003908592930352591-1.1770433362516802e-16j), (-5.326058988352621e-05+7.734281432745877e-17j), (0.0003186706916174705-5.3491824685003575e-17j), (-1.7308949096516416e-05-1.957079654195988e-17j), (0.0005065668083470906-1.1030401852324401e-16j), (6.590039090516946e-05-7.332827626840313e-17j), (0.0017490368353704519-3.144186300207963e-17j), (0.0001323497010461808-2.338347619543051e-17j), (-0.0024334584108906235+4.301572119336239e-17j)]"
C12_v,"[(-0.028118398988379815-7.497261143767221e-06j), (-0.017815157194881102+3.317721221497203e-05j), (-0.004870950344715049+1.0494865445372256e-05j), (0.003118237567845597+1.0444854165601526e-06j), (0.004093239851670962-8.36913137637728e-06j), (2.8066599701895455e-05-4.5939185218340895e-08j), (0.0022338038013531227-1.8826607664995698e-06j), (-0.0008617777821379687-3.257332602755244e-07j), (0.0006195666829136067+5.1017320441998816e-06j), (-0.00038820561602555194+5.229901525464135e-07j), (-0.00021487407765885153+4.7002856643230475e-08j), (-0.0007743904184860371+1.0554775050347628e-06j), (0.00032264827647507225+1.4016356756619142e-07j), (0.0001255113431222451-3.889995349559896e-06j), (0.0003619543222250552-1.9577265382221994e-09j), (-0.0002330331554478167-4.3884559394875376e-07j), (0.00019202387937807143-1.0917800133995154e-08j), (0.00025442164312358543-9.133492594872056e-07j), (-0.00021803933572754912-1.1142636347479175e-07j), (-0.0016867187752812893+3.2346919875097838e-06j), (0.0003255973878204633+3.7284418774259404e-07j), (-0.00027514705889941405-4.6746860944202334e-08j), (0.00015713303914173697+4.675831628192125e-07j), (3.215371680303058e-05+2.143573450782385e-08j), (-0.0002484904792398064+9.380368386862758e-07j), (0.00020464504956774248+1.5658012011050874e-07j), (0.00042153868744103433-2.796055390441313e-06j), (0.00023639747301754175+8.757510805523093e-08j), (-6.554771859488631e-05-3.829210343064431e-07j), (-1.2820167397582537e-05+3.737787346686486e-08j), (6.908736805075946e-05-5.450225538147754e-07j), (-0.00019243909138806924-7.692514688436575e-08j), (-8.859645849197312e-05-1.0496535448051513e-06j), (-0.0001355205969331277-1.7970324071677982e-07j), (0.002864852873933326+2.290125837133233e-06j)]"
C12,"[(0.22194088846725485-7.497261143749279e-06j), (-0.15187325831006+3.317721221496558e-05j), (-0.05062928041575199+1.049486544534024e-05j), (0.0029374196436812543+1.0444854165663893e-06j), (0.031224410756878263-8.369131376357934e-06j), (0.00019941711744680393-4.593918512866139e-08j), (0.011579657505109402-1.8826607665756266e-06j), (-0.0006948579335399774-3.2573326024124775e-07j), (-0.01154077203827505+5.101732044239807e-06j), (-0.0022573069436598965+5.229901525704688e-07j), (-0.00031664103077935497+4.7002856607576344e-08j), (-0.005005377080449931+1.0554775050351185e-06j), (0.00020791247219996043+1.4016356756675583e-07j), (0.00738961433703172-3.889995349616364e-06j), (0.00038801967955400196-1.957726604551175e-09j), (0.0006294163687265419-4.388455938884179e-07j), (0.0002336138914867676-1.091780014133988e-08j), (0.002857894878446233-9.133492594910952e-07j), (-0.00011937603552046293-1.1142636352552735e-07j), (-0.006774008230085517+3.234691987482462e-06j), (-9.997566435479457e-05+3.7284418779453865e-07j), (-0.0002554426770921955-4.6746860977912643e-08j), (-0.0004184670970759667+4.675831627947595e-07j), (-1.7212417341835323e-06+2.143573449037027e-08j), (-0.002196864962928483+9.380368386450956e-07j), (8.24716119921247e-05+1.565801200047133e-07j), (0.004330131617793625-2.7960553905590176e-06j), (0.00018313688313401555+8.757510813257374e-08j), (0.0002531229730225842-3.8292103435993493e-07j), (-3.0129116494098953e-05+3.7377873447294066e-08j), (0.0005756541763978501-5.450225539250795e-07j), (-0.00012653870048289978-7.692514695769403e-08j), (0.0016604403768784787-1.0496535448365932e-06j), (-3.170895886946888e-06-1.797032407401633e-07j), (0.0004313944630427026+2.290125837176249e-06j)]"
Cmut1_b,"[(-0.2904151722891504-1.428114953019809e-17j), (-0.39264106039549584+1.3576721771958568e-17j), (-0.3912225550640202-5.577340742949751e-18j), (-0.39114853564011126-1.0585921036375355e-18j), (-0.3913843628986505-5.057186917982542e-18j), (-0.3911648974364793+3.7814242240845456e-18j), (-0.39118487893858434+2.942399209693665e-18j), (-0.391159802087691+2.341444374850028e-18j), (-0.39124841743697825+1.4828978530842015e-18j), (-0.3911742905107586+1.101344767928333e-19j), (-0.3911697888778628+6.965326023091955e-19j), (-0.3911773418292883-2.2106413605518836e-19j), (-0.3911666962602529-2.2098975767122454e-19j), (-0.39121226451664415-1.2155349896438923e-19j), (-0.3911719391830001-1.1555164100594689e-18j), (-0.39117306281304715-4.3716555600195265e-19j), (-0.3911716304798231-3.146847513416387e-19j), (-0.39117500207975886-3.13647157329504e-19j), (-0.39116903137498704-1.9101639186392797e-18j), (-0.3911981940455437-1.1476059832533107e-18j), (-0.3911726247263947+5.111037544314974e-20j), (-0.3911725125865505+1.4648062164729953e-19j), (-0.39117274410408553-2.7618689426955187e-19j), (-0.3911719161651458+1.6729879148404788e-20j), (-0.39117412255813894+1.7914034645359192e-19j), (-0.3911695909429308+2.154539052281661e-18j), (-0.391191024637395+2.0355538681044722e-18j), (-0.3911727194327285+4.0474218326260964e-19j), (-0.3911725245660216-8.570236610823992e-20j), (-0.39117245284668617-3.4369575582655496e-19j), (-0.39117265805624757-1.2032450498897941e-19j), (-0.39117171850201965-8.580401092036497e-19j), (-0.3911739300986653-4.236832180397302e-19j), (-0.3911704947346592-5.363593678295068e-19j), (-0.3911829819290743-7.615732892285991e-19j)]"
Cmut1_v,"[(-0.02264125471639585+5.8060006701910865e-06j), (-0.01618020418333086+1.715633673160573e-06j), (-0.014436181035555778-1.2627604864737683e-07j), (-0.007363663332799228+9.096216327214655e-07j), (0.003992505316861922-1.1290218904971365e-07j), (0.0020959308789893745+1.1202625849635692e-08j), (0.0027010863799624015-1.050544915762096e-07j), (0.008298337178215794+7.050367968023063e-07j), (0.006628508652657623-8.305261331339276e-08j), (0.013455359792657018-5.628652961501144e-08j), (0.012472798705363199+2.1298286653202638e-08j), (0.00905912402347609-7.049095319634144e-08j), (0.006971440381387476+5.825205807672413e-07j), (-0.004995211895672946-4.069976890259634e-08j), (0.01592755156925755+2.2253809199450177e-08j), (0.013310102998068283-3.097177550165416e-08j), (0.007781526798820916+2.6430236869164232e-08j), (-0.0002689437023600819-4.5466780172519054e-08j), (-0.006097110593117674+4.9316399986719e-07j), (-0.015703766371182884-8.589760807892886e-09j), (0.010249269816619727-1.3238249003003264e-08j), (0.007568212119100508+2.595317766959261e-08j), (6.289019410119791e-05-1.7375255795404413e-08j), (-0.007913717933862714+3.774428291974392e-08j), (-0.009866648243282736-2.916007500082481e-08j), (-0.009220080882101283+4.2678581326523776e-07j), (-0.005482328008010805+8.226555851378556e-09j), (0.0027797583343776295+2.685543054898261e-08j), (-0.00035880692456799354-5.677139810322298e-09j), (-0.008505749825477476+3.168998625638636e-08j), (-0.013108444649632978-1.4426119837047469e-08j), (-0.015214620139364197+5.5227878929159664e-08j), (-0.004948099801525614-1.9568055386627538e-08j), (0.006168703318141914+3.70001586103155e-07j), (0.017945781065910413+4.594221783869402e-09j)]"
Cmut1,"[(-0.31305642700554626+5.8060006701768055e-06j), (-0.4088212645788267+1.7156336731741498e-06j), (-0.405658736099576-1.2627604865295417e-07j), (-0.3985121989729105+9.096216327204069e-07j), (-0.38739185758178857-1.1290218905477083e-07j), (-0.38906896655748996+1.1202625853417116e-08j), (-0.3884837925586219-1.050544915732672e-07j), (-0.3828614649094752+7.050367968046477e-07j), (-0.3846199087843206-8.305261331190986e-08j), (-0.3777189307181016-5.6286529614901303e-08j), (-0.3786969901724996+2.129828665389917e-08j), (-0.38211821780581223-7.04909531965625e-08j), (-0.38419525587886544+5.825205807670204e-07j), (-0.3962074764123171-4.06997689027179e-08j), (-0.3752443876137425+2.2253809198294662e-08j), (-0.37786295981497886-3.097177550209133e-08j), (-0.3833901036810022+2.6430236868849546e-08j), (-0.39144394578211894-4.54667801728327e-08j), (-0.3972661419681047+4.931639998652798e-07j), (-0.40690196041672655-8.589760809040491e-09j), (-0.38092335490977497-1.3238249002952154e-08j), (-0.38360430046745+2.595317766973909e-08j), (-0.3911098539099843-1.73752557956806e-08j), (-0.3990856340990085+3.7744282919760646e-08j), (-0.4010407708014217-2.916007500064567e-08j), (-0.4003896718250321+4.267858132673923e-07j), (-0.3966733526454058+8.22655585341411e-09j), (-0.3883929610983509+2.6855430549387352e-08j), (-0.39153133149058955-5.677139810408001e-09j), (-0.39967820267216364+3.1689986256042665e-08j), (-0.4042811027058805-1.4426119837167794e-08j), (-0.40638633864138385+5.522787892830163e-08j), (-0.3961220299001909-1.956805538705122e-08j), (-0.3850017914165173+3.700015861026186e-07j), (-0.37323720086316386+4.594221783107829e-09j)]"
