Key,Values
G1a,"[(0.19558615774726887+1.1436389590657878e-16j), (-0.0006707731463842948+5.0172843751606e-17j), (0.0012229419954608782-3.4009127135704693e-17j), (-0.06152805663209015-1.0837505355622747e-16j), (-4.948338336101775e-05+1.1779908942852902e-16j), (0.018986615658985278+1.6356251651490282e-16j), (-0.00014104961738690806-1.7087223178863033e-16j), (0.034396885726882855+1.0960954064875136e-16j), (-0.0006669597514019714+1.2540437599805257e-16j), (-0.0012835437961767014+5.13234809729944e-17j), (-0.010547152161290428-3.190922737997793e-17j), (0.0005236530549539984-4.68339204857472e-17j), (-0.022236547005694066-1.4364756943658282e-16j), (0.0012951084033405672-7.340919002659165e-17j), (0.005845891318864489-1.2297460679343507e-16j), (0.0011044742648507317+1.1600111503720017e-16j), (0.006848786764029743+4.7770034534451124e-18j), (-0.0009223300983419541-1.8421355633427255e-17j), (0.0149724440117849+4.050810268675928e-17j), (-0.000963572924891333-7.82994860853576e-17j), (-0.0009775354481825439-2.7083796579553325e-17j), (-0.0038724249699526696-9.885299725823232e-18j), (-0.0007889772456801268-7.581195808245341e-17j), (-0.004791630240765856+2.900463148707578e-17j), (0.00039346801947887945+4.903260208823666e-17j), (-0.009885154556980804-1.6170610251021782e-16j), (0.0011751043832542703-2.250695780569434e-16j), (0.0027501047253911722+1.1482759977496488e-16j), (0.0006226296653976292-8.01764882201303e-17j), (0.002966468719124123-4.0915907391238494e-17j), (0.0013855892416178507-1.1174796191529306e-16j), (0.003601089753339215-7.78303666116432e-17j), (-0.0003606526026905245+8.927435756046582e-17j), (0.005976561626628289+6.526737836572059e-17j), (-0.0035566747641608276+1.2817651334761331e-17j)]"
G1b,(-0.782344630989076-3.7909614455295093e-19j)
G1c,"[(0.5001185749112693+3.588389953120859e-17j), (-0.26811620223035776-1.2902005852577503e-17j), (-0.09151666014207388-6.403339830382781e-17j), (-0.00036163584832868585+1.247354118452606e-17j), (0.0542623418104146+3.869246503057644e-17j), (0.000342701035489817+1.7935901468837364e-16j), (0.01869170740751256-1.5211356479971627e-16j), (0.00033383969719598253+6.85533238726082e-17j), (-0.02432067744237731+7.98514900035574e-17j), (-0.0037382026552686886+4.8110717120542436e-17j), (-0.00020353390624100682-7.130826294055267e-17j), (-0.008461973323927787+7.115076756936123e-19j), (-0.00022947160855022364+1.1288565501174864e-18j), (0.01452820598781895-1.1293457862513158e-16j), (5.213071465789362e-05-1.3265795152502062e-16j), (0.0017248990483487172+1.2067170179763664e-16j), (8.318002421739233e-05-1.4689450925666296e-17j), (0.005206946470645295-7.779150587583494e-18j), (0.00019732660041417237-1.0147120669061417e-16j), (-0.010174578909608456-5.4643789493269423e-17j), (-0.0008511461043505157+1.0388923403938914e-16j), (3.940876361443705e-05-6.742061562220744e-17j), (-0.0011512002724354074-4.890598830856879e-17j), (-6.774991707442823e-05-3.490715223408182e-17j), (-0.003896748967377353-8.236039975046547e-17j), (-0.00024434687515123555-2.115908792538991e-16j), (0.007817185860705182-2.3540866725033603e-16j), (-0.00010652117976705242+1.5468562865491754e-16j), (0.000637341383234941-1.0698364937000715e-16j), (-3.461789819303283e-05-3.914159308391976e-17j), (0.0010131336166941812-2.2060803704648801e-16j), (0.0001318007818103389-1.4665655253680626e-16j), (0.0034980736707409038-6.288372600415926e-17j), (0.0002646994020923616-4.676695239086102e-17j), (-0.004866916821781247+8.603144238672478e-17j)]"
G1d,"[(0.19558615774726887+1.1436389590657878e-16j), (-0.0006707731463842948+5.0172843751606e-17j), (0.0012229419954608782-3.4009127135704693e-17j), (-0.06152805663209015-1.0837505355622747e-16j), (-4.948338336101775e-05+1.1779908942852902e-16j), (0.018986615658985278+1.6356251651490282e-16j), (-0.00014104961738690806-1.7087223178863033e-16j), (0.034396885726882855+1.0960954064875136e-16j), (-0.0006669597514019714+1.2540437599805257e-16j), (-0.0012835437961767014+5.13234809729944e-17j), (-0.010547152161290428-3.190922737997793e-17j), (0.0005236530549539984-4.68339204857472e-17j), (-0.022236547005694066-1.4364756943658282e-16j), (0.0012951084033405672-7.340919002659165e-17j), (0.005845891318864489-1.2297460679343507e-16j), (0.0011044742648507317+1.1600111503720017e-16j), (0.006848786764029743+4.7770034534451124e-18j), (-0.0009223300983419541-1.8421355633427255e-17j), (0.0149724440117849+4.050810268675928e-17j), (-0.000963572924891333-7.82994860853576e-17j), (-0.0009775354481825439-2.7083796579553325e-17j), (-0.0038724249699526696-9.885299725823232e-18j), (-0.0007889772456801268-7.581195808245341e-17j), (-0.004791630240765856+2.900463148707578e-17j), (0.00039346801947887945+4.903260208823666e-17j), (-0.009885154556980804-1.6170610251021782e-16j), (0.0011751043832542703-2.250695780569434e-16j), (0.0027501047253911722+1.1482759977496488e-16j), (0.0006226296653976292-8.01764882201303e-17j), (0.002966468719124123-4.0915907391238494e-17j), (0.0013855892416178507-1.1174796191529306e-16j), (0.003601089753339215-7.78303666116432e-17j), (-0.0003606526026905245+8.927435756046582e-17j), (0.005976561626628289+6.526737836572059e-17j), (-0.0035566747641608276+1.2817651334761331e-17j)]"
G1f,"[(0.5001185749112693+3.588389953120859e-17j), (-0.26811620223035776-1.2902005852577503e-17j), (-0.09151666014207388-6.403339830382781e-17j), (-0.00036163584832868585+1.247354118452606e-17j), (0.0542623418104146+3.869246503057644e-17j), (0.000342701035489817+1.7935901468837364e-16j), (0.01869170740751256-1.5211356479971627e-16j), (0.00033383969719598253+6.85533238726082e-17j), (-0.02432067744237731+7.98514900035574e-17j), (-0.0037382026552686886+4.8110717120542436e-17j), (-0.00020353390624100682-7.130826294055267e-17j), (-0.008461973323927787+7.115076756936123e-19j), (-0.00022947160855022364+1.1288565501174864e-18j), (0.01452820598781895-1.1293457862513158e-16j), (5.213071465789362e-05-1.3265795152502062e-16j), (0.0017248990483487172+1.2067170179763664e-16j), (8.318002421739233e-05-1.4689450925666296e-17j), (0.005206946470645295-7.779150587583494e-18j), (0.00019732660041417237-1.0147120669061417e-16j), (-0.010174578909608456-5.4643789493269423e-17j), (-0.0008511461043505157+1.0388923403938914e-16j), (3.940876361443705e-05-6.742061562220744e-17j), (-0.0011512002724354074-4.890598830856879e-17j), (-6.774991707442823e-05-3.490715223408182e-17j), (-0.003896748967377353-8.236039975046547e-17j), (-0.00024434687515123555-2.115908792538991e-16j), (0.007817185860705182-2.3540866725033603e-16j), (-0.00010652117976705242+1.5468562865491754e-16j), (0.000637341383234941-1.0698364937000715e-16j), (-3.461789819303283e-05-3.914159308391976e-17j), (0.0010131336166941812-2.2060803704648801e-16j), (0.0001318007818103389-1.4665655253680626e-16j), (0.0034980736707409038-6.288372600415926e-17j), (0.0002646994020923616-4.676695239086102e-17j), (-0.004866916821781247+8.603144238672478e-17j)]"
G1a_,"[(0.201466508663998-4.2631900679767074e-17j), (0.005478016206181919-5.160802341031001e-17j), (0.0005489663784080433+5.848815373724985e-17j), (-0.06575635279698944+1.350238280559135e-16j), (-0.003907818885762908-8.691913291544728e-17j), (0.02164585831530739+2.5851242823566066e-16j), (-0.0006721399908734395+1.6208822478658291e-16j), (0.03748328000567652-1.1565726674989119e-16j), (0.003129104549844967-5.849270720559296e-17j), (0.0005283331062300148-7.336789621705138e-17j), (-0.012413738437416964-4.3164798992079145e-18j), (0.0005939908527122161+3.774378812965162e-18j), (-0.02448771035588042+1.655356488819079e-17j), (-0.0027497560359232625-1.6694970193166443e-17j), (0.007218614599571123-1.6039895501442683e-16j), (-0.0004332534763968319-1.1324491691611094e-16j), (0.008235327187344705-5.006303531451817e-17j), (-0.0005159617514736328-2.4604214761458506e-17j), (0.016643065578011585-1.612752617444831e-16j), (0.0025434517964423907+8.05020113070487e-17j), (0.0003633123092145681-2.384011501210827e-16j), (-0.005001222936848118-2.935477382004503e-17j), (0.00037231536318767044+5.944262942984944e-17j), (-0.0058941679854451305-7.813031905473666e-18j), (0.0004637362108923526-1.0441573779687773e-16j), (-0.01115034356605726+6.230435546823732e-17j), (-0.0023933347870201105+2.1256884734409745e-16j), (0.0037920927217724907-7.236128036533622e-17j), (-0.00032803688737007074+1.0787173818911406e-16j), (0.0039676628370811234-3.330533548603909e-17j), (-0.0003381209585092784-5.299038118022903e-18j), (0.004529506655081602-3.1943711885140627e-17j), (-0.0004615695034614207-7.523007824333794e-17j), (0.006878594603610384-9.490157141037181e-17j), (0.0021916204708039583+1.562741906366294e-16j)]"
G1b_,(-0.782344630989076-3.7909614455295093e-19j)
G1c_,"[(-0.49988142508873074-2.6186993945578863e-17j), (-0.26811620223035776+1.9949319973733282e-17j), (-0.09151666014207374-1.0417483777643898e-16j), (-0.0003616358483286666-1.0271550370194224e-16j), (0.05426234181041459-3.661215211211988e-17j), (0.0003427010354901477-2.3874137586248456e-16j), (0.018691707407512807-1.3758525568841051e-16j), (0.0003338396971959859-3.555351416326048e-18j), (-0.02432067744237728+7.860465750519907e-18j), (-0.003738202655268417+1.2067432019650787e-16j), (-0.00020353390624070308+1.0391165611563652e-16j), (-0.008461973323927825+8.362586881652256e-17j), (-0.00022947160855037293+7.618004147150759e-17j), (0.01452820598781863+2.5240928970662043e-17j), (5.2130714657915424e-05+2.860674157010682e-16j), (0.0017248990483489188+1.8014019095846656e-16j), (8.318002421731194e-05+4.4827500265711267e-17j), (0.0052069464706453435+2.1385887852276575e-17j), (0.00019732660041413486+1.168455078216137e-16j), (-0.010174578909608368-1.0359551758098995e-16j), (-0.000851146104349884+6.517581743974974e-16j), (3.940876361461584e-05+3.5169798074172503e-16j), (-0.0011512002724353633+3.761673318756348e-18j), (-6.774991707448777e-05+6.637570204727637e-19j), (-0.0038967489673774726+3.389432796737469e-17j), (-0.0002443468751511301+7.219992344346136e-17j), (0.007817185860705074-1.7674104774113505e-16j), (-0.00010652117976711873+2.40649229823623e-16j), (0.0006373413832346561+1.8566962203814263e-18j), (-3.46178981932073e-05+3.337897689443285e-17j), (0.001013133616694231+3.25396177017212e-17j), (0.0001318007818101276+3.7388642731846084e-17j), (0.0034980736707406084-1.418000916339479e-16j), (0.0002646994020922418-1.312046776787036e-16j), (-0.004866916821781365-1.5445815199771618e-16j)]"
G1g,(-0.5000024529500348+5.776425887095427e-18j)
G1h,(-0.5000024823360733+8.326672684688674e-18j)
