Key,Values
C8A_v,"[(-6.265129152943966e-05+5.950247367840037e-06j), (0.005634818538962192+8.372910505996691e-07j), (0.0012721497546853422+3.0089424560141905e-07j), (5.456813532863396e-06-1.27404267923011e-06j), (-0.0016126284791904946-1.5544729897859413e-07j), (8.538745284490636e-07-5.026873267263306e-09j), (-0.0006742159689897937-7.299129840550674e-08j), (-1.0513188918601755e-06+4.4876965387615047e-07j), (0.0005714540498054502+4.908116765785012e-08j), (0.00014956685663701128+8.736654976300157e-09j), (-2.6043375077302705e-07+7.835354922726865e-08j), (0.00030484164745818524+2.7192274845628458e-08j), (3.169242949666864e-07-1.7286184903487564e-07j), (-0.00021809918917967998-1.815620645199474e-08j), (5.2013996961302e-08-3.72784711893499e-08j), (-9.635067704810645e-06+2.5836718612318283e-10j), (1.0162889042854445e-07-5.114039962497547e-08j), (-0.00013322018422128626-1.128049929903728e-08j), (-1.1646753382227508e-07+6.896015866182744e-08j), (8.622009388766663e-05+7.1182314135900586e-09j), (-1.7002919543864776e-05-1.453987437999628e-09j), (-1.187718832395518e-08+9.592820412927328e-09j), (-1.360822258785231e-05-1.3926926464174904e-09j), (-4.529171112956856e-08+2.6264643805593977e-08j), (5.7771088681987426e-05+4.826957000905788e-09j), (4.606001058843207e-08-2.801499444044908e-08j), (-3.93997471808713e-05-3.2584034624485005e-09j), (-2.4142071510777498e-09+1.3424178179064849e-09j), (8.787357359403072e-06+6.820155384188321e-10j), (-5.280028353451908e-10-1.4159872118056948e-10j), (1.2453078296467018e-05+1.0940136197739986e-09j), (1.942199133426771e-08-1.1743132027621988e-08j), (-2.075834275322164e-05-1.717033439000205e-09j), (-1.5059753100026827e-08+9.247954056556684e-09j), (7.727577395249264e-06+6.345512513819526e-10j)]"
C8A,"[(-0.0898627096085008+5.950247367827675e-06j), (0.005634988355550534+8.372910505997773e-07j), (0.0012721336532310894+3.008942456013715e-07j), (0.019743477897743854-1.2740426792238381e-06j), (-0.0016127325195616966-1.5544729898240554e-07j), (0.00015375672308928944-5.026873352377684e-09j), (-0.0006742443488978343-7.299129837120081e-08j), (-0.0068749940063310136+4.4876965387238467e-07j), (0.0005715080495399042+4.9081167636073666e-08j), (0.0001495864746633352+8.736654953286484e-09j), (-0.0012056521524967834+7.835354924136661e-08j), (0.00030486561175054706+2.7192274851120603e-08j), (0.0026421125579933705-1.7286184901318863e-07j), (-0.0002181257822522972-1.8156206411630408e-08j), (0.0005685156971977716-3.72784711302883e-08j), (-9.640942716477492e-06+2.583671500592646e-10j), (0.0007820564608475177-5.114039961478279e-08j), (-0.00013323478176508925-1.1280499289621467e-08j), (-0.0010535248635561065+6.896015868508186e-08j), (8.623298901753773e-05+7.1182314296008424e-09j), (-1.700359134129184e-05-1.4539874380134828e-09j), (-0.00014632140440864013+9.592820399441917e-09j), (-1.360771026290882e-05-1.3926926198364928e-09j), (-0.0004012896464329893+2.626464380280484e-08j), (5.7779007753089475e-05+4.826957011704089e-09j), (0.00042794486014208455-2.8014994396479507e-08j), (-3.9406759367783025e-05-3.2584034040566055e-09j), (-2.0507126749361175e-05+1.3424177773280847e-09j), (8.788650684000126e-06+6.820155592388063e-10j), (2.1312922600535546e-06-1.41598696181814e-10j), (1.2454170155632099e-05+1.094013652101063e-09j), (0.00017938657307959573-1.174313199367656e-08j), (-2.0761839141465e-05-1.717033428606525e-09j), (-0.0001412635969425522+9.247954076881751e-09j), (7.729083586313853e-06+6.345512168035792e-10j)]"
C8B_b,"[(-0.08980005831697137-1.236209151103318e-17j), (1.6981658834121778e-07+1.0819886120066395e-19j), (-1.610145425282664e-08-4.7553934341394477e-20j), (0.01973802108421099+6.271814910957073e-18j), (-1.0404037120190057e-07-3.81142107708294e-18j), (0.00015290284856084036-8.511437801575423e-17j), (-2.8379908040589955e-08+3.430593720302164e-17j), (-0.006873942687439153-3.765779638184645e-18j), (5.399973445396283e-08-2.177645753890636e-17j), (1.9618026323915007e-08-2.3013673418662527e-17j), (-0.0012053917187460103+1.4097969868596566e-17j), (2.3964292361841718e-08+5.492145065628759e-18j), (0.002641795633698404+2.168700714685215e-17j), (-2.6593072617223858e-08+4.036433323336996e-17j), (0.0005684636832008103+5.906160094954356e-17j), (-5.8750116668467864e-09-3.606391827318998e-17j), (0.0007819548319570892+1.0192677070785364e-17j), (-1.4597543802978426e-08+9.415813636694372e-18j), (-0.0010534083960222842+2.325441173042945e-17j), (1.2895129871099935e-08+1.6010783479149028e-17j), (-6.717974270638774e-10-1.3854961343493736e-20j), (-0.00014630952722031616-1.3485411235641801e-17j), (5.123249434918423e-10+2.6580997509172176e-17j), (-0.0004012443547218597-2.7891385154676554e-18j), (7.919071102048193e-09+1.0798301253757983e-17j), (0.0004278988001314961+4.396957330792541e-17j), (-7.012186911725343e-09+5.839189485754511e-17j), (-2.0504712542210096e-05-4.05784001255795e-17j), (1.2933245970535674e-09+2.0819974225037903e-17j), (2.1318202628888998e-06+2.4998755494774347e-17j), (1.0918591650805478e-09+3.232706435599736e-17j), (0.00017936715108826147+3.3945427362526214e-17j), (-3.4963882433606506e-09+1.0393680109840799e-17j), (-0.00014124853718945217+2.0325066158308758e-17j), (1.5061910645893758e-09-3.457837338101186e-17j)]"
C8B_v,"[(-6.270469643725918e-05+5.950414936063928e-06j), (0.0056348194999968505+8.372649528953343e-07j), (0.0012721496397011228+3.008878434845702e-07j), (5.4630797627062395e-06-1.2740571735724555e-06j), (-0.0016126289394240065-1.5543881802116025e-07j), (8.601392973009238e-07-5.026764805433221e-09j), (-0.0006742161749542294-7.29876103096837e-08j), (-1.051980871245832e-06+4.4877493128444156e-07j), (0.0005714542535983067+4.907804631148574e-08j), (0.0001495669061054203+8.735880837907436e-09j), (-2.6209847542081865e-07+7.83544565195213e-08j), (0.00030484176293344686+2.7190574718236494e-08j), (3.1706123675616547e-07-1.7286389774425334e-07j), (-0.00021809927451097013-1.815500048451465e-08j), (5.181494868295275e-08-3.72789160535808e-08j), (-9.63506660095017e-06+2.583912750217391e-10j), (1.0209646738409882e-07-5.114100429859451e-08j), (-0.00013322023826150555-1.1279752988981709e-08j), (-1.1652358937796889e-07+6.896097769751654e-08j), (8.622012879344742e-05+7.1177525933400655e-09j), (-1.7002926922595202e-05-1.4538887436824952e-09j), (-1.1692571466015359e-08+9.592935144952016e-09j), (-1.3608230241037237e-05-1.3926051875559668e-09j), (-4.5444830719438895e-08+2.626495558746061e-08j), (5.7771112787393336e-05+4.826632614041623e-09j), (4.609161625113461e-08-2.8015327375819517e-08j), (-3.9399763510558495e-05-3.2581834259638328e-09j), (-2.4658220796723515e-09+1.3424337441524413e-09j), (8.787360519357727e-06+6.819684261005493e-10j), (-6.131839033559945e-10-1.4160053666866053e-10j), (1.2453084105155888e-05+1.093940575409477e-09j), (1.9461197941269133e-08-1.1743271569224036e-08j), (-2.0758351335160712e-05-1.7169175579067622e-09j), (-1.5067321538502558e-08+9.24806398014576e-09j), (7.727580546382549e-06+6.345083700432985e-10j)]"
C8B,"[(-0.08986276301340863+5.9504149360515655e-06j), (0.005634989316585192+8.372649528954425e-07j), (0.00127213353824687+3.0088784348452265e-07j), (0.019743484163973698-1.2740571735661837e-06j), (-0.0016127329797952085-1.5543881802497166e-07j), (0.00015376298785814129-5.026764890547599e-09j), (-0.00067424455486227-7.298761027537776e-08j), (-0.006874994668310399+4.4877493128067576e-07j), (0.0005715082533327607+4.907804628970928e-08j), (0.00014958652413174422+8.735880814893762e-09j), (-0.001205653817221431+7.835445653361927e-08j), (0.0003048657272258087+2.719057472372864e-08j), (0.00264211269493516-1.7286389772256633e-07j), (-0.00021812586758358736-1.8155000444150318e-08j), (0.0005685154981494932-3.72789159945192e-08j), (-9.640941612617016e-06+2.5839123895782084e-10j), (0.0007820569284244733-5.114100428840183e-08j), (-0.00013323483580530854-1.1279752979565896e-08j), (-0.0010535249196116621+6.896097772077096e-08j), (8.623302392331853e-05+7.117752609350849e-09j), (-1.7003598720022267e-05-1.45388874369635e-09j), (-0.00014632121979178217+9.592935131466605e-09j), (-1.3607717916093746e-05-1.3926051609749692e-09j), (-0.0004012897995525792+2.6264955584671473e-08j), (5.7779031858495385e-05+4.826632624839924e-09j), (0.00042794489174774724-2.8015327331849944e-08j), (-3.940677569747022e-05-3.258183367571938e-09j), (-2.0507178364289767e-05+1.342433703574041e-09j), (8.788653843954781e-06+6.819684469205235e-10j), (2.1312070789855437e-06-1.4160051166990504e-10j), (1.245417596432097e-05+1.0939406077365413e-09j), (0.00017938661228620274-1.1743271535278608e-08j), (-2.0761847723404074e-05-1.716917547513082e-09j), (-0.00014126360451099067+9.248064000470826e-09j), (7.729086737447138e-06+6.345083354649251e-10j)]"
C12_b,"[(0.2500003243509763+1.186807597608691e-17j), (-0.14012407446552078-7.697835424647081e-18j), (-0.05017111329998849-3.2682830989919577e-17j), (2.1294854821550364e-08+1.204057334521988e-18j), (0.02572815679354365+2.4367443826611712e-17j), (-5.3243243934928104e-08+7.799451743405645e-17j), (0.011811589526586683-7.342759213158079e-17j), (-5.4456252388127525e-08+3.92456437195825e-17j), (-0.008464294107481415+3.67544536472586e-17j), (-0.0016894169057302868+1.732136757876526e-17j), (9.327399032774967e-09-3.490217870725127e-17j), (-0.0046555839405295505-6.2341624917916505e-19j), (3.6773410601421675e-08+5.034880470945931e-18j), (0.0031767744753525414-6.125075951548746e-17j), (7.1962056378016045e-09-5.533657017942629e-17j), (-1.282730808504362e-06+5.859435115926348e-17j), (4.004061853527166e-09-3.5428906641809724e-18j), (0.001969097714911373-2.5512632371299526e-18j), (-2.037641531663572e-08-5.416521086026091e-17j), (-0.00125101919178171-2.797919231370405e-17j), (0.00025533991621786724+6.089694305023574e-17j), (-4.7411594885514585e-09-3.3699159484398036e-17j), (0.00023653277027778678-2.5224641169233064e-17j), (-5.074288507238066e-09-1.843642152262482e-17j), (-0.0008473867995243322-3.9633509242710244e-17j), (1.0305625830280114e-08-9.589765403220204e-17j), (0.0005733005258841547-1.0948747876209086e-16j), (8.711466653095494e-10+7.081414218128822e-17j), (-0.00012136796444225972-4.992751004295748e-17j), (1.6123473828973259e-09-2.1091182838768326e-17j), (-0.00019103136605121168-1.0320588242525297e-16j), (3.6678704788994765e-09-7.305198883304372e-17j), (0.00030204206038930725-2.421158976431692e-17j), (-4.066019990782069e-09-1.403165663663912e-17j), (-0.00011172675436007506+3.658165892601872e-17j)]"
C12_v,"[(-0.04297687354283844-4.310507375829152e-05j), (-0.00011438895599314277+9.352409377248392e-06j), (-5.088378993526162e-05+3.3971351360834506e-06j), (0.004620123845467227+9.097466988240844e-07j), (8.810989282007078e-06-1.6505460507078346e-06j), (7.328467334272278e-05+1.6364830379141057e-07j), (4.998935418669014e-06-7.519463494007578e-07j), (-0.001410548750916668-1.5216515488657505e-07j), (-1.4687891938015529e-06+5.51815609695587e-07j), (3.850210238489519e-07+1.1440175400446614e-07j), (-0.00022944253259941908-3.6804001407285185e-08j), (-8.93199457238004e-07+3.0312095444751276e-07j), (0.0005249763238626343+4.683673675596832e-08j), (4.009135222771172e-07-2.0780338072045475e-07j), (0.00011329380168349738+7.799401917884262e-09j), (-1.1866805169169106e-07-4.725011755731836e-10j), (0.00014837817294423137+1.4777450085813178e-08j), (2.567939404503461e-07-1.2877744618324353e-07j), (-0.00020732819083133392-1.749151731926398e-08j), (-1.4081504644069953e-07+8.18903284613541e-08j), (2.5845413182629283e-08-1.675041257393275e-08j), (-3.145885247714396e-05-1.906297353167231e-09j), (4.3931988158449856e-08-1.5424534121944486e-08j), (-7.660423983069965e-05-6.752221313900118e-09j), (-9.627724303497148e-08+5.5466676004985046e-08j), (8.38330926355699e-05+6.969751522729832e-09j), (6.200051497152948e-08-3.7534080736516465e-08j), (-3.0389148208255304e-06-3.4499530731151085e-10j), (-1.0292848287149151e-08+7.957223973731237e-09j), (1.8669041769370905e-06-4.445121576965467e-11j), (-2.3040014028700558e-08+1.2500513653133187e-08j), (3.465918782418338e-05+2.929674709193799e-09j), (3.28861465025053e-08-1.977427441149422e-08j), (-2.7706918401783648e-05-2.2887529861325297e-09j), (-1.1980689029648251e-08+7.314981857669579e-09j)]"
C12,"[(0.20702345080813786-4.310507375827966e-05j), (-0.14023846342151391+9.352409377240694e-06j), (-0.05022199708992375+3.397135136050768e-06j), (0.004620145140322048+9.097466988252885e-07j), (0.025736967782825658-1.6505460506834672e-06j), (7.323143009878785e-05+1.636483038694051e-07j), (0.011816588462005352-7.519463494741854e-07j), (-0.001410603207169056-1.5216515484732942e-07j), (-0.008465762896675217+5.518156097323414e-07j), (-0.0016890318847064378+1.1440175402178752e-07j), (-0.0002294332052003863-3.680400144218736e-08j), (-0.004656477139986789+3.0312095444688934e-07j), (0.0005250130972732358+4.6836736761003205e-08j), (0.0031771753888748186-2.078033807817055e-07j), (0.00011330099788913518+7.799401862547692e-09j), (-1.401398860196053e-06-4.725011169788324e-10j), (0.0001483821770060849+1.4777450082270287e-08j), (0.0019693545088518235-1.287774461857948e-07j), (-0.00020734856724665055-1.749151737342919e-08j), (-0.0012511600068281508+8.18903284333749e-08j), (0.00025536576163104986-1.6750412513035806e-08j), (-3.146359363663251e-05-1.9062973868663905e-09j), (0.00023657670226594522-1.5424534147169127e-08j), (-7.66093141192069e-05-6.752221332336539e-09j), (-0.0008474830767673671+5.5466675965351534e-08j), (8.384339826140018e-05+6.969751426832178e-09j), (0.0005733625263991262-3.7534080846003944e-08j), (-3.0380436741602207e-06-3.4499523649736867e-10j), (-0.00012137825729054686+7.957223923803727e-09j), (1.8685165243199879e-06-4.445123686083751e-11j), (-0.00019105440606524037+1.2500513549927304e-08j), (3.466285569466228e-05+2.9296746361418103e-09j), (0.00030207494653580974-1.977427443570581e-08j), (-2.771098442177443e-05-2.2887530001641864e-09j), (-0.0001117387350491047+7.3149818942512375e-09j)]"
Cmut1_b,"[(-0.2655624114023618+2.3438256175424382e-17j), (-0.3608755321242301-2.063977635517816e-18j), (-0.3591414123514477-7.65360081108322e-18j), (-0.3592002351487584-1.064137748890034e-19j), (-0.359416704708744-8.801364753696896e-19j), (-0.35920023335381+1.2578225147588144e-19j), (-0.3592234268273184+1.223676628330666e-18j), (-0.3592002350466101+1.281831558469982e-18j), (-0.35924182429415724+5.00742129359621e-19j), (-0.3592031728855195-3.284613493537446e-20j), (-0.35920023322275735-1.6893181194237141e-19j), (-0.35920966243739283+3.484310815952961e-19j), (-0.3592002337561995-6.693036249466316e-20j), (-0.35920871752775435+8.491575008452742e-20j), (-0.35920023328798745+1.5450915459467988e-19j), (-0.3592002324056755-3.926926727274352e-20j), (-0.35920023328220274+1.2601703638382644e-20j), (-0.35920300284633677-6.049483277073923e-20j), (-0.3592002333818051-3.028888658058905e-19j), (-0.3592019955188215-6.860902631635749e-20j), (-0.35920023441211363-1.4413537504080512e-19j), (-0.3592002332719829-2.9189725067360256e-20j), (-0.3592002046793253+1.2128011901439932e-20j), (-0.3592002332779411-3.6601585872791975e-20j), (-0.3592009420783539+5.2438421886382526e-20j), (-0.35920023329246215+2.286276409913759e-19j), (-0.359200705019753+1.9107221825029807e-19j), (-0.35920023326785144+2.7006129821731956e-21j), (-0.35920024892842656-2.1399945161597855e-20j), (-0.3592002332680396+1.949868466355151e-21j), (-0.35920025096447417+2.9633649171070726e-21j), (-0.3592002332714143+7.021629808542339e-20j), (-0.3592003547164538+3.732009151823584e-20j), (-0.359200233271248-1.1670445483200376e-20j), (-0.3592002537401482-1.592918474835781e-20j)]"
Cmut1_v,"[(-3.7097517489542226e-05-2.02289472974654e-06j), (1.6344353199042082e-06+3.6153104282527727e-08j), (1.4273865827442652e-07+9.573419522978123e-09j), (-3.1815723385524573e-07+4.493916320008408e-09j), (1.600582591161462e-07-3.836943539901599e-09j), (2.2708559894548403e-09-1.079526021621171e-10j), (3.610736041323631e-08-5.774726379036973e-10j), (-3.8410000335918005e-08+1.264685819078698e-09j), (2.1183608285562733e-08-6.599355270837952e-10j), (2.480318796565247e-09-5.212356054871945e-11j), (-7.855265865788873e-10+2.8225358303634578e-11j), (6.941595501391583e-09-1.9034959313126936e-10j), (-5.676296549330271e-09+2.0409692102479497e-10j), (3.245926783961788e-09-1.0268299286794534e-10j), (-1.313870920121966e-10+1.0166897848495974e-11j), (2.8205341610291934e-10+1.348125231425152e-13j), (-4.1171734872643466e-10+1.708276279203013e-11j), (1.3266697870727894e-09-3.898537863043593e-11j), (-8.893783256962188e-10+3.308532352511138e-11j), (5.337672737503481e-10-1.6351690926832535e-11j), (7.034712632703827e-11-6.842997154902545e-13j), (2.0492453688877002e-11+6.843537683829554e-13j), (7.245021881582352e-11-4.61257071555068e-13j), (-1.0932058300162331e-10+4.718835115936623e-12j), (2.5553045339134956e-10-7.47448813463235e-12j), (-1.4313826240314203e-10+5.485162536900847e-12j), (1.107995428556623e-10-3.471205122896183e-12j), (1.1201577885004878e-11+1.0210777373031082e-14j), (1.5063248508024187e-11-1.6217717172849192e-13j), (1.0539984818443345e-11-2.302057866604098e-15j), (2.2892513769177258e-11-3.683331785926286e-13j), (-2.0100711634761397e-11+9.526364630571201e-13j), (3.888792796318244e-11-9.528205588921058e-13j), (-1.3602480266950636e-11+5.925667687429853e-13j), (9.390399850048181e-12-1.2947771886938564e-13j)]"
Cmut1,"[(-0.26559950891985135-2.022894729723102e-06j), (-0.3608738976889102+3.615310428046375e-08j), (-0.3591412696127894+9.573419515324522e-09j), (-0.3592005533059922+4.493916319901995e-09j), (-0.3594165446504849-3.8369435407817356e-09j), (-0.359200231082954-1.0795260203633485e-10j), (-0.35922339071995796-5.774726366800207e-10j), (-0.35920027345661043+1.2646858203605295e-09j), (-0.35924180311054893-6.59935526583053e-10j), (-0.3592031704052007-5.2123560581565586e-11j), (-0.35920023400828394+2.8225358134702768e-11j), (-0.3592096554957973-1.9034959278283827e-10j), (-0.35920023943249607+2.040969209578646e-10j), (-0.35920871428182755-1.0268299278302959e-10j), (-0.3592002334193745+1.0166898003005128e-11j), (-0.35920023212362207+1.3481248387324792e-13j), (-0.35920023369392007+1.7082762804631833e-11j), (-0.359203001519667-3.898537869093076e-11j), (-0.35920023427118347+3.308532322222251e-11j), (-0.35920199498505423-1.635169099544156e-11j), (-0.3592002343417665-6.842998596256296e-13j), (-0.3592002332514905+6.843537391932304e-13j), (-0.3592002046068751-4.612570594270562e-13j), (-0.3592002333872617+4.718835079335037e-12j), (-0.35920094182282347-7.474488082193928e-12j), (-0.3592002334356004+5.485162765528488e-12j), (-0.35920070490895345-3.4712049318239646e-12j), (-0.35920023325664985+1.0210780073644064e-14j), (-0.35920024891336333-1.621771931284371e-13j), (-0.35920023325749967-2.3020559167356318e-15j), (-0.35920025094158164-3.683331756292637e-13j), (-0.359200233291515+9.526365332734182e-13j), (-0.35920035467756584-9.528205215720144e-13j), (-0.3592002332848505+5.925667570725399e-13j), (-0.3592002537307578-1.294777347985704e-13j)]"
