Key,Values
C8A_v,"[(-4.0193275444391016e-05+1.6231776583553256e-05j), (0.005310516021811394-4.2126445399281797e-07j), (0.0004826279382189094+1.8707582772978745e-07j), (4.164353120775961e-06-6.169105296559901e-06j), (-0.002000997063789191+4.5052613458911767e-07j), (-2.871435508747796e-07+1.871243271239615e-06j), (-0.000340282661612136+4.1078393605278404e-08j), (-1.569223074401545e-06+3.6150535824520656e-06j), (0.0010612655641712258-3.241647833343424e-07j), (0.00018460838832537653-7.10422637041193e-08j), (2.490290958151398e-07-7.157283335861315e-07j), (0.00025885067448727796-7.947801446942552e-08j), (9.200707994829417e-07-2.309855464196691e-06j), (-0.0006674920877237079+2.3462947290242522e-07j), (-8.946838362592281e-08+6.641813745551044e-08j), (-0.00011664223169793381+4.882226298624298e-08j), (-1.5592925994221502e-07+2.575386188071614e-07j), (-0.0002059784966869482+7.774101989064207e-08j), (-6.150659358490297e-07+1.4992970312969205e-06j), (0.0004672939042521308-1.7763236210800051e-07j), (5.915904912855316e-05-2.3026504294133745e-08j), (-2.4345703861046988e-08+1.1852225263686134e-07j), (7.297623208723321e-05-2.921621606346181e-08j), (6.34454229729009e-08-4.838422287794043e-08j), (0.00017370590062809995-6.987829103828745e-08j), (4.0092463867938274e-07-9.340105838990933e-07j), (-0.0003369147156154616+1.344151410329953e-07j), (8.868147184948674e-08-1.8671090034438384e-07j), (-2.9209458883509507e-05+9.267913633600878e-09j), (7.761794069521994e-08-1.7568693191722783e-07j), (-4.9795111940351127e-05+1.7589340889191294e-08j), (-3.1413573297514313e-09-4.892026052595285e-08j), (-0.0001763602741938692+7.172000212554978e-08j), (-2.3742804599359702e-07+5.219269337914725e-07j), (0.0001623909956245109-6.136300176624958e-08j)]"
C8A,"[(-0.09701861794002471+1.6231776583537274e-05j), (0.005310236902661886-4.2126445404546567e-07j), (0.0004830951404261619+1.8707582773363835e-07j), (0.02928447735580124-6.169105296544318e-06j), (-0.0020005810970254575+4.505261345673906e-07j), (-0.006868224178165586+1.871243271156488e-06j), (-0.00034056691000245777+4.1078393650226465e-08j), (-0.015522260555842196+3.6150535824399954e-06j), (0.0010608392403324296-3.241647833581396e-07j), (0.00018466713979542088-7.104226369943871e-08j), (0.002479389069987495-7.157283335728137e-07j), (0.0002589737426541613-7.947801446731315e-08j), (0.009490985397406901-2.309855464168217e-06j), (-0.0006671003031107049+2.3462947293966073e-07j), (-0.0001596947555568708+6.641813751912209e-08j), (-0.00011660089588810311+4.8822262946356053e-08j), (-0.0008470688067762007+2.575386188078233e-07j), (-0.00020599673547883523+7.77410199021119e-08j), (-0.006027707989162993+1.499297031313638e-06j), (0.00046695742394838437-1.7763236208785931e-07j), (5.9082931657039684e-05-2.302650429910869e-08j), (-0.0004853698709814118+1.1852225263268406e-07j), (7.289499371809828e-05-2.92162160264386e-08j), (0.0001135775994979017-4.838422288447308e-08j), (0.00017364732033846796-6.987829104195581e-08j), (0.003712829399343566-9.340105838513605e-07j), (-0.00033665790441902434+1.3441514110296655e-07j), (0.0007231194947526732-1.8671090039847878e-07j), (-2.912973603083389e-05+9.267913672118522e-09j), (0.0006844092519168128-1.7568693189666682e-07j), (-4.9686683059357657e-05+1.7589340920262584e-08j), (0.0002247258852282582-4.8920260492581516e-08j), (-0.00017622218902039148+7.172000211976543e-08j), (-0.00205664861356583+5.21926933805475e-07j), (0.00016217347326888683-6.136300178528666e-08j)]"
C8B_b,"[(-0.09697842466458031-1.5981757909587436e-17j), (-2.79119149508337e-07-5.264772929777879e-17j), (4.6720220725251324e-07+3.850908091083667e-18j), (0.029280313002680462+1.5583205856284167e-17j), (4.1596676373336467e-07-2.1727086820577655e-17j), (-0.006867937034614711-8.31268830560371e-17j), (-2.8424839032179836e-07+4.4948061509240536e-17j), (-0.015520691332767796-1.2070090366233645e-17j), (-4.263238387962939e-07-2.3797228406845814e-17j), (5.875147004434917e-08+4.680578654361325e-18j), (0.00247914004089168+1.3317759460950011e-17j), (1.230681668833134e-07+2.1123700432064846e-18j), (0.009490065326607419+2.847436057327075e-17j), (3.917846130028941e-07+3.7235524360329986e-17j), (-0.00015960528717324487+6.361164634978484e-17j), (4.133580983070852e-08-3.9886927737160145e-17j), (-0.0008469128775162586+6.61926193868247e-19j), (-1.8238791887046828e-08+1.146982590506855e-17j), (-0.006027092923227144+1.671755167212853e-17j), (-3.364803037464214e-07+2.0141189474295873e-17j), (-7.611747151347921e-08-4.974943804849082e-18j), (-0.00048534552527755077-4.177289357848719e-18j), (-8.123836913493041e-08+3.702321217718248e-17j), (0.00011351415407492881-6.532647881453345e-18j), (-5.8580289631975334e-08-3.668372881366033e-18j), (0.0037124284747048868+4.773281411385796e-17j), (2.568111964372479e-07+6.997124611392765e-17j), (0.0007230308132808237-5.409495038032701e-17j), (7.972285267561492e-08+3.851764407097837e-17j), (0.0006843316339761175+2.056101409064942e-17j), (1.0842888099346688e-07+3.1071288705019374e-17j), (0.00022472902658558796+3.3371329358964733e-17j), (1.3808517347770445e-07-5.784352664856198e-18j), (-0.002056411185519836+1.4002497667245118e-17j), (-2.1752235562406605e-07-1.903708205576942e-17j)]"
C8B_v,"[(-3.9857742078338274e-05+1.6365081110739646e-05j), (0.005310354751220433-4.2423809668413694e-07j), (0.00048265104361479836+1.8741495112577293e-07j), (4.042930374640275e-06-6.241521589521132e-06j), (-0.0020008728126784383+4.525891686606247e-07j), (-2.902610393058638e-07+1.9003128938015269e-06j), (-0.0003402737652298523+4.1221547408295366e-08j), (-1.5061740917730764e-06+3.662908129250398e-06j), (0.0010611753952787571-3.256746666338217e-07j), (0.0001845907837376456-7.133747054713525e-08j), (2.6311291760948893e-07-7.281870098220366e-07j), (0.0002588321807849367-7.980310550165346e-08j), (8.836746832572072e-07-2.3424301125132386e-06j), (-0.0006674250975575523+2.3576886324024354e-07j), (-1.005873650721654e-07+6.816055352037982e-08j), (-0.00011662777335130096+4.906237467291896e-08j), (-1.6785516724915113e-07+2.624738801058007e-07j), (-0.0002059587070451098+7.809509209406204e-08j), (-5.931241642693534e-07+1.521207383464152e-06j), (0.00046724237684620104-1.785228137150422e-07j), (5.915115335220415e-05-2.3152373624763158e-08j), (-1.864255294442232e-08+1.20143754484355e-07j), (7.296660259236971e-05-2.937123458786445e-08j), (7.195006756210215e-08-4.965250621360324e-08j), (0.00017368695466593706-7.021750820951556e-08j), (3.880084262395289e-07-9.47936045835086e-07j), (-0.0003368760246980167+1.350991785413761e-07j), (8.714418035168611e-08-1.8962721467120285e-07j), (-2.920581753814697e-05+9.321333814583269e-09j), (7.471883563450151e-08-1.783940219610202e-07j), (-4.9788639832329024e-05+1.7686973280395913e-08j), (-9.428901516354345e-09-4.942251952995734e-08j), (-0.00017633936262072362+7.208588250023931e-08j), (-2.3136367051025297e-07+5.298405606884762e-07j), (0.00016237228958554736-6.16813321204456e-08j)]"
C8B,"[(-0.09701828240665865+1.6365081110723664e-05j), (0.005310075632070924-4.2423809673678464e-07j), (0.00048311824582205086+1.8741495112962383e-07j), (0.029284355933055103-6.241521589505549e-06j), (-0.002000456845914705+4.5258916863889763e-07j), (-0.006868227295654016+1.9003128937183999e-06j), (-0.0003405580136201741+4.122154745324343e-08j), (-0.015522197506859568+3.662908129238328e-06j), (0.0010607490714399609-3.256746666576189e-07j), (0.00018464953520768996-7.133747054245467e-08j), (0.0024794031538092898-7.281870098087189e-07j), (0.00025895524895182-7.98031054995411e-08j), (0.009490949001290676-2.3424301124847643e-06j), (-0.0006670333129445494+2.3576886327747905e-07j), (-0.00015970587453831704+6.816055358399146e-08j), (-0.00011658643754147026+4.906237463303203e-08j), (-0.0008470807326835077+2.624738801064626e-07j), (-0.00020597694583699685+7.809509210553188e-08j), (-0.006027686047391414+1.5212073834808694e-06j), (0.00046690589654245463-1.78522813694901e-07j), (5.907503588069067e-05-2.3152373629738104e-08j), (-0.00048536416783049517+1.2014375448017769e-07j), (7.288536422323479e-05-2.937123455084124e-08j), (0.00011358610414249092-4.965250622013589e-08j), (0.00017362837437630507-7.021750821318393e-08j), (0.003712816483131126-9.479360457873532e-07j), (-0.00033661921350157945+1.3509917861134735e-07j), (0.0007231179574611753-1.8962721472529779e-07j), (-2.9126094685471356e-05+9.321333853100912e-09j), (0.0006844063528117521-1.783940219404592e-07j), (-4.9680210951335554e-05+1.7686973311467203e-08j), (0.0002247195976840716-4.942251949658601e-08j), (-0.0001762012774472459+7.208588249445496e-08j), (-0.0020566425491903464+5.298405607024787e-07j), (0.0001621547672299233-6.168133213948268e-08j)]"
C12_b,"[(0.24999990315202966+1.7108569736031106e-17j), (-0.13539622332379986+6.884683795282953e-18j), (-0.045285735693834143-3.1380368465856794e-17j), (3.198014311397492e-07+3.947056488148363e-18j), (0.027519243339825295+2.6018311040810344e-17j), (-4.2543103291721154e-08+9.091885267562902e-17j), (0.009370824676189656-7.106945240642482e-17j), (-1.71537298452874e-07+3.405656106602505e-17j), (-0.012061252012320663+3.995285005609084e-17j), (-0.0020692622400045046+2.2578461863183832e-17j), (-6.109294352310929e-08-3.4673154729511875e-17j), (-0.004398398842784826+4.2690460541616737e-19j), (7.02901494153161e-08-2.1462028173300856e-19j), (0.00692594480676084-5.789975764965113e-17j), (6.530561822886794e-08-6.744225644558421e-17j), (0.0009872763509245406+6.114900252818245e-17j), (6.492681571897848e-08-4.632373557697015e-18j), (0.0027295736799389475-6.3696877633523385e-18j), (-2.151477210845738e-08-5.012527153849703e-17j), (-0.004629328897044649-2.82841241747156e-17j), (-0.000407265524447629+5.594755442912442e-17j), (-3.629717807534367e-08-3.1878399298548363e-17j), (-0.0005344126147427937-2.5319508859325546e-17j), (-4.9628569550420934e-08-2.012090370255638e-17j), (-0.001976421267861681-4.166799313242088e-17j), (-1.642234401920003e-10-9.957567126688845e-17j), (0.0033120345783701852-1.1462049842245192e-16j), (9.195941746017846e-09+7.641321089999331e-17j), (0.00016255038198400296-5.732718987017105e-17j), (1.8765810784561855e-08-1.820046825289407e-17j), (0.00031331292736293313-1.0789166868946376e-16j), (3.908889590840345e-08-7.019830874512582e-17j), (0.0017586166771304328-2.969358699894675e-17j), (1.05940174751758e-08-2.179020215516392e-17j), (-0.0014459267566025878+4.5428071027142636e-17j)]"
C12_v,"[(-0.03728593808411-5.168911768159496e-06j), (-7.205784464723085e-05+2.012534257398372e-05j), (-3.2151712753726764e-05+5.764809261658273e-06j), (0.003451864234628982+2.574159019322409e-07j), (5.190260092738023e-06-5.108103428220858e-06j), (-1.3328996679984372e-05+1.9819035124768043e-07j), (2.5570155913086564e-06-1.398536776453636e-06j), (-0.0010211634867428295+8.79617303881209e-08j), (-1.2983045498522968e-06+2.610396236518385e-06j), (1.2144625712883357e-07+5.062047415254354e-07j), (-1.3465830497424321e-05-6.061962157966803e-08j), (-5.560524390550961e-07+8.470084034866044e-07j), (0.0004466456542478203-9.127230500382265e-08j), (6.100097272519602e-07-1.6211168657746575e-06j), (1.0482974058032541e-05+3.575757989310101e-09j), (-2.071425160600681e-08-2.732493246855914e-07j), (9.206178189619353e-06+1.78690523461421e-08j), (2.1252102666878843e-07-6.014040369602833e-07j), (-0.00023247077953045034+6.485983965957223e-08j), (-4.282825943144764e-07+1.1305728948220192e-06j), (-4.947831946931565e-08+1.1675174235865408e-07j), (-1.3716409365668668e-05+5.847456269265943e-09j), (-3.921160013031444e-08+1.5198971665466743e-07j), (-9.091475911973934e-06-3.764146312392135e-09j), (-1.5383723152294837e-07+4.6798196400899567e-07j), (0.00012772481507089387-4.137550998153476e-08j), (3.269931853762627e-07-8.241673001888121e-07j), (1.7917144555596275e-05-8.496117066067782e-09j), (3.989052240150572e-08-4.6715713112581224e-08j), (1.628002660321437e-05-8.063823688926006e-09j), (5.103637114012168e-08-8.975128810706056e-08j), (9.206364181269027e-06-1.745267662222844e-09j), (1.784657569644254e-07-4.3791219844645435e-07j), (-6.556062751341353e-05+2.3283071788737103e-08j), (-1.6596008166320696e-07+3.665688566124396e-07j)]"
C12,"[(0.21271396506791967-5.168911768142388e-06j), (-0.13546828116844709+2.0125342573990606e-05j), (-0.04531788740658787+5.764809261626893e-06j), (0.0034521840360601215+2.57415901936188e-07j), (0.027524433599918033-5.10810342819484e-06j), (-1.3371539783276094e-05+1.9819035133859928e-07j), (0.009373381691780964-1.3985367765247054e-06j), (-0.0010213350240412824+8.796173042217746e-08j), (-0.012062550316870516+2.6103962365583378e-06j), (-0.0020691407937473757+5.062047415480139e-07j), (-1.352692344094743e-05-6.061962161434119e-08j), (-0.004398954895223881+8.470084034870313e-07j), (0.00044671594439723563-9.127230500403727e-08j), (0.006926554816488092-1.6211168658325573e-06j), (1.054827967626141e-05+3.575757921867845e-09j), (0.0009872556366729345-2.732493246244424e-07j), (9.271105005338332e-06+1.7869052341509728e-08j), (0.002729786200965616-6.01404036966653e-07j), (-0.0002324922943025588+6.485983960944697e-08j), (-0.004629757179638963+1.130572894793735e-06j), (-0.00040731500276709834+1.1675174241460164e-07j), (-1.3752706543744011e-05+5.847456237387544e-09j), (-0.000534451826342924+1.5198971662934792e-07j), (-9.141104481524355e-06-3.764146332513039e-09j), (-0.001976575105093204+4.679819639673277e-07j), (0.0001277246508474537-4.1375510081110434e-08j), (0.0033123615715555613-8.241673003034326e-07j), (1.7926340497342294e-05-8.496116989654571e-09j), (0.00016259027250640446-4.6715713169908414e-08j), (1.6298792413998932e-05-8.063823707126474e-09j), (0.00031336396373407327-8.975128821495223e-08j), (9.24545307717743e-06-1.7452677324211528e-09j), (0.0017587951428873973-4.3791219847614794e-07j), (-6.555003349593836e-05+2.32830717669469e-08j), (-0.001446092716684251+3.665688566578677e-07j)]"
Cmut1_b,"[(-0.2876659607271309+2.3174182233426217e-17j), (-0.3888176480957102+1.6982209119285875e-17j), (-0.3879182421186641-5.237346727335569e-18j), (-0.3879137392254071-6.113590579567177e-19j), (-0.38804621884708923-3.646781988026324e-19j), (-0.3879137001027768+2.976236675614837e-18j), (-0.38791550821342013+1.3630040479407674e-18j), (-0.38791371056261253+2.252770647541484e-18j), (-0.38795743961507545+8.936872011464363e-19j), (-0.38791388721793923-4.4736187292833176e-20j), (-0.38791369779234447+3.8079360227515314e-19j), (-0.38791492674856826+2.007115276739258e-19j), (-0.3879137017128409-1.0137655722709869e-19j), (-0.38793399046715094-6.053716137727117e-20j), (-0.38791369847776697-2.971800984420658e-19j), (-0.3879139294220832-2.9932942490921888e-19j), (-0.3879136982618793-1.3898245161415882e-19j), (-0.38791492383078335-2.0841984730412255e-19j), (-0.38791369926361075-1.5208968994081105e-18j), (-0.38792488430223837-4.650045919377216e-19j), (-0.3879138333940621+1.544730291702972e-19j), (-0.38791369869898035-1.463993969127089e-19j), (-0.38791391349674925-1.7730099823259514e-19j), (-0.387913698551496-6.738106408200818e-20j), (-0.3879150699904886+1.4286693323691173e-19j), (-0.3879136986554211+1.6480221610975532e-18j), (-0.38792005298505594+9.280089819313775e-19j), (-0.3879136986863126-3.4328403509717813e-19j), (-0.38791376518545145-5.304197526513593e-20j), (-0.3879136987058433-6.460451146485838e-20j), (-0.3879138827080633-7.407310860139315e-20j), (-0.38791369864724884-1.305798405957066e-19j), (-0.3879155201197953-3.751424879476984e-20j), (-0.38791369855158886-3.302251112839891e-19j), (-0.3879158923823403-3.63812232346881e-19j)]"
Cmut1_v,"[(-5.631116294198442e-05-5.129257530559867e-07j), (-3.027820058154341e-07-5.308327518554572e-07j), (8.6325787390673e-08+5.590162761781964e-09j), (1.4230956447123652e-07+1.377509599536738e-07j), (-2.474523330985885e-07-2.196266228153855e-07j), (2.099180231933773e-08+2.484957964223706e-08j), (-3.619135321470764e-08-7.43429721029949e-09j), (7.0471219978843e-08+6.781799588943318e-08j), (-7.204350288911047e-08-9.809765802961305e-08j), (3.891701128155618e-09-4.523310342782466e-09j), (-6.8068147453469096e-09+4.989997508656722e-09j), (-1.055153474165102e-08-7.509706447320835e-09j), (1.935439890714482e-08+3.2594154147507846e-08j), (-2.4853961403933025e-08-5.030097812221013e-08j), (-5.7849623770765494e-09+2.785255433093911e-10j), (3.980825860889462e-09-2.109215375307745e-09j), (-4.84787131884132e-09+1.0300882002173046e-09j), (-3.885854651986696e-09-6.038848515574886e-09j), (5.379930469066447e-09+1.5280958729261793e-08j), (-1.0044026393723826e-08-2.866451058456156e-08j), (2.658648987129923e-09-4.974046613348342e-10j), (-3.799880294898609e-09+1.4085225637899166e-10j), (2.4552221189702636e-09-7.853742958552784e-10j), (-3.0678428329323387e-09+2.730986156255996e-10j), (-1.4784131508394686e-09-4.6102429661096536e-09j), (1.2686907028280125e-09+6.5972586938657965e-09j), (-4.171572076945261e-09-1.6277030312315017e-08j), (-2.8866298245989666e-09+2.554977382815131e-10j), (1.633456884703999e-09-1.0281270598563005e-10j), (-2.84277711372519e-09+2.3049865425138778e-10j), (1.6089909909984088e-09-3.0309899207989847e-10j), (-2.229534082654111e-09+2.0863065765903275e-10j), (-6.018034958340033e-10-4.699110193078618e-09j), (-2.4876265030484614e-10+2.5731868317634577e-09j), (-6.166282020129238e-10-3.507005263951854e-09j)]"
Cmut1,"[(-0.2877222718900729-5.129257530328125e-07j), (-0.388817950877716-5.30832751838475e-07j), (-0.3879181557928767+5.590162756544617e-09j), (-0.38791359691584265+1.3775095995306245e-07j), (-0.38804646629942235-2.1962662281575018e-07j), (-0.3879136791109745+2.4849579645213294e-08j), (-0.3879155444047733-7.434297208936486e-09j), (-0.38791364009139256+6.781799589168596e-08j), (-0.38795751165857834-9.809765802871937e-08j), (-0.3879138833262381-4.5233103428272024e-09j), (-0.3879137045991592+4.989997509037515e-09j), (-0.387914937300103-7.509706447120123e-09j), (-0.387913682358442+3.259415414740647e-08j), (-0.3879340153211123-5.030097812227067e-08j), (-0.38791370426272936+2.78525543012211e-10j), (-0.38791392544125736-2.1092153756070745e-09j), (-0.38791370310975065+1.0300882000783222e-09j), (-0.387914927716638-6.038848515783306e-09j), (-0.3879136938836803+1.5280958727740896e-08j), (-0.38792489434626476-2.8664510585026564e-08j), (-0.38791383073541313-4.974046611803612e-10j), (-0.38791370249886065+1.4085225623259227e-10j), (-0.3879139110415271-7.853742960325794e-10j), (-0.3879137016193388+2.7309861555821855e-10j), (-0.38791507146890175-4.610242965966786e-09j), (-0.38791369738673037+6.597258695513819e-09j), (-0.38792005715662803-1.6277030311387007e-08j), (-0.3879137015729424+2.5549773793822907e-10j), (-0.3879137635519946-1.0281270603867203e-10j), (-0.3879137015486204+2.3049865418678327e-10j), (-0.3879138810990723-3.0309899215397156e-10j), (-0.3879137008767829+2.086306575284529e-10j), (-0.3879155207215988-4.699110193116133e-09j), (-0.38791369880035154+2.5731868314332327e-09j), (-0.3879158929989685-3.5070052643156662e-09j)]"
