Key,Values
G1a,"[(0.19395684932916063+3.196351581917487e-17j), (5.58238299016674e-07+1.0529545859555759e-16j), (-9.344044145050265e-07-7.701816182167335e-18j), (-0.058560626005360925-3.1166411712568334e-17j), (-8.319335274667293e-07+4.345417364115531e-17j), (0.013735874069229421+1.662537661120742e-16j), (5.684967806435967e-07-8.989612301848107e-17j), (0.03104138266553559+2.414018073246729e-17j), (8.526476775925878e-07+4.759445681369163e-17j), (-1.1750294008869834e-07-9.36115730872265e-18j), (-0.00495828008178336-2.6635518921900023e-17j), (-2.461363337666268e-07-4.224740086412969e-18j), (-0.018980130653214838-5.69487211465415e-17j), (-7.835692260057882e-07-7.447104872065997e-17j), (0.00031921057434648975-1.2722329269956968e-16j), (-8.267161966141704e-08+7.977385547432029e-17j), (0.0016938257550325171-1.323852387736494e-18j), (3.6477583774093657e-08-2.29396518101371e-17j), (0.012054185846454289-3.343510334425706e-17j), (6.729606074928428e-07-4.0282378948591747e-17j), (1.5223494302695843e-07+9.949887609698164e-18j), (0.0009706910505551015+8.354578715697438e-18j), (1.6247673826986081e-07-7.404642435436496e-17j), (-0.00022702830814985762+1.306529576290669e-17j), (1.1716057926395067e-07+7.336745762732066e-18j), (-0.0074248569494097735-9.546562822771591e-17j), (-5.136223928744958e-07-1.399424922278553e-16j), (-0.0014460616265616474+1.0818990076065402e-16j), (-1.5944570535122983e-07-7.703528814195674e-17j), (-0.001368663267952235-4.112202818129884e-17j), (-2.1685776198693375e-07-6.214257741003875e-17j), (-0.0004494580531711759-6.674265871792947e-17j), (-2.761703469554089e-07+1.1568705329712396e-17j), (0.004112822371039672-2.8004995334490237e-17j), (4.350447112481321e-07+3.807416411153884e-17j)]"
G1b,(-0.7758273973166432-2.213858664862914e-19j)
G1c,"[(0.4999998063040593+3.421713947206221e-17j), (-0.2707924466475997+1.3769367590565906e-17j), (-0.09057147138766829-6.276073693171359e-17j), (6.396028622794984e-07+7.894112976296727e-18j), (0.05503848667965059+5.203662208162069e-17j), (-8.508620658344231e-08+1.8183770535125805e-16j), (0.018741649352379312-1.4213890481284963e-16j), (-3.43074596905748e-07+6.81131221320501e-17j), (-0.024122504024641327+7.990570011218168e-17j), (-0.004138524480009009+4.5156923726367665e-17j), (-1.2218588704621858e-07-6.934630945902375e-17j), (-0.008796797685569652+8.538092108323347e-19j), (1.405802988306322e-07-4.292405634660171e-19j), (0.01385188961352168-1.1579951529930225e-16j), (1.3061123645773588e-07-1.3488451289116842e-16j), (0.001974552701849081+1.222980050563649e-16j), (1.2985363143795696e-07-9.26474711539403e-18j), (0.005459147359877895-1.2739375526704677e-17j), (-4.302954421691476e-08-1.0025054307699406e-16j), (-0.009258657794089298-5.65682483494312e-17j), (-0.000814531048895258+1.1189510885824885e-16j), (-7.259435615068734e-08-6.375679859709673e-17j), (-0.0010688252294855875-5.063901771865109e-17j), (-9.925713910084187e-08-4.024180740511276e-17j), (-0.003952842535723362-8.333598626484176e-17j), (-3.284468803840006e-10-1.991513425337769e-16j), (0.0066240691567403705-2.2924099684490384e-16j), (1.839188349203569e-08+1.5282642179998661e-16j), (0.0003251007639680059-1.146543797403421e-16j), (3.753162156912371e-08-3.640093650578814e-17j), (0.0006266258547258663-2.1578333737892752e-16j), (7.81777918168069e-08-1.4039661749025164e-16j), (0.0035172333542608657-5.93871739978935e-17j), (2.11880349503516e-08-4.358040431032784e-17j), (-0.0028918535132051756+9.085614205428527e-17j)]"
G1d,"[(0.19395684932916063+3.196351581917487e-17j), (5.58238299016674e-07+1.0529545859555759e-16j), (-9.344044145050265e-07-7.701816182167335e-18j), (-0.058560626005360925-3.1166411712568334e-17j), (-8.319335274667293e-07+4.345417364115531e-17j), (0.013735874069229421+1.662537661120742e-16j), (5.684967806435967e-07-8.989612301848107e-17j), (0.03104138266553559+2.414018073246729e-17j), (8.526476775925878e-07+4.759445681369163e-17j), (-1.1750294008869834e-07-9.36115730872265e-18j), (-0.00495828008178336-2.6635518921900023e-17j), (-2.461363337666268e-07-4.224740086412969e-18j), (-0.018980130653214838-5.69487211465415e-17j), (-7.835692260057882e-07-7.447104872065997e-17j), (0.00031921057434648975-1.2722329269956968e-16j), (-8.267161966141704e-08+7.977385547432029e-17j), (0.0016938257550325171-1.323852387736494e-18j), (3.6477583774093657e-08-2.29396518101371e-17j), (0.012054185846454289-3.343510334425706e-17j), (6.729606074928428e-07-4.0282378948591747e-17j), (1.5223494302695843e-07+9.949887609698164e-18j), (0.0009706910505551015+8.354578715697438e-18j), (1.6247673826986081e-07-7.404642435436496e-17j), (-0.00022702830814985762+1.306529576290669e-17j), (1.1716057926395067e-07+7.336745762732066e-18j), (-0.0074248569494097735-9.546562822771591e-17j), (-5.136223928744958e-07-1.399424922278553e-16j), (-0.0014460616265616474+1.0818990076065402e-16j), (-1.5944570535122983e-07-7.703528814195674e-17j), (-0.001368663267952235-4.112202818129884e-17j), (-2.1685776198693375e-07-6.214257741003875e-17j), (-0.0004494580531711759-6.674265871792947e-17j), (-2.761703469554089e-07+1.1568705329712396e-17j), (0.004112822371039672-2.8004995334490237e-17j), (4.350447112481321e-07+3.807416411153884e-17j)]"
G1f,"[(0.4999998063040593+3.421713947206221e-17j), (-0.2707924466475997+1.3769367590565906e-17j), (-0.09057147138766829-6.276073693171359e-17j), (6.396028622794984e-07+7.894112976296727e-18j), (0.05503848667965059+5.203662208162069e-17j), (-8.508620658344231e-08+1.8183770535125805e-16j), (0.018741649352379312-1.4213890481284963e-16j), (-3.43074596905748e-07+6.81131221320501e-17j), (-0.024122504024641327+7.990570011218168e-17j), (-0.004138524480009009+4.5156923726367665e-17j), (-1.2218588704621858e-07-6.934630945902375e-17j), (-0.008796797685569652+8.538092108323347e-19j), (1.405802988306322e-07-4.292405634660171e-19j), (0.01385188961352168-1.1579951529930225e-16j), (1.3061123645773588e-07-1.3488451289116842e-16j), (0.001974552701849081+1.222980050563649e-16j), (1.2985363143795696e-07-9.26474711539403e-18j), (0.005459147359877895-1.2739375526704677e-17j), (-4.302954421691476e-08-1.0025054307699406e-16j), (-0.009258657794089298-5.65682483494312e-17j), (-0.000814531048895258+1.1189510885824885e-16j), (-7.259435615068734e-08-6.375679859709673e-17j), (-0.0010688252294855875-5.063901771865109e-17j), (-9.925713910084187e-08-4.024180740511276e-17j), (-0.003952842535723362-8.333598626484176e-17j), (-3.284468803840006e-10-1.991513425337769e-16j), (0.0066240691567403705-2.2924099684490384e-16j), (1.839188349203569e-08+1.5282642179998661e-16j), (0.0003251007639680059-1.146543797403421e-16j), (3.753162156912371e-08-3.640093650578814e-17j), (0.0006266258547258663-2.1578333737892752e-16j), (7.81777918168069e-08-1.4039661749025164e-16j), (0.0035172333542608657-5.93871739978935e-17j), (2.11880349503516e-08-4.358040431032784e-17j), (-0.0028918535132051756+9.085614205428527e-17j)]"
G1a_,"[(0.20049555353273105+3.2848994421256926e-17j), (0.003338163411053186-6.295204266029314e-17j), (5.0164364925525714e-05+5.65686453259892e-17j), (-0.0634254283724397+3.341515453289132e-17j), (-0.0024077731195435922-2.338234450895496e-18j), (0.016976373810767408+1.7923089731937002e-16j), (-9.655260668532949e-05+7.789992609308349e-17j), (0.034698841145127765-5.0064989047858867e-17j), (0.0018132842556143872-3.5630147913514456e-17j), (4.556203994281132e-05-1.544011753378783e-17j), (-0.007087374198290673-2.6935285350345138e-17j), (0.0001396065125711497-3.538620242470522e-17j), (-0.021727933079210282-7.208849255143478e-17j), (-0.0014649126866794733-8.625567380408155e-18j), (0.001382382032139783-1.9323118689043248e-16j), (-0.0001168688793952504-8.82952684421115e-17j), (0.0030529931532948876-3.318244286940127e-17j), (-0.00022442560733644892-1.842521359469118e-17j), (0.014066826838080965-7.12004447856368e-17j), (0.0012081280208800123+3.0886763409064657e-17j), (0.0001654151068680944-3.028206492044438e-16j), (0.0005600818057189267-3.525364356608093e-17j), (0.0002010042630963486+5.279572842432604e-17j), (-0.0010762509068415224-1.5993292345417462e-17j), (0.0003469230445189895-7.146023096044158e-17j), (-0.008831048086865577-3.6112619461700195e-17j), (-0.000959278441090503+1.2360921205871456e-16j), (-0.0015219204601475689-7.849470615375691e-17j), (-0.00020463541526567037+1.0516312219795826e-16j), (-0.0012661777886455615-4.357688718552925e-17j), (-0.0002937155247364266-4.27034590482753e-17j), (0.00014163578028425098-2.2038036884355945e-17j), (-0.0005178676790021871+1.2061749168901237e-17j), (0.005037405825921042+2.1370535257045746e-19j), (0.0007585875317290749+1.1136166966154107e-16j)]"
G1b_,(-0.775827397316643-2.213858664862914e-19j)
G1c_,"[(-0.5000001936959406-2.976364845193679e-17j), (-0.2707924466475996-6.830473686658678e-18j), (-0.09057147138766812-1.0757887588322973e-16j), (6.396028623124891e-07-1.1763741388643186e-16j), (0.05503848667965058-6.435459871706635e-17j), (-8.508620625162154e-08-2.379862595129437e-16j), (0.018741649352379573-1.415425936179826e-16j), (-3.430745969035077e-07+8.008815630297617e-18j), (-0.02412250402464128+1.485356976305141e-17j), (-0.004138524480008757+1.1747917923716489e-16j), (-1.221858867360944e-07+1.0752692505271973e-16j), (-0.008796797685569685+8.795590124288655e-17j), (1.405802986633964e-07+7.812024399487577e-17j), (0.013851889613521375+2.7442247040170736e-17j), (1.3061123648694724e-07+2.818363133862878e-16j), (0.0019745527018493027+1.8184780938013123e-16j), (1.2985363136982306e-07+4.885521927129274e-17j), (0.005459147359877931+2.200930410145574e-17j), (-4.302954428299103e-08+1.1430883293188674e-16j), (-0.009258657794089208-1.0329736198355643e-16j), (-0.000814531048894597+6.43515173564387e-16j), (-7.259435597033472e-08+3.446418177525689e-16j), (-0.0010688252294855426+8.019707944603716e-18j), (-9.925713916770808e-08-1.6394057996310966e-19j), (-0.003952842535723478+4.090740715548306e-17j), (-3.2844677309989277e-10+6.029875350270654e-17j), (0.006624069156740262-1.8972521578959622e-16j), (1.839188341944342e-08+2.3814958121932136e-16j), (0.0003251007639677254+1.599198204416119e-18j), (3.753162139034809e-08+3.207567525719736e-17j), (0.000626625854725925+3.073713158996405e-17j), (7.817779161459854e-08+3.721638910766923e-17j), (0.003517233354260548-1.4303337160515017e-16j), (2.1188034855249202e-08-1.2977777251048585e-16j), (-0.002891853513205292-1.4815622687014418e-16j)]"
G1g,(-0.4999999914890273-1.6113228760325304e-17j)
G1h,(-0.5000000031127845-1.6108146562641778e-17j)
