C,full,bubble,vertex,vertex_T
C1,0.9043374382789195,0.9716982159717398,-0.06736077769282017,3.594394928521473e-05
C4,0.22810896204310913,0.2500000000000001,-0.021891037956890992,0.0003247205892361455
C5,0.20970404461300038,0.25,-0.04029595538699962,0.0
C6,0.26243529574813046,0.25,0.01243529574813045,0.0
C7,0.18692775925667865,0.25,-0.06307224074332136,0.0
C8A,-0.09087384958200662,-0.09087384958200712,4.979441160183537e-16,0.0
C8B,-0.09087384958200756,-0.09087384958200712,-4.49959487649441e-16,0.0
C9,-0.18174769916401423,-0.18174769916401423,0.0,0.0
C10,0.027856750539969062,0.0,0.027856750539969062,0.0
C11,-0.05273125113513008,0.0,-0.05273125113513008,0.0
C12,0.21105233041333502,0.24999999999999917,-0.03894766958666415,0.0
C13,0.5,0.5,0.0,0.0
Ct1,0.8546751251468373,0.8679435064413759,-0.01326838129453857,-8.427038084569463e-06
Ct2,0.8549697356253091,0.8679435064413777,-0.01297377081606869,-6.758057663596853e-06
Ctt,0.7858522529163593,0.7791050590154383,0.006747193900921041,6.070870891567352e-06
Cμ1,-0.5032533301155907,-0.5156886258637321,0.012435295748141352,0.012435295748141213
Cμ2,-0.3214043098035045,-0.33383960555164605,0.012435295748141546,0.012435295748141692
Cμt1,-0.27277353046812636,-0.27277353046812636,-2.5391022029572283e-17,3.6302604245643637e-16
Cμt2,-0.45462255078021235,-0.45462255078021235,-2.729277065207695e-17,3.7168526868906177e-16
