C,full,bubble,vertex,vertex_T
C1,0.9043374382789194,0.9716982159717396,-0.0673607776928201,3.594394928521473e-05
C4,0.22810896204310904,0.24999999999999997,-0.021891037956890923,0.0003247205892362088
C5,0.20970404461300043,0.25,-0.04029595538699956,0.0
C6,0.26243529574813046,0.25,0.012435295748130439,0.0
C7,0.18692775925667865,0.25,-0.06307224074332136,0.0
C8A,-0.09087384958200664,-0.09087384958200713,4.826941979683672e-16,0.0
C8B,-0.09087384958200759,-0.09087384958200713,-4.560626348816573e-16,0.0
C9,-0.18174769916401426,-0.18174769916401426,0.0,0.0
C10,0.0278567505399691,0.0,0.0278567505399691,0.0
C11,-0.05273125113513,0.0,-0.05273125113513,0.0
C12,0.21105233041333493,0.24999999999999906,-0.03894766958666413,0.0
C13,0.5,0.5,0.0,0.0
Ct1,0.8546751251468372,0.8679435064413757,-0.013268381294538563,-8.427038084569463e-06
Ct2,0.854969735625309,0.8679435064413776,-0.012973770816068684,-6.758057663596853e-06
Ctt,0.7858522529163593,0.7791050590154383,0.006747193900921041,6.070870891567352e-06
Cμ1,-0.5032533301155947,-0.515688625863732,0.012435295748137318,0.01243529574813718
Cμ2,-0.3214043098035074,-0.3338396055516461,0.012435295748138668,0.012435295748138814
Cμt1,-0.27277353046812636,-0.27277353046812636,-2.4419576883025267e-17,3.608055964071861e-16
Cμt2,-0.4546225507802123,-0.4546225507802123,-2.720916326252055e-17,3.716852686890616e-16
