C,full,bubble,vertex,vertex_T
C1,0.9043374382789201,0.9716982159717398,-0.06736077769281971,3.594394928521473e-05
C4,0.22810896204310926,0.2500000000000002,-0.02189103795689096,0.00032472058923626093
C5,0.20970404461300163,0.25,-0.040295955386998365,0.0
C6,0.2624352957481304,0.25,0.012435295748130428,0.0
C7,0.18692775925667865,0.25,-0.06307224074332136,0.0
C8A,-0.0908738495820053,-0.09087384958200558,2.8166422055419466e-16,0.0
C8B,-0.09087384958200588,-0.09087384958200558,-3.0505507433881186e-16,0.0
C9,-0.18174769916401115,-0.18174769916401115,0.0,0.0
C10,0.027856750539968004,0.0,0.027856750539968004,0.0
C11,-0.05273125113512878,0.0,-0.05273125113512878,0.0
C12,0.21105233041333524,0.2499999999999992,-0.03894766958666395,0.0
C13,0.5,0.5,0.0,0.0
Ct1,0.8546751251468377,0.8679435064413759,-0.013268381294538143,-8.427038084569463e-06
Ct2,0.8549697356253089,0.8679435064413779,-0.012973770816068961,-6.758057663596853e-06
Ctt,0.7858522529163592,0.7791050590154383,0.0067471939009209544,6.070870891567352e-06
Cμ1,-0.503253330115595,-0.5156886258637304,0.012435295748135351,0.012435295748135275
Cμ2,-0.32140430980351126,-0.3338396055516475,0.012435295748136224,0.012435295748136071
Cμt1,-0.27277353046812786,-0.2727735304681278,-3.127270965766579e-17,3.040357679159887e-16
Cμt2,-0.45462255078021074,-0.4546225507802107,-3.261018307199966e-17,3.243078021557898e-16
