C,full,bubble,vertex,vertex_T
C1,0.9043374382789202,0.9716982159717398,-0.06736077769281962,3.594394928521473e-05
C4,0.22810896204310915,0.25000000000000006,-0.02189103795689091,0.0003247205892362153
C5,0.20970404461300043,0.25,-0.04029595538699956,0.0
C6,0.26243529574813046,0.25,0.012435295748130439,0.0
C7,0.18692775925667865,0.25,-0.06307224074332136,0.0
C8A,-0.0908738495820076,-0.09087384958200714,-4.636685369014249e-16,0.0
C8B,-0.09087384958200664,-0.09087384958200714,4.929239853583026e-16,0.0
C9,-0.1817476991640143,-0.1817476991640143,0.0,0.0
C10,0.02785675053996911,0.0,0.02785675053996911,0.0
C11,-0.05273125113513,0.0,-0.05273125113513,0.0
C12,0.21105233041333504,0.2499999999999991,-0.03894766958666408,0.0
C13,0.5,0.5,0.0,0.0
Ct1,0.854675125146839,0.8679435064413759,-0.013268381294536918,-8.427038084569463e-06
Ct2,0.854969735625308,0.8679435064413777,-0.01297377081606974,-6.758057663596853e-06
Ctt,0.7858522529163593,0.7791050590154383,0.006747193900921034,6.070870891567352e-06
Cμ1,-0.5032533301155934,-0.5156886258637321,0.012435295748138694,0.012435295748138618
Cμ2,-0.3214043098035076,-0.33383960555164605,0.01243529574813847,0.01243529574813827
Cμt1,-0.2727735304681263,-0.2727735304681263,-2.2541079215437815e-17,3.740426207310619e-16
Cμt2,-0.4546225507802123,-0.4546225507802123,-2.2146189290036102e-17,3.7257648287484434e-16
