C,full,bubble,vertex,vertex_T
C1,0.90433743827892,0.9716982159717396,-0.06736077769281956,3.594394928521473e-05
C4,0.22810896204310901,0.24999999999999978,-0.021891037956890767,0.00032472058923635667
C5,0.20970404461300063,0.25,-0.040295955386999385,0.0
C6,0.2624352957481304,0.25,0.012435295748130397,0.0
C7,0.18692775925667865,0.25,-0.06307224074332136,0.0
C8A,-0.09087384958200762,-0.09087384958200712,-5.015689036637648e-16,0.0
C8B,-0.09087384958200666,-0.09087384958200712,4.526099535828397e-16,0.0
C9,-0.18174769916401423,-0.18174769916401423,0.0,0.0
C10,0.027856750539969236,0.0,0.027856750539969236,0.0
C11,-0.05273125113512979,0.0,-0.05273125113512979,0.0
C12,0.21105233041333482,0.2499999999999989,-0.038947669586664076,0.0
C13,0.5,0.5,0.0,0.0
Ct1,0.854675125146839,0.8679435064413759,-0.01326838129453694,-8.427038084569463e-06
Ct2,0.8549697356253079,0.8679435064413776,-0.012973770816069721,-6.758057663596853e-06
Ctt,0.7858522529163593,0.7791050590154383,0.006747193900921036,6.070870891567352e-06
Cμ1,-0.5032533301156031,-0.5156886258637319,0.012435295748128695,0.012435295748128619
Cμ2,-0.32140430980351603,-0.333839605551646,0.012435295748129986,0.012435295748129786
Cμt1,-0.27277353046812625,-0.27277353046812625,-2.0841050208980365e-17,3.740426207310621e-16
Cμt2,-0.4546225507802122,-0.4546225507802122,-2.199137182434072e-17,3.725764828748442e-16
