C,full,bubble,vertex,vertex_T
C1,0.9043374382789204,0.9716982159717399,-0.06736077769281942,3.594394928521473e-05
C4,0.22810896204310926,0.25000000000000033,-0.021891037956891055,0.0003247205892362438
C5,0.2097040446130016,0.25,-0.0402959553869984,0.0
C6,0.26243529574813046,0.25,0.012435295748130435,0.0
C7,0.18692775925667865,0.25,-0.06307224074332136,0.0
C8A,-0.09087384958200592,-0.0908738495820056,-3.1673172209895377e-16,0.0
C8B,-0.0908738495820053,-0.0908738495820056,3.020505124756854e-16,0.0
C9,-0.1817476991640112,-0.1817476991640112,0.0,0.0
C10,0.02785675053996799,0.0,0.02785675053996799,0.0
C11,-0.052731251135128825,0.0,-0.052731251135128825,0.0
C12,0.21105233041333532,0.2499999999999993,-0.03894766958666397,0.0
C13,0.5,0.5,0.0,0.0
Ct1,0.8546751251468389,0.867943506441376,-0.013268381294537116,-8.427038084569463e-06
Ct2,0.8549697356253084,0.867943506441378,-0.01297377081606959,-6.758057663596853e-06
Ctt,0.7858522529163594,0.7791050590154385,0.0067471939009209544,6.070870891567352e-06
Cμ1,-0.5032533301155938,-0.5156886258637304,0.012435295748136673,0.012435295748136552
Cμ2,-0.32140430980351015,-0.33383960555164743,0.012435295748137312,0.012435295748137412
Cμt1,-0.27277353046812775,-0.2727735304681277,-5.199563325020086e-17,3.0936245318941016e-16
Cμt2,-0.45462255078021074,-0.45462255078021074,-1.4704110575408823e-17,3.305809959257911e-16
