C,full,bubble,vertex,vertex_T
C1,0.9043374382789194,0.9716982159717396,-0.06736077769282009,3.594394928521473e-05
C4,0.22810896204310904,0.24999999999999983,-0.02189103795689079,0.0003247205892363413
C5,0.20970404461300057,0.25,-0.04029595538699941,0.0
C6,0.2624352957481304,0.25,0.012435295748130404,0.0
C7,0.18692775925667865,0.25,-0.06307224074332136,0.0
C8A,-0.09087384958200664,-0.0908738495820071,4.511992489855295e-16,0.0
C8B,-0.09087384958200759,-0.0908738495820071,-4.881584941063968e-16,0.0
C9,-0.1817476991640142,-0.1817476991640142,0.0,0.0
C10,0.027856750539969208,0.0,0.027856750539969208,0.0
C11,-0.05273125113512983,0.0,-0.05273125113512983,0.0
C12,0.21105233041333482,0.24999999999999895,-0.038947669586664124,0.0
C13,0.5,0.5,0.0,0.0
Ct1,0.8546751251468373,0.8679435064413759,-0.01326838129453859,-8.427038084569463e-06
Ct2,0.854969735625309,0.8679435064413776,-0.012973770816068665,-6.758057663596853e-06
Ctt,0.7858522529163593,0.7791050590154383,0.006747193900921036,6.070870891567352e-06
Cμ1,-0.5032533301155998,-0.5156886258637319,0.012435295748132028,0.012435295748131889
Cμ2,-0.32140430980351464,-0.333839605551646,0.012435295748131327,0.012435295748131472
Cμt1,-0.27277353046812625,-0.27277353046812625,-1.8174572369508476e-17,3.674669345549373e-16
Cμt2,-0.4546225507802122,-0.4546225507802122,-2.7160237198571848e-17,3.7168526868906123e-16
