Key,Values
C5_b,0.25
C5_v,"[(-0.037943415584905237+3.045455166956663e-14j), (0.001684804937375166+8.746666595143426e-15j), (0.0006948220539525309+1.7651849032008587e-15j), (-0.0032227270851956018+3.2978627048951996e-15j), (0.0004898900971492719+1.814660915589922e-15j), (-0.0002499239901979609+3.915250112479537e-16j), (0.0002196565089885732+5.46211523212936e-16j), (-0.0006660333764682698+7.234290756953396e-16j), (0.00014379485744024805+4.430983541606397e-16j), (6.450206508672446e-05+1.0871362753639404e-16j), (-7.698194711575402e-05+1.2887237682414803e-16j), (7.14696392866503e-05+1.7117546670394548e-16j), (-0.00016660544671363235+2.107278448834431e-16j), (4.276034710137549e-05+1.437717370704932e-16j), (-2.7147634578771393e-05+9.391728697821438e-17j), (2.0432131897819703e-05+2.3472620404271994e-17j), (-2.8325108681536427e-05+4.535059994209792e-17j), (2.323335988048091e-05+6.156498618398868e-17j), (-4.462775694622143e-05+7.180728793728962e-17j), (1.290935001633865e-05+4.167543284376675e-17j), (6.75489427895074e-06+4.099529434033125e-17j), (-8.700553257702394e-06+5.1876715603866935e-18j), (6.831304639639608e-06+1.3865790970607009e-17j), (-1.0146696788849542e-05+1.2810926795539386e-17j), (7.557327289421697e-06+3.2567231152566444e-17j), (-1.22488445559044e-05+4.796304158997096e-17j), (4.1317649347184974e-06+3.0432397220281e-17j), (-2.9280424539647903e-06-1.906416746293494e-17j), (2.5156691901898325e-06-6.798174878680877e-19j), (-3.0012913012814047e-06+1.9914781972012455e-17j), (2.5410309521838057e-06+3.265162726388755e-17j), (-3.7645597082258663e-06+3.1002330338757517e-17j), (2.666721188281259e-06+5.3378501565986615e-18j), (-3.3459739396026168e-06+1.4945518418927097e-17j), (1.671452608871204e-06-2.8659182215843833e-17j)]"
C5,"[(0.21205658441509476+3.045455166956663e-14j), (0.25168480493737516+8.746666595143426e-15j), (0.25069482205395255+1.7651849032008587e-15j), (0.2467772729148044+3.2978627048951996e-15j), (0.2504898900971493+1.814660915589922e-15j), (0.24975007600980204+3.915250112479537e-16j), (0.2502196565089886+5.46211523212936e-16j), (0.24933396662353172+7.234290756953396e-16j), (0.25014379485744026+4.430983541606397e-16j), (0.25006450206508674+1.0871362753639404e-16j), (0.24992301805288425+1.2887237682414803e-16j), (0.25007146963928667+1.7117546670394548e-16j), (0.24983339455328638+2.107278448834431e-16j), (0.2500427603471014+1.437717370704932e-16j), (0.24997285236542122+9.391728697821438e-17j), (0.25002043213189784+2.3472620404271994e-17j), (0.24997167489131847+4.535059994209792e-17j), (0.25002323335988047+6.156498618398868e-17j), (0.24995537224305378+7.180728793728962e-17j), (0.25001290935001635+4.167543284376675e-17j), (0.2500067548942789+4.099529434033125e-17j), (0.2499912994467423+5.1876715603866935e-18j), (0.25000683130463963+1.3865790970607009e-17j), (0.24998985330321116+1.2810926795539386e-17j), (0.2500075573272894+3.2567231152566444e-17j), (0.24998775115544408+4.796304158997096e-17j), (0.25000413176493474+3.0432397220281e-17j), (0.24999707195754603-1.906416746293494e-17j), (0.2500025156691902-6.798174878680877e-19j), (0.2499969987086987+1.9914781972012455e-17j), (0.2500025410309522+3.265162726388755e-17j), (0.2499962354402918+3.1002330338757517e-17j), (0.25000266672118826+5.3378501565986615e-18j), (0.2499966540260604+1.4945518418927097e-17j), (0.2500016714526089-2.8659182215843833e-17j)]"
C6_b,0.25
C6_v,"[(0.009922185093673368-2.4988673154881187e-15j), (-0.004311564695799566-1.336271964683686e-16j), (-0.0013978056545560765+4.4325912342213954e-16j), (0.0016001762535923542-1.3469588714351529e-16j), (-0.0009500041750125855+2.1892512465734434e-17j), (0.00019978275446266955+1.2621307177289327e-16j), (-0.00037147569520851816+1.352453011681897e-16j), (0.00038461148023783375+2.83627866215399e-17j), (-0.000250027399004542+3.057051537121223e-17j), (-9.24578176063569e-05+6.379004163234856e-17j), (5.999234176400688e-05+5.071704109336491e-17j), (-0.00011273841781606987+4.326991730573487e-17j), (0.00010286859318920482+1.6354001766036644e-17j), (-6.985742959509822e-05+1.0081224920661162e-17j), (2.080138310066628e-05+1.810651291646939e-17j), (-2.7200791563305134e-05+2.0363764043340735e-17j), (2.1415541630332816e-05+1.655971753586417e-17j), (-3.521766451468347e-05+1.26331128357341e-17j), (2.8744302661111076e-05+4.979251415567787e-18j), (-2.0201184757662937e-05+3.969523749744103e-18j), (-8.559418787114393e-06-8.0641288358074e-19j), (6.921582068497444e-06+4.4526976733735955e-18j), (-8.770035386979682e-06+6.027426841300641e-18j), (7.616213551458066e-06+5.9394034341280976e-18j), (-1.1097029317720408e-05+1.5841902636750842e-20j), (8.200315679115893e-06-5.5593047689235695e-18j), (-6.2917329156862436e-06-2.4537416009586945e-18j), (2.4487639546301625e-06+4.473176052261389e-18j), (-3.10057441635413e-06+3.936435017385523e-19j), (2.4810854053137505e-06-1.44565642915078e-18j), (-3.200008049257252e-06-4.828352173962149e-18j), (2.8516855478730224e-06-4.886094532658043e-18j), (-3.7398476212272975e-06+1.6490956028863306e-18j), (2.437604070104523e-06+8.831711699897386e-19j), (-2.306924323431588e-06+8.397850240900855e-18j)]"
C6,"[(0.2599221850936734-2.4988673154881187e-15j), (0.24568843530420043-1.336271964683686e-16j), (0.24860219434544392+4.4325912342213954e-16j), (0.2516001762535924-1.3469588714351529e-16j), (0.2490499958249874+2.1892512465734434e-17j), (0.2501997827544627+1.2621307177289327e-16j), (0.2496285243047915+1.352453011681897e-16j), (0.25038461148023783+2.83627866215399e-17j), (0.24974997260099546+3.057051537121223e-17j), (0.24990754218239364+6.379004163234856e-17j), (0.250059992341764+5.071704109336491e-17j), (0.24988726158218394+4.326991730573487e-17j), (0.2501028685931892+1.6354001766036644e-17j), (0.2499301425704049+1.0081224920661162e-17j), (0.2500208013831007+1.810651291646939e-17j), (0.2499727992084367+2.0363764043340735e-17j), (0.2500214155416303+1.655971753586417e-17j), (0.2499647823354853+1.26331128357341e-17j), (0.2500287443026611+4.979251415567787e-18j), (0.24997979881524235+3.969523749744103e-18j), (0.2499914405812129-8.0641288358074e-19j), (0.2500069215820685+4.4526976733735955e-18j), (0.249991229964613+6.027426841300641e-18j), (0.25000761621355144+5.9394034341280976e-18j), (0.24998890297068227+1.5841902636750842e-20j), (0.2500082003156791-5.5593047689235695e-18j), (0.2499937082670843-2.4537416009586945e-18j), (0.2500024487639546+4.473176052261389e-18j), (0.24999689942558365+3.936435017385523e-19j), (0.2500024810854053-1.44565642915078e-18j), (0.24999679999195074-4.828352173962149e-18j), (0.25000285168554787-4.886094532658043e-18j), (0.24999626015237877+1.6490956028863306e-18j), (0.2500024376040701+8.831711699897386e-19j), (0.24999769307567657+8.397850240900855e-18j)]"
C7_b,0.25
C7_v,(-0.051800433489728084+7.912447103701704e-16j)
C7,(0.19819956651027193+7.912447103701704e-16j)
C8A_b,"[(-0.09312167111599183+1.4824118002504e-17j), (2.4664203272500674e-08-2.6168398327689823e-17j), (-1.3981525126225985e-08-4.86090155400842e-18j), (0.023564283307731637+2.3458791119219187e-18j), (-2.995315912574993e-08-2.7093734452631456e-17j), (-0.0016496816789060174-8.777103221203915e-17j), (-4.16354981065835e-09+4.33457280013286e-17j), (-0.00984434658552236-8.857421186183667e-19j), (2.2949837667261607e-08-1.9321838441670825e-17j), (7.66902309893111e-09-1.9998325161150423e-17j), (-0.0008010199769178902+1.5087148305823835e-17j), (8.705092270682706e-09-4.350237772688029e-20j), (0.004616720084517684+2.1776146457207644e-17j), (-1.5007473291702866e-08+4.4789878885135676e-17j), (0.000835156143515912+6.007866824119995e-17j), (-3.632475134841959e-09-3.7692702087313484e-17j), (0.0009091130893982572+1.1419191845615357e-17j), (-7.528751251143003e-09+7.130685117348004e-18j), (-0.0022558496120548346+2.137444775279937e-17j), (9.442367716164392e-09+1.2901348661736338e-17j), (3.220919657914303e-10+3.0583252309179436e-19j), (-0.0003857521995219125-1.4283829410814814e-17j), (9.112292112954103e-10+3.033832067827459e-17j), (-0.0006333011863990844-3.467674180560997e-18j), (5.276706805166816e-09+8.466009284259736e-18j), (0.001100982648773778+4.6208474139504374e-17j), (-6.562239958848651e-09+6.286247396144346e-17j), (6.11069076119355e-05-3.545836393386167e-17j), (5.887332704724965e-10+2.013370660825552e-17j), (0.00012497559284910717+2.2292379952443293e-17j), (4.33861658008715e-10+3.384154909074267e-17j), (0.0003949232408446211+3.3569133645919145e-17j), (-3.0992300414635803e-09+2.6192025644067376e-18j), (-0.00043943002299335406+1.3206247395738581e-17j), (1.631013481831844e-09-3.10323865170543e-17j)]"
