Key,Values
G1a,"[(0.18624334223198366-2.9648236005008e-17j), (-4.932840654500135e-08+5.2336796655379646e-17j), (2.796305025245197e-08+9.72180310801684e-18j), (-0.047128566615463274-4.6917582238438375e-18j), (5.990631825149985e-08+5.418746890526291e-17j), (0.003299363357812035+1.755420644240783e-16j), (8.3270996213167e-09-8.66914560026572e-17j), (0.01968869317104472+1.7714842372367334e-18j), (-4.5899675334523215e-08+3.864367688334165e-17j), (-1.533804619786222e-08+3.9996650322300847e-17j), (0.0016020399538357803-3.017429661164767e-17j), (-1.7410184541365412e-08+8.700475545376059e-20j), (-0.009233440169035368-4.355229291441529e-17j), (3.001494658340573e-08-8.957975777027135e-17j), (-0.001670312287031824-1.201573364823999e-16j), (7.264950269683918e-09+7.538540417462697e-17j), (-0.0018182261787965143-2.2838383691230713e-17j), (1.5057502502286006e-08-1.4261370234696007e-17j), (0.004511699224109669-4.274889550559874e-17j), (-1.8884735432328784e-08-2.5802697323472675e-17j), (-6.441839315828606e-10-6.116650461835887e-19j), (0.000771504399043825+2.856765882162963e-17j), (-1.8224584225908206e-09-6.067664135654918e-17j), (0.0012666023727981688+6.935348361121994e-18j), (-1.0553413610333631e-08-1.6932018568519472e-17j), (-0.002201965297547556-9.241694827900875e-17j), (1.3124479917697302e-08-1.2572494792288693e-16j), (-0.000122213815223871+7.091672786772334e-17j), (-1.177466540944993e-09-4.026741321651104e-17j), (-0.00024995118569821434-4.4584759904886586e-17j), (-8.6772331601743e-10-6.768309818148534e-17j), (-0.0007898464816892422-6.713826729183829e-17j), (6.198460082927161e-09-5.238405128813475e-18j), (0.0008788600459867081-2.6412494791477163e-17j), (-3.262026963663688e-09+6.20647730341086e-17j)]"
G1b,(-0.7449733689279343+3.2481228756851414e-19j)
G1c,"[(0.5000000740186601+4.004214739722645e-17j), (-0.27822955123304066-5.095750210681871e-18j), (-0.09528557235886902-5.5125194291044644e-17j), (-4.686806155894254e-08+1.416064387263819e-17j), (0.05487974688883714+5.51316804708879e-17j), (-2.927920312691145e-08+1.7677228619878194e-16j), (0.02253847013277079-1.4951147958575106e-16j), (-4.9235579155580775e-09+6.509604371348948e-17j), (-0.020910506004018472+6.467265958876034e-17j), (-0.0048331309784516215+3.45983476647457e-17j), (1.7156180948978275e-08-8.061875792434321e-17j), (-0.01023906677704835+3.0899761915836876e-18j), (1.8237411204699026e-08+1.0307876461743827e-17j), (0.009443481889852005-1.4142857811322327e-16j), (1.4523297174581427e-09-1.1070163907750102e-16j), (0.0011149941129486108+1.216474837528736e-16j), (-3.0898097809833084e-09-2.314178715193474e-17j), (0.005273364750924087-1.734723475976807e-18j), (-1.5634299774493064e-08-1.0257357223142349e-16j), (-0.004619467853124489-5.580930682869134e-17j), (0.0002495173041678895+1.2348633657410314e-16j), (-3.620841254190447e-09-6.684262565072785e-17j), (3.0070592652711237e-05-5.062885332328404e-17j), (-1.8139069701454625e-09-2.931791796067212e-17j), (-0.0027864898176709315-7.889077170070509e-17j), (1.0115209074091294e-08-2.084497658262692e-16j), (0.002646210503121858-2.433322369554264e-16j), (1.5508649850408474e-09+1.3522259132210372e-16j), (-0.00036585708618311916-1.1015494072452725e-16j), (2.245922972612643e-09-3.6619881287763573e-17j), (-0.0003839846854713375-2.1320835721927445e-16j), (2.962863135622036e-09-1.4162881607408563e-16j), (0.0013077506728894905-5.97022702542721e-17j), (-4.916471393883665e-09-3.944374809961497e-17j), (-0.0006046981833800785+8.516408064873637e-17j)]"
G1d,"[(0.18624334223198366-2.9648236005008e-17j), (-4.932840654500135e-08+5.2336796655379646e-17j), (2.796305025245197e-08+9.72180310801684e-18j), (-0.047128566615463274-4.6917582238438375e-18j), (5.990631825149985e-08+5.418746890526291e-17j), (0.003299363357812035+1.755420644240783e-16j), (8.3270996213167e-09-8.66914560026572e-17j), (0.01968869317104472+1.7714842372367334e-18j), (-4.5899675334523215e-08+3.864367688334165e-17j), (-1.533804619786222e-08+3.9996650322300847e-17j), (0.0016020399538357803-3.017429661164767e-17j), (-1.7410184541365412e-08+8.700475545376059e-20j), (-0.009233440169035368-4.355229291441529e-17j), (3.001494658340573e-08-8.957975777027135e-17j), (-0.001670312287031824-1.201573364823999e-16j), (7.264950269683918e-09+7.538540417462697e-17j), (-0.0018182261787965143-2.2838383691230713e-17j), (1.5057502502286006e-08-1.4261370234696007e-17j), (0.004511699224109669-4.274889550559874e-17j), (-1.8884735432328784e-08-2.5802697323472675e-17j), (-6.441839315828606e-10-6.116650461835887e-19j), (0.000771504399043825+2.856765882162963e-17j), (-1.8224584225908206e-09-6.067664135654918e-17j), (0.0012666023727981688+6.935348361121994e-18j), (-1.0553413610333631e-08-1.6932018568519472e-17j), (-0.002201965297547556-9.241694827900875e-17j), (1.3124479917697302e-08-1.2572494792288693e-16j), (-0.000122213815223871+7.091672786772334e-17j), (-1.177466540944993e-09-4.026741321651104e-17j), (-0.00024995118569821434-4.4584759904886586e-17j), (-8.6772331601743e-10-6.768309818148534e-17j), (-0.0007898464816892422-6.713826729183829e-17j), (6.198460082927161e-09-5.238405128813475e-18j), (0.0008788600459867081-2.6412494791477163e-17j), (-3.262026963663688e-09+6.20647730341086e-17j)]"
G1f,"[(0.5000000740186601+4.004214739722645e-17j), (-0.27822955123304066-5.095750210681871e-18j), (-0.09528557235886902-5.5125194291044644e-17j), (-4.686806155894254e-08+1.416064387263819e-17j), (0.05487974688883714+5.51316804708879e-17j), (-2.927920312691145e-08+1.7677228619878194e-16j), (0.02253847013277079-1.4951147958575106e-16j), (-4.9235579155580775e-09+6.509604371348948e-17j), (-0.020910506004018472+6.467265958876034e-17j), (-0.0048331309784516215+3.45983476647457e-17j), (1.7156180948978275e-08-8.061875792434321e-17j), (-0.01023906677704835+3.0899761915836876e-18j), (1.8237411204699026e-08+1.0307876461743827e-17j), (0.009443481889852005-1.4142857811322327e-16j), (1.4523297174581427e-09-1.1070163907750102e-16j), (0.0011149941129486108+1.216474837528736e-16j), (-3.0898097809833084e-09-2.314178715193474e-17j), (0.005273364750924087-1.734723475976807e-18j), (-1.5634299774493064e-08-1.0257357223142349e-16j), (-0.004619467853124489-5.580930682869134e-17j), (0.0002495173041678895+1.2348633657410314e-16j), (-3.620841254190447e-09-6.684262565072785e-17j), (3.0070592652711237e-05-5.062885332328404e-17j), (-1.8139069701454625e-09-2.931791796067212e-17j), (-0.0027864898176709315-7.889077170070509e-17j), (1.0115209074091294e-08-2.084497658262692e-16j), (0.002646210503121858-2.433322369554264e-16j), (1.5508649850408474e-09+1.3522259132210372e-16j), (-0.00036585708618311916-1.1015494072452725e-16j), (2.245922972612643e-09-3.6619881287763573e-17j), (-0.0003839846854713375-2.1320835721927445e-16j), (2.962863135622036e-09-1.4162881607408563e-16j), (0.0013077506728894905-5.97022702542721e-17j), (-4.916471393883665e-09-3.944374809961497e-17j), (-0.0006046981833800785+8.516408064873637e-17j)]"
G1a_,"[(0.19365277794836638-7.630469583295151e-17j), (0.004567400750802-4.950512166198676e-17j), (-0.0008541835842182578+2.0323683048640316e-17j), (-0.052255418875952885+1.8923089616151885e-17j), (-0.0035653031142512813+6.179952383167375e-18j), (0.0052898945349645985+1.7546224864881704e-16j), (-0.00033390478279339867+7.432205892388133e-17j), (0.023033694761058515-2.3324184819975425e-17j), (0.0024634654845999745-2.765749406252431e-17j), (0.0007282202345386911+3.897920127775111e-17j), (0.0010594917929207506-2.4669834786129616e-17j), (0.000686669414266621-2.9527742810061805e-17j), (-0.011347322431511675-7.650117681765322e-17j), (-0.0016454045232654688+9.574178357504967e-18j), (-0.001847870410836432-1.9703802029575616e-16j), (-0.0004949343814320051-7.403499500944403e-17j), (-0.0018204242706540926-2.389780661399084e-17j), (-0.0006666476775549282-1.8082419178822207e-17j), (0.005803328670711934-5.946754799111935e-17j), (0.0011060926088038811+1.3726650774992388e-17j), (0.00015269796593950832-2.6877729743206117e-16j), (0.000999149169805032-5.095036344363947e-17j), (0.00022155216099686273+4.158053912802551e-17j), (0.0014247525384734163-5.631976643054807e-18j), (0.0005150819121509856-6.197849225638439e-17j), (-0.0029408729817031482-3.558618945711899e-17j), (-0.0007780215883202048+1.1482039819800394e-16j), (-0.0002473433576487323-5.780361026851156e-17j), (2.4414911999557444e-05+8.156410798874462e-17j), (-0.0004121291859561354-2.7239071202691846e-17j), (-3.4884172654654645e-05-3.5454717255529044e-17j), (-0.000985929965106514-2.7386638135206866e-17j), (-0.0003760825116521841+4.661052902150964e-17j), (0.0012289970602788925+1.9119199236819086e-17j), (0.0002264262844644482+9.826559159806552e-17j)]"
G1b_,(-0.7449733689279341+3.2481228756851414e-19j)
G1c_,"[(-0.49999992598133997-4.032724318939915e-17j), (-0.27822955123304055-1.691355389077387e-17j), (-0.09528557235886884-9.413413711769007e-17j), (-4.686806154997987e-08-9.93394152490535e-17j), (0.054879746888837115-8.4893030105615e-17j), (-2.9279202777385847e-08-2.1657540623987793e-16j), (0.02253847013277102-1.3557948166931233e-16j), (-4.9235579108343865e-09+1.1101557913849682e-18j), (-0.020910506004018437+2.4448758989548125e-17j), (-0.0048331309784513605+1.2343733543912002e-16j), (1.7156181253825142e-08+1.0281860969734544e-16j), (-0.010239066777048392+8.97990449361119e-17j), (1.8237411044325673e-08+6.081107443253616e-17j), (0.009443481889851682+3.707208926065069e-17j), (1.4523297755083546e-09+2.723030072775129e-16j), (0.0011149941129488053+1.884614426322928e-16j), (-3.089809853235007e-09+5.269855847756522e-17j), (0.005273364750924126+1.9542744159051217e-17j), (-1.563429981232431e-08+1.1098995393890439e-16j), (-0.004619467853124389-9.774082584956822e-17j), (0.00024951730416852917+6.367397906752446e-16j), (-3.6208410784432138e-09+3.4414806371876864e-16j), (3.0070592652759972e-05-3.3881317890172014e-19j), (-1.8139070241415498e-09-9.49264199159729e-18j), (-0.0027864898176710624+3.413205387101654e-17j), (1.011520918744757e-08+6.307483781288351e-17j), (0.0026462105031217487-1.736857999003888e-16j), (1.5508649163095235e-09+2.4935821988825968e-16j), (-0.0003658570861834041+3.2932640989247197e-18j), (2.2459227805814397e-09+2.71422381486234e-17j), (-0.000383984685471283+3.4301446232010147e-17j), (2.962862930207368e-09+4.008964299856074e-17j), (0.0013077506728892037-1.4323327138070219e-16j), (-4.916471524163288e-09-1.41670561767467e-16j), (-0.0006046981833801962-1.438465232345143e-16j)]"
G1g,(-0.5000000015603459+9.686283769824155e-18j)
G1h,(-0.4999999982354488+9.304425916602875e-18j)
