Key,Values
C5_b,0.25
C5_v,"[(-0.037319046884304694+2.912542584794185e-14j), (0.0015900449985160273+8.016344466915261e-15j), (0.0006281539090023326+1.6125733209042418e-15j), (-0.0029291443212268484+2.859517875709345e-15j), (0.0004183506715554153+1.4990940322314192e-15j), (-0.00020395524289709124+2.9187500694741835e-16j), (0.00018388374204443867+4.624149707279912e-16j), (-0.0005484501519799783+5.673454644727309e-16j), (0.00011030030792419433+3.276511311545162e-16j), (4.915707785622947e-05+7.719645331897964e-17j), (-6.177642561420096e-05+9.919185790052937e-17j), (5.444121696852204e-05+1.3185926353539219e-16j), (-0.0001232584788883971+1.56368389396388e-16j), (2.9381778960319826e-05+1.041060103215464e-16j), (-1.9817286302960828e-05+8.580940045842944e-17j), (1.4220200638691423e-05+1.0716386959952796e-17j), (-2.118041788748646e-05+3.381154302363843e-17j), (1.5958105591188745e-05+4.469881763179154e-17j), (-2.959680588292e-05+5.4012073710332374e-17j), (7.922230860313139e-06+2.811699498753395e-17j), (4.314945759581954e-06+3.829152222180723e-17j), (-5.609825196963222e-06+1.3001518385797322e-18j), (4.3410932652643855e-06+1.0412278008144727e-17j), (-6.852563970904828e-06+7.068996415811197e-18j), (4.64953631998207e-06+2.5993816201697345e-17j), (-7.301980687586987e-06+4.180878390424277e-17j), (2.2515975151787406e-06+2.545665937968222e-17j), (-1.6910203406570279e-06-1.8526945123069143e-17j), (1.4464757709419705e-06-3.1263164616293415e-18j), (-1.71911170979414e-06+1.8046792108850435e-17j), (1.4550181872062261e-06+3.119678789450736e-17j), (-2.226485931051115e-06+2.916268668745404e-17j), (1.445223111388855e-06+2.5799538743978812e-18j), (-1.7524273750931034e-06+1.2383687755261762e-17j), (7.903773201204644e-07-3.038053457442898e-17j)]"
C5,"[(0.2126809531156953+2.912542584794185e-14j), (0.251590044998516+8.016344466915261e-15j), (0.25062815390900234+1.6125733209042418e-15j), (0.24707085567877315+2.859517875709345e-15j), (0.25041835067155543+1.4990940322314192e-15j), (0.2497960447571029+2.9187500694741835e-16j), (0.2501838837420444+4.624149707279912e-16j), (0.24945154984802+5.673454644727309e-16j), (0.2501103003079242+3.276511311545162e-16j), (0.25004915707785624+7.719645331897964e-17j), (0.2499382235743858+9.919185790052937e-17j), (0.2500544412169685+1.3185926353539219e-16j), (0.2498767415211116+1.56368389396388e-16j), (0.25002938177896034+1.041060103215464e-16j), (0.24998018271369704+8.580940045842944e-17j), (0.2500142202006387+1.0716386959952796e-17j), (0.24997881958211252+3.381154302363843e-17j), (0.2500159581055912+4.469881763179154e-17j), (0.2499704031941171+5.4012073710332374e-17j), (0.2500079222308603+2.811699498753395e-17j), (0.2500043149457596+3.829152222180723e-17j), (0.24999439017480304+1.3001518385797322e-18j), (0.25000434109326525+1.0412278008144727e-17j), (0.2499931474360291+7.068996415811197e-18j), (0.25000464953631996+2.5993816201697345e-17j), (0.24999269801931243+4.180878390424277e-17j), (0.25000225159751516+2.545665937968222e-17j), (0.24999830897965936-1.8526945123069143e-17j), (0.25000144647577094-3.1263164616293415e-18j), (0.2499982808882902+1.8046792108850435e-17j), (0.2500014550181872+3.119678789450736e-17j), (0.24999777351406896+2.916268668745404e-17j), (0.2500014452231114+2.5799538743978812e-18j), (0.2499982475726249+1.2383687755261762e-17j), (0.25000079037732015-3.038053457442898e-17j)]"
C6_b,0.25
C6_v,"[(0.009682624238487704-2.1447637010237883e-15j), (-0.004132639613484378-6.30324130881184e-17j), (-0.0012970063747703411+4.0518881893967884e-16j), (0.001434384297152483-6.547126649444297e-17j), (-0.0008283261311982559+4.647011259235246e-17j), (0.00016159310072342116+1.2198252033640222e-16j), (-0.0003197245024553281+1.1198970473047152e-16j), (0.00031104690266662037+3.6266473714473885e-17j), (-0.00019595442482703808+3.0944961467957964e-17j), (-7.164232614703728e-05+5.394675416957354e-17j), (4.6651634186477744e-05+3.901351655573442e-17j), (-8.826600653627823e-05+3.313601786249823e-17j), (7.46472650125602e-05+1.332872512547971e-17j), (-4.89932128393906e-05+6.881766833370617e-18j), (1.4853064000747256e-05+1.0015033851592473e-17j), (-1.920469573036834e-05+1.3063118163062584e-17j), (1.5474236612150094e-05+1.1708806347521185e-17j), (-2.4825681483446504e-05+8.392065603657051e-18j), (1.869699844449282e-05+1.5105903799606272e-18j), (-1.262917728493914e-05+1.71579668341558e-18j), (-5.557974272494835e-06-4.95330475305132e-18j), (4.409810354931375e-06+5.7532281805900025e-18j), (-5.671554404984967e-06+3.1591548227606698e-18j), (4.980714451614991e-06+3.833304687314087e-18j), (-6.998515673497882e-06-1.0459566452003075e-18j), (4.789110991610713e-06-6.6985978136564666e-18j), (-3.4948468245332327e-06-2.8755529056378792e-18j), (1.4005301940251577e-06+9.396896294440365e-18j), (-1.8093173889208186e-06+1.7491766573164897e-18j), (1.4095137454347627e-06-1.964343562593157e-18j), (-1.87088960062402e-06-5.654577400829234e-18j), (1.6427539206130645e-06-5.578558282307416e-18j), (-2.0704331974566902e-06+1.1217719523116296e-18j), (1.2531381065308208e-06+3.8282224102753874e-19j), (-1.1076179264281023e-06+7.644315712750749e-18j)]"
C6,"[(0.2596826242384877-2.1447637010237883e-15j), (0.24586736038651563-6.30324130881184e-17j), (0.24870299362522966+4.0518881893967884e-16j), (0.2514343842971525-6.547126649444297e-17j), (0.24917167386880174+4.647011259235246e-17j), (0.25016159310072345+1.2198252033640222e-16j), (0.24968027549754468+1.1198970473047152e-16j), (0.25031104690266665+3.6266473714473885e-17j), (0.24980404557517297+3.0944961467957964e-17j), (0.24992835767385296+5.394675416957354e-17j), (0.2500466516341865+3.901351655573442e-17j), (0.24991173399346372+3.313601786249823e-17j), (0.25007464726501255+1.332872512547971e-17j), (0.24995100678716062+6.881766833370617e-18j), (0.25001485306400073+1.0015033851592473e-17j), (0.24998079530426964+1.3063118163062584e-17j), (0.25001547423661213+1.1708806347521185e-17j), (0.24997517431851654+8.392065603657051e-18j), (0.2500186969984445+1.5105903799606272e-18j), (0.24998737082271505+1.71579668341558e-18j), (0.24999444202572751-4.95330475305132e-18j), (0.25000440981035493+5.7532281805900025e-18j), (0.24999432844559502+3.1591548227606698e-18j), (0.2500049807144516+3.833304687314087e-18j), (0.24999300148432652-1.0459566452003075e-18j), (0.2500047891109916-6.6985978136564666e-18j), (0.24999650515317548-2.8755529056378792e-18j), (0.25000140053019404+9.396896294440365e-18j), (0.2499981906826111+1.7491766573164897e-18j), (0.25000140951374544-1.964343562593157e-18j), (0.24999812911039937-5.654577400829234e-18j), (0.2500016427539206-5.578558282307416e-18j), (0.24999792956680256+1.1217719523116296e-18j), (0.2500012531381065+3.8282224102753874e-19j), (0.24999889238207357+7.644315712750749e-18j)]"
C7_b,0.25
C7_v,(-0.05251612372289345+2.7144597648233496e-16j)
C7,(0.19748387627710656+2.7144597648233496e-16j)
C8A_b,"[(-0.09228688180304809+4.450848712418892e-18j), (-1.0487884582889698e-07+8.014553670536427e-19j), (1.4942178527484354e-08+9.66775630798804e-18j), (0.02252510686141999+1.3446796126408053e-17j), (8.374886223262949e-08-2.390709409166765e-17j), (-0.0010692460774116654-8.899855726377842e-17j), (2.008608707601923e-08+4.72861947034852e-17j), (-0.008972335721756037-6.254445210571704e-18j), (-5.339684244470571e-08-2.0193563687593864e-17j), (-1.6949312402703533e-08-2.5287660420508785e-17j), (-0.0009838704686324562+2.5260145567442087e-18j), (-2.2233509205770963e-08+2.6326242311618516e-18j), (0.00399134629317968+2.3034039118581116e-17j), (3.150516304128584e-08+4.310211291870531e-17j), (0.0007768597037783283+6.535672842405325e-17j), (6.7351098141578305e-09-3.6649146383359347e-17j), (0.0009081190526205543+8.368544103467696e-18j), (1.646405309834803e-08+9.853516734103949e-18j), (-0.0018481194363730948+1.9982324263732726e-17j), (-1.832216943144236e-08+1.7919832486559526e-17j), (-1.831983980323237e-10+3.4299653443240128e-18j), (-0.0003088248823044224-7.270914255123143e-18j), (-1.2888971415380154e-09+2.7307879702950747e-17j), (-0.0005758187024607698+7.731759942692021e-19j), (-1.0616651423370539e-08+9.463280249055155e-18j), (0.0008602448651579061+4.3120493036066616e-17j), (1.1976438794828746e-08+5.450618048705293e-17j), (2.4131705225008107e-05-4.555773849878902e-17j), (-1.3038029892902533e-09+2.975115110445772e-17j), (7.416887317791586e-05+2.3766094788760416e-17j), (-1.1117907415501101e-09+3.419803694495391e-17j), (0.0003249926841422098+2.8675739076693107e-17j), (5.702871173367557e-09+8.472376671798334e-18j), (-0.0003259135513743941+2.406275144879453e-17j), (-2.832023991007739e-09-3.49661756438933e-17j)]"
C8A_v,"[(-1.6024406620841145e-05+7.246917362877422e-06j), (0.005755437711504495-1.7126867618472333e-06j), (0.0010280988221823906-4.695099603568023e-07j), (-4.469177899146226e-06-1.6576819913212595e-06j), (-0.001823305380502171+4.960770144162727e-07j), (1.3515989966647814e-06+1.1205808226818727e-07j), (-0.0006566748715649254+2.0829594704882726e-07j), (2.932032912032521e-06+6.941428995788929e-07j), (0.0007363090526817358-1.877323407611956e-07j), (0.0002143670425426698-4.464744014032598e-08j), (1.7487444175852657e-07+7.27528530411137e-08j), (0.0003526257445214196-9.562054024559655e-08j), (-1.464118731194571e-06-3.124275714361364e-07j), (-0.00032486705535365195+8.079637286737356e-08j), (-3.0460107253603674e-07-6.132710630216384e-08j), (-4.725675557920471e-05+7.169216699717071e-09j), (-3.1349347914847387e-07-7.070153464952114e-08j), (-0.0001824200370498052+4.677419790463428e-08j), (7.016606183075978e-07+1.4510487565256887e-07j), (0.00015085821707914326-3.720497624191371e-08j), (-1.1194541016961841e-05+3.5426297070473734e-09j), (1.2552516020864524e-07+2.440945874671736e-08j), (-1.4611000095967078e-06+1.9715191878592964e-09j), (2.1598429633574014e-07+4.515834790564122e-08j), (9.267145878019583e-05-2.336663762258725e-08j), (-3.301888561344648e-07-6.760254997700852e-08j), (-8.121276584498835e-05+2.0125784997522593e-08j), (-1.000182661706456e-08-1.909733684709504e-09j), (1.3542804271627569e-05-3.253480039437717e-09j), (-3.022144988464929e-08-5.862266257355292e-09j), (1.3646770156115227e-05-3.892597217131423e-09j), (-1.2449299521495392e-07-2.5533486361536575e-08j), (-4.0704390205236634e-05+1.0073610807978623e-08j), (1.2548416599363368e-07+2.5619178969983207e-08j), (1.7845590150135143e-05-4.357821863536552e-09j)]"
C8A,"[(-0.09230290620966893+7.246917362881873e-06j), (0.005755332832658666-1.7126867618464318e-06j), (0.001028113764360918-4.695099603471345e-07j), (0.022520637683520844-1.6576819913078126e-06j), (-0.0018232216316399384+4.960770143923656e-07j), (-0.0010678944784150008+1.1205808217918871e-07j), (-0.0006566547854778493+2.0829594709611346e-07j), (-0.008969403688844003+6.941428995726385e-07j), (0.0007362556558392911-1.8773234078138916e-07j), (0.0002143500932302671-4.464744016561364e-08j), (-0.0009836955941906977+7.27528530436397e-08j), (0.0003526035110122138-9.562054024296393e-08j), (0.003989882174448485-3.1242757141310234e-07j), (-0.00032483555019061067+8.079637291047568e-08j), (0.0007765551027057923-6.132710623680711e-08j), (-4.725002046939055e-05+7.169216663067925e-09j), (0.0009078055591414058-7.07015346411526e-08j), (-0.00018240357299670687+4.677419791448779e-08j), (-0.0018474177757547873+1.451048756725512e-07j), (0.00015083989490971182-3.720497622399387e-08j), (-1.1194724215359874e-05+3.5426297104773386e-09j), (-0.0003086993571442138+2.4409458739446446e-08j), (-1.462388906738246e-06+1.9715192151671763e-09j), (-0.000575602718164434+4.51583479064144e-08j), (9.266084212877246e-05-2.336663761312397e-08j), (0.0008599146763017716-6.760254993388803e-08j), (-8.120078940619351e-05+2.0125785052028772e-08j), (2.4121703398391042e-05-1.9097337302672427e-09j), (1.3541500468638279e-05-3.253480009686566e-09j), (7.413865172803122e-05-5.862266233589197e-09j), (1.3645658365373676e-05-3.892597182933386e-09j), (0.00032486819114699485-2.5533486332860837e-08j), (-4.0698687334063264e-05+1.0073610816451e-08j), (-0.0003257880672084005+2.5619178994045957e-08j), (1.7842758126144134e-05-4.357821898502728e-09j)]"
