Key,Values
G1a,"[(0.18457376360609618-8.901697424837784e-18j), (2.0975769165779396e-07-1.6029107341072853e-18j), (-2.988435705496871e-08-1.933551261597608e-17j), (-0.04505021372283998-2.6893592252816107e-17j), (-1.6749772446525899e-07+4.78141881833353e-17j), (0.002138492154823331+1.7799711452755683e-16j), (-4.017217415203846e-08-9.45723894069704e-17j), (0.017944671443512073+1.2508890421143408e-17j), (1.0679368488941142e-07+4.038712737518773e-17j), (3.3898624805407065e-08+5.057532084101757e-17j), (0.0019677409372649123-5.0520291134884174e-18j), (4.4467018411541925e-08-5.265248462323703e-18j), (-0.00798269258635936-4.606807823716223e-17j), (-6.301032608257168e-08-8.620422583741061e-17j), (-0.0015537194075566567-1.307134568481065e-16j), (-1.3470219628315661e-08+7.329829276671869e-17j), (-0.0018162381052411085-1.673708820693539e-17j), (-3.292810619669606e-08-1.9707033468207898e-17j), (0.0036962388727461897-3.996464852746545e-17j), (3.664433886288472e-08-3.583966497311905e-17j), (3.663967960646474e-10-6.8599306886480256e-18j), (0.0006176497646088448+1.4541828510246286e-17j), (2.577794283076031e-09-5.4615759405901493e-17j), (0.0011516374049215395-1.5463519885384042e-18j), (2.1233302846741077e-08-1.892656049811031e-17j), (-0.0017204897303158121-8.624098607213323e-17j), (-2.3952877589657493e-08-1.0901236097410586e-16j), (-4.8263410450016215e-05+9.111547699757804e-17j), (2.6076059785805065e-09-5.950230220891544e-17j), (-0.00014833774635583172-4.753218957752083e-17j), (2.2235814831002203e-09-6.839607388990783e-17j), (-0.0006499853682844196-5.735147815338621e-17j), (-1.1405742346735114e-08-1.6944753343596668e-17j), (0.0006518271027487882-4.812550289758906e-17j), (5.664047982015478e-09+6.99323512877866e-17j)]"
G1b,(-0.7382950544243841-7.656352727205616e-21j)
G1c,"[(0.4999996097679681+4.2452367580356475e-17j), (-0.27904709976651215+9.75781955236954e-19j), (-0.09661182831523932-6.116643478687864e-17j), (2.7796564003107288e-08+1.0525204932802334e-17j), (0.05421108455865579+3.1712913545201005e-17j), (7.633008072101397e-08+1.640560989872208e-16j), (0.02299930918723971-1.4409046872332354e-16j), (5.6409195401637035e-08+7.298458066527699e-17j), (-0.019923957714305204+7.106945240642482e-17j), (-0.00452025462179633+4.690497499004419e-17j), (-2.4723249385937016e-08-7.374741283002798e-17j), (-0.010113481689176263+7.752045533271357e-18j), (-5.5322270616878926e-08+1.3463531207554531e-17j), (0.008572907427226939-1.1025195719707523e-16j), (-7.324582292343595e-09-1.2578337902726827e-16j), (0.0007845668109238636+1.2766480581016815e-16j), (-6.464868354231835e-10-1.6262076366494455e-17j), (0.004951054413932758+2.3310346708438345e-18j), (3.806079083668455e-08-9.607089225963801e-17j), (-0.003951498284861042-6.350714225333842e-17j), (0.0003666832887888017+1.2078730358916682e-16j), (7.918422661540197e-09-7.048770289906117e-17j), (0.00019528868206651455-3.9363315124801845e-17j), (6.893427773439272e-09-3.9318878982295497e-17j), (-0.0024774011790673913-8.988685260764832e-17j), (-2.251902173940353e-08-2.0432028499377991e-16j), (0.002137325255134178-2.0969825268585263e-16j), (-2.72621855896189e-09+1.541474248038757e-16j), (-0.00034625912252205963-1.0728180496744066e-16j), (-4.152654799092249e-09-3.471194800097575e-17j), (-0.0004088710310790447-2.1496340948598536e-16j), (-7.1925550891332744e-09-1.4055888934233622e-16j), (0.001069847660755179-5.771343689411901e-17j), (1.0265031985382901e-08-4.5420671379575466e-17j), (-0.00046333883256164597+8.10712174476036e-17j)]"
G1d,"[(0.18457376360609618-8.901697424837784e-18j), (2.0975769165779396e-07-1.6029107341072853e-18j), (-2.988435705496871e-08-1.933551261597608e-17j), (-0.04505021372283998-2.6893592252816107e-17j), (-1.6749772446525899e-07+4.78141881833353e-17j), (0.002138492154823331+1.7799711452755683e-16j), (-4.017217415203846e-08-9.45723894069704e-17j), (0.017944671443512073+1.2508890421143408e-17j), (1.0679368488941142e-07+4.038712737518773e-17j), (3.3898624805407065e-08+5.057532084101757e-17j), (0.0019677409372649123-5.0520291134884174e-18j), (4.4467018411541925e-08-5.265248462323703e-18j), (-0.00798269258635936-4.606807823716223e-17j), (-6.301032608257168e-08-8.620422583741061e-17j), (-0.0015537194075566567-1.307134568481065e-16j), (-1.3470219628315661e-08+7.329829276671869e-17j), (-0.0018162381052411085-1.673708820693539e-17j), (-3.292810619669606e-08-1.9707033468207898e-17j), (0.0036962388727461897-3.996464852746545e-17j), (3.664433886288472e-08-3.583966497311905e-17j), (3.663967960646474e-10-6.8599306886480256e-18j), (0.0006176497646088448+1.4541828510246286e-17j), (2.577794283076031e-09-5.4615759405901493e-17j), (0.0011516374049215395-1.5463519885384042e-18j), (2.1233302846741077e-08-1.892656049811031e-17j), (-0.0017204897303158121-8.624098607213323e-17j), (-2.3952877589657493e-08-1.0901236097410586e-16j), (-4.8263410450016215e-05+9.111547699757804e-17j), (2.6076059785805065e-09-5.950230220891544e-17j), (-0.00014833774635583172-4.753218957752083e-17j), (2.2235814831002203e-09-6.839607388990783e-17j), (-0.0006499853682844196-5.735147815338621e-17j), (-1.1405742346735114e-08-1.6944753343596668e-17j), (0.0006518271027487882-4.812550289758906e-17j), (5.664047982015478e-09+6.99323512877866e-17j)]"
G1f,"[(0.4999996097679681+4.2452367580356475e-17j), (-0.27904709976651215+9.75781955236954e-19j), (-0.09661182831523932-6.116643478687864e-17j), (2.7796564003107288e-08+1.0525204932802334e-17j), (0.05421108455865579+3.1712913545201005e-17j), (7.633008072101397e-08+1.640560989872208e-16j), (0.02299930918723971-1.4409046872332354e-16j), (5.6409195401637035e-08+7.298458066527699e-17j), (-0.019923957714305204+7.106945240642482e-17j), (-0.00452025462179633+4.690497499004419e-17j), (-2.4723249385937016e-08-7.374741283002798e-17j), (-0.010113481689176263+7.752045533271357e-18j), (-5.5322270616878926e-08+1.3463531207554531e-17j), (0.008572907427226939-1.1025195719707523e-16j), (-7.324582292343595e-09-1.2578337902726827e-16j), (0.0007845668109238636+1.2766480581016815e-16j), (-6.464868354231835e-10-1.6262076366494455e-17j), (0.004951054413932758+2.3310346708438345e-18j), (3.806079083668455e-08-9.607089225963801e-17j), (-0.003951498284861042-6.350714225333842e-17j), (0.0003666832887888017+1.2078730358916682e-16j), (7.918422661540197e-09-7.048770289906117e-17j), (0.00019528868206651455-3.9363315124801845e-17j), (6.893427773439272e-09-3.9318878982295497e-17j), (-0.0024774011790673913-8.988685260764832e-17j), (-2.251902173940353e-08-2.0432028499377991e-16j), (0.002137325255134178-2.0969825268585263e-16j), (-2.72621855896189e-09+1.541474248038757e-16j), (-0.00034625912252205963-1.0728180496744066e-16j), (-4.152654799092249e-09-3.471194800097575e-17j), (-0.0004088710310790447-2.1496340948598536e-16j), (-7.1925550891332744e-09-1.4055888934233622e-16j), (0.001069847660755179-5.771343689411901e-17j), (1.0265031985382901e-08-4.5420671379575466e-17j), (-0.00046333883256164597+8.10712174476036e-17j)]"
G1a_,"[(0.19207821081989776-1.5246615627628266e-17j), (0.004920805258403829-6.429890440504515e-17j), (-0.0008440591467918913+4.0364890712035115e-17j), (-0.050094120332123675+2.32006704772221e-17j), (-0.0037770956310408743-5.421010862427522e-20j), (0.00387731932678673+1.9523778031713885e-16j), (-0.0005021620667504053+5.605325231750058e-17j), (0.021099735667083414-3.3663202717087166e-17j), (0.002507504315353104-3.280042897372238e-17j), (0.000804225034575549+2.4637557626071288e-17j), (0.001615665718803313-2.2988889684004907e-17j), (0.0008017260362001224-3.2149907670231075e-17j), (-0.009883729975985876-8.171666988502517e-17j), (-0.00158509612281799-1.4405603340498602e-17j), (-0.0017839840988022983-1.5962989517435395e-16j), (-0.0004716224073123819-8.254010020540453e-17j), (-0.0019163285712039996-2.925580848157104e-17j), (-0.0007046570873590108-2.2742385293092323e-17j), (0.004804523866652974-5.718046147007644e-17j), (0.0009971495004997308+1.99826463564094e-17j), (0.00010516707080669503-2.689770241649668e-16j), (0.0008283206336315188-4.190382345633139e-17j), (0.00017814345360467955+2.487645324316254e-17j), (0.0013396527925321768-1.863300104780821e-18j), (0.0005040374928906055-4.49060638625976e-17j), (-0.00233005831708157-3.667643851846176e-17j), (-0.0006719313427743841+7.978372736777706e-17j), (-0.00013413694877705823-8.574258357385943e-17j), (4.650342289464004e-05+8.111215427083031e-17j), (-0.00026873271352612814-3.133191796535092e-17j), (-2.8539730180753786e-06-3.187420223737825e-17j), (-0.0008325410072624989-3.5413000496877656e-17j), (-0.00032226549590017+5.2075585597194385e-17j), (0.0009253281577203764+3.042033970506526e-17j), (0.0001783430059524776+9.703797473031235e-17j)]"
G1b_,(-0.738295054424384-7.656352727205616e-21j)
G1c_,"[(-0.5000003902320319-1.8553157310117207e-17j), (-0.27904709976651193+2.667137344314341e-17j), (-0.09661182831523915-9.501190817677128e-17j), (2.779656404941008e-08-1.0387780454555225e-16j), (0.054211084558655774-4.9060148304969076e-17j), (7.633008107071587e-08-2.0865209601931347e-16j), (0.022999309187239966-1.577514160966409e-16j), (5.640919538709364e-08+5.884238622902118e-18j), (-0.01992395771430519+6.993104012531504e-18j), (-0.004520254621796061+1.2593436265844548e-16j), (-2.4723249068163407e-08+1.1135181647697105e-16j), (-0.010113481689176316+8.592302216947623e-17j), (-5.532227078143609e-08+5.4838518149222063e-17j), (0.008572907427226616+2.317361267413246e-17j), (-7.324582264979795e-09+2.770417718194132e-16j), (0.0007845668109240779+1.7255077575106803e-16j), (-6.464869092849727e-10+4.871317250778268e-17j), (0.004951054413932815+1.2387009820646888e-17j), (3.806079081138209e-08+1.1594175101435847e-16j), (-0.003951498284860959-9.503032041835446e-17j), (0.00036668328878943727+6.339027295707783e-16j), (7.91842285390312e-09+3.5070434357597824e-16j), (0.0001952886820665701-1.1458661710456175e-17j), (6.8934277188716095e-09-1.9376738936279175e-18j), (-0.0024774011790675114+4.686664801536604e-17j), (-2.2519021623955016e-08+5.902112672450409e-17j), (0.002137325255134075-2.0053674432835011e-16j), (-2.7262186203830233e-09+2.330250709096523e-16j), (-0.00034625912252235925-1.8973538018496328e-18j), (-4.152654979295335e-09+2.5104720453133036e-17j), (-0.0004088710310789898+2.162305707750778e-17j), (-7.192555309684468e-09+4.224882987330179e-17j), (0.0010698476607548897-1.409124011052254e-16j), (1.0265031871179831e-08-1.3024168662407371e-16j), (-0.00046333883256178903-1.3812735677465326e-16j)]"
G1g,(-0.4999999993414124+2.4908782583201937e-17j)
G1h,(-0.4999999999424182+2.4980018054066023e-17j)
